feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
miscanthus,conventional tillage,1,4,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,4,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,4,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,5,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,5,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,5,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,5,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,6,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,6,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,6,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,6,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,7,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,7,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,7,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,8,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,8,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,8,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,8,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,9,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,9,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,9,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,9,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,10,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,10,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,10,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,11,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,11,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,11,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,11,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,12,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,12,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,12,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,12,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,13,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,13,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,13,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,14,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,14,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,14,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
miscanthus,conventional tillage,1,14,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,15,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
miscanthus,conventional tillage,1,15,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
miscanthus,conventional tillage,1,15,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
miscanthus,conventional tillage,1,15,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.117857143,hour,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,2,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,2,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,2,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
switchgrass,no tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,2,establishment,tractor 2wd 135 hp,135,time,0.117857143,hour,acre
switchgrass,no tillage,1,3,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,3,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,3,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,3,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,4,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,4,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,4,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,4,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,5,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,5,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,5,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,5,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
switchgrass,no tillage,1,5,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,6,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,6,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,6,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,6,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,7,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,7,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,7,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,7,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,8,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,8,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,8,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,8,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
switchgrass,no tillage,1,8,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,9,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,9,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,9,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,9,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
switchgrass,no tillage,1,10,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
switchgrass,no tillage,1,10,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
switchgrass,no tillage,1,10,harvest,tractor 2wd 135 hp,135,time,0.1375,hour,acre
switchgrass,no tillage,1,10,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.12810559,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 85 hp,85,time,0.277310924,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 85 hp,85,time,0.112244898,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.089869281,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.572916667,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,time,0.1375,hour,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,time,0.039053254,hour,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 135 hp,135,time,0.294642857,hour,acre
willow,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,4,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,conventional tillage,1,4,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,7,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,conventional tillage,1,7,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,10,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,conventional tillage,1,10,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,13,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,conventional tillage,1,13,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,conventional tillage,1,16,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,16,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,conventional tillage,1,16,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,conventional tillage,1,19,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,19,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,conventional tillage,1,19,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,conventional tillage,1,22,maintenance,tractor 2wd 55 hp,55,time,0.042091837,hour,acre
willow,conventional tillage,1,22,harvest,tractor 2wd 150 hp,300,time,0.68494106,hour,acre
willow,conventional tillage,1,22,harvest,forage harvester,600,time,0.434836577,hour,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 160 hp,160,time,0.400072741,hour,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
biomass sorghum,conventional tillage,1,1,harvest,forage harvester (6 row head),440,diesel,19.04956268,gallon,acre
biomass sorghum,conventional tillage,1,1,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
biomass sorghum,conventional tillage,1,1,maintenance,tractor 2wd 135 hp,135,diesel,0.626484375,gallon,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.700961539,gallon,acre
biomass sorghum,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
biomass sorghum,conventional tillage,1,1,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
miscanthus,conventional tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,1,establishment,planting - miscanthus,,diesel,2.409,gallon,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
miscanthus,conventional tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
miscanthus,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
miscanthus,conventional tillage,1,2,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
miscanthus,conventional tillage,1,2,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,3,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,3,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,3,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,4,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,4,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,5,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,5,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,5,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,5,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,6,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,6,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,6,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,6,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,7,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,7,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,7,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,8,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,8,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,8,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,8,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,9,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,9,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,9,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,9,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,10,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,10,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,10,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,11,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,11,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,11,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,11,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,12,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,12,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,12,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,12,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,13,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,13,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,13,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,14,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,14,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,14,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,conventional tillage,1,14,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,15,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,conventional tillage,1,15,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,conventional tillage,1,15,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,conventional tillage,1,15,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.715982143,gallon,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
switchgrass,no tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,2,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,2,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
switchgrass,no tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,2,establishment,tractor 2wd 135 hp,135,diesel,0.715982143,gallon,acre
switchgrass,no tillage,1,3,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,3,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,3,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,4,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,4,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,5,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,5,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,5,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,5,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
switchgrass,no tillage,1,5,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,6,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,6,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,6,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,6,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,7,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,7,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,7,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,8,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,8,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,8,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,8,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
switchgrass,no tillage,1,8,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,9,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,9,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,9,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,9,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
switchgrass,no tillage,1,10,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
switchgrass,no tillage,1,10,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
switchgrass,no tillage,1,10,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
switchgrass,no tillage,1,10,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.436840062,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 85 hp,85,diesel,1.461428571,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
willow,conventional tillage,1,1,establishment,refrigerated truck,,diesel,0.465,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 85 hp,85,diesel,0.591530612,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,3.48046875,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
willow,conventional tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
willow,conventional tillage,1,2,maintenance,tractor 2wd 135 hp,135,diesel,1.789955357,gallon,acre
willow,conventional tillage,1,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,conventional tillage,1,4,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,conventional tillage,1,4,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,conventional tillage,1,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,conventional tillage,1,7,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,conventional tillage,1,7,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,conventional tillage,1,10,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,conventional tillage,1,10,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,conventional tillage,1,10,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,conventional tillage,1,13,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
