feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost,avg_dist
whole tree,8047,10062,27.9,0,101.88,27.9
Wastes,22087,1485,42.8,110.7,101.89,153.5
Wastes,28055,50,95.29,67.4,101.9,162.69
Wastes,27045,390,3.47,135.43,101.9,138.9
Residues,30097,466,49.6,211.44,101.91,261.04
Wastes,20127,110,27.85,118.01,101.91,145.86
Wastes,9003,16770,17.51,131.65,101.92,149.16
whole tree,37123,6144,36.38,0,101.92,36.38
whole tree,12029,30278,23.95,65.09,101.92,89.04
Residues,6035,2609,17.45,231.95,101.92,249.4
SRWC - noncoppice,47091,31562,44.61,104.32,101.93,148.93
Wastes,54025,669,22.53,114.6,101.93,137.13
whole tree,13023,11227,35.09,0,101.94,35.09
Wastes,20097,89,117.21,84.22,101.94,201.43
SRWC - noncoppice,13265,420,34.33,107.93,101.94,142.26
Wastes,17159,578,18.41,210.98,101.95,229.39
SRWC - noncoppice,38027,18911,32.32,82.85,101.95,115.17
SRWC - noncoppice,54019,748,41.88,114.6,101.95,156.48
Wastes,42109,744,27.18,119.19,101.96,146.37
whole tree,51033,10204,34.53,0,101.96,34.53
whole tree,13079,37561,23.52,42.29600011,101.9677458,65.81600011
Wastes,48139,2873,40.54,0,101.97,40.54
Wastes,23009,1019,73.45,56.67,101.97,130.12
whole tree,37119,424,24.43,61.97,101.97,86.4
Wastes,4012,725,147.0126621,12.12281379,101.9705655,159.1354759
whole tree,51085,10872,38.7,0,101.98,38.7
Wastes,22055,8122,78.83718788,87.83162275,101.9846713,166.6688106
whole tree,12079,80715,36.37605588,8.738672366,101.9848051,45.11472825
Wastes,1009,239,28.31,69.6,101.99,97.91
Wastes,13117,3508,11.05,61.53,101.99,72.58
SRWC - coppice,13251,34135,59.29586846,33.03091431,101.9974167,92.32678277
whole tree,51023,66046,28.13,22.60590937,102.0085039,50.73590937
Wastes,20135,111,108.24,99.92,102.01,208.16
Wastes,13185,2142,17.58,53.99,102.01,71.57
whole tree,13199,3030,20.89,64.06,102.01,84.95
Wastes,51193,327,59.27,66.23,102.02,125.5
Residues,35006,10832,104.75,138.13,102.0209952,242.88
Wastes,55003,297,0.53,143.51,102.03,144.04
whole tree,27065,296,52.07,69.98,102.03,122.05
Wastes,13237,395,19.41,55.74,102.04,75.15
Wastes,38001,82,99.88,99.41,102.04,199.29
whole tree,1051,1520,23.28,60.95,102.04,84.23
Wastes,49029,351,57.84,80.42,102.04,138.26
whole tree,45001,10922,11.02,58.56,102.0419951,69.58
whole tree,28063,20001,20.76,63.29,102.049664,84.05
whole tree,41005,570,41.93,0,102.05,41.93
whole tree,22069,5026,35.35,0,102.05,35.35
whole tree,13081,4715,15.45,60.47287381,102.0517455,75.92287381
Residues,10005,2361,45.7,191.94,102.06,237.64
Wastes,1091,529,34.65,54.48,102.06,89.13
Wastes,47017,535,49.71,0,102.06,49.71
whole tree,37013,77429,31.43,22.06194242,102.0620403,53.49194242
Wastes,5127,206,82.45,0,102.07,82.45
Wastes,27095,480,61.6,69.98,102.07,131.58
SRWC - noncoppice,5093,356,98.92,49.59,102.07,148.51
whole tree,37197,19328,33.59073675,14.45140728,102.0727949,48.04214403
Wastes,46063,25,28.03,107.83,102.08,135.86
SRWC - noncoppice,48419,1097,44.26,74.33,102.08,118.59
SRWC - noncoppice,26159,590,23.41,151.38,102.09,174.79
SRWC - noncoppice,36065,6240,36.41,133.41,102.09,169.82
Wastes,53023,79,103.66,100.56,102.1,204.22
whole tree,51143,1824,42.42,0,102.1,42.42
whole tree,1063,2728,25.01,62.23,102.1,87.24
Wastes,12107,1366,17.45,118.17,102.11,135.62
Wastes,21199,1185,10.77,132.83,102.11,143.6
SRWC - noncoppice,48005,9562,62.16,65.15,102.11,127.31
whole tree,48347,3189,34.79,0,102.11,34.79
Residues,49021,3404,30.35,249.26,102.12,279.61
Wastes,39171,702,43.82,96.54,102.12,140.36
whole tree,34023,10,39.16,0,102.12,39.16
Wastes,21205,437,103.32,0,102.13,103.32
Wastes,45007,3538,30.91,62.12,102.13,93.03
whole tree,1031,3438,29.24,55.13,102.13,84.37
whole tree,51165,52655,24.89,26.89052607,102.1365204,51.78052607
Wastes,13267,472,11.21,62.67,102.14,73.88
SRWC - noncoppice,51111,1797,19.71,123.74,102.14,143.45
whole tree,22017,21620,34.29038622,5.455920444,102.1465541,39.74630666
SRWC - noncoppice,39127,4084,13.98,153,102.15,166.98
whole tree,37185,81733,0,57.44,102.152159,57.44
SRWC - noncoppice,5123,616,90.1,49.59,102.17,139.69
SRWC - noncoppice,13311,25,53.39,84.5,102.17,137.89
whole tree,37057,7191,13.74,76.07,102.17,89.81
Wastes,48155,47,94.93,63.32,102.18,158.25
Wastes,24021,4477,24.36,110.93,102.18,135.29
Wastes,48499,795,0,60.59,102.18,60.59
SRWC - noncoppice,28137,8220,42.19,107.5,102.18,149.69
Residues,5003,1784,112.62,110.24,102.19,222.86
SRWC - noncoppice,48291,15695,67.48,65.15,102.19,132.63
whole tree,37083,88884,39.35,0,102.21,39.35
SRWC - noncoppice,1091,6191,34.65,103.26,102.21,137.91
whole tree,1119,18383,0,54.48,102.21,54.48
whole tree,28085,26496,45.51,0,102.21,45.51
Wastes,51017,87,24.31,115.05,102.22,139.36
Wastes,56035,194,12.06,129.37,102.22,141.43
SRWC - noncoppice,45001,27816,11.02,123.76,102.22,134.78
SRWC - noncoppice,23013,352,105.35,56.67,102.23,162.02
Residues,27039,1529,57.77,176.53,102.23,234.3
SRWC - noncoppice,13079,231,52.97,63.94,102.23,116.91
whole tree,23027,17645,37.27,0,102.23,37.27
whole tree,1085,1847,22.76,60.95,102.23,83.71
Wastes,1089,258,39.27,48.81,102.24,88.08
whole tree,13015,10934,26.53,57.52,102.24,84.05
SRWC - noncoppice,21001,10542,30.26,132.83,102.24,163.09
whole tree,51045,56876,25.25,24.16203302,102.2421737,49.41203302
whole tree,37163,7295,8.16,53.5,102.2582618,61.66
Wastes,1041,231,28.26,64.33,102.26,92.59
Wastes,1125,3710,26.52,62.81,102.26,89.33
Wastes,5125,2086,33.15,68.76,102.26,101.91
whole tree,51101,570,24.35,66.23,102.26,90.58
whole tree,5139,11352,15.14,72.95241015,102.2658122,88.09241015
SRWC - noncoppice,1105,6829,69.05,62.23,102.28,131.28
Wastes,51111,235,19.71,123.74,102.28,143.45
Wastes,38047,70,109.83,90.04,102.29,199.87
Residues,53039,17736,0,262.72,102.3,262.72
whole tree,28131,9040,26.13,59.9,102.3084657,86.03
Wastes,27147,1299,77.12,135.43,102.31,212.55
Wastes,51057,209,43.11,91.38,102.31,134.49
Wastes,56023,641,124.56,80.42,102.31,204.98
whole tree,41027,4987,28.07,55.92,102.3157269,83.99
Wastes,1073,277,32.96,62.81,102.32,95.77
Wastes,54079,1057,54.34,83.24,102.34,137.58
Wastes,1037,321,14.63,79.34,102.34,93.97
whole tree,41031,27431,37.79530094,15.87671066,102.3464507,53.6720116
Wastes,6103,2263,36.67,199.2,102.35,235.87
Wastes,51620,159,20.2,128.97,102.35,149.17
whole tree,51137,19371,38.34,0,102.35,38.34
whole tree,48419,18463,43.92,0,102.35,43.92
Residues,55023,279,88.09,135.43,102.36,223.52
Wastes,46137,54,0,144.76,102.36,144.76
SRWC - noncoppice,27099,5835,33.81,135.43,102.36,169.24
whole tree,13185,11098,17.58,56.40911696,102.3641863,73.98911696
Wastes,48107,219,89.62,77.64,102.37,167.26
Wastes,21107,1671,81.3,128.07,102.37,209.37
Wastes,28143,374,67.05,107.5,102.37,174.55
whole tree,51197,3746,38.8,0,102.37,38.8
SRWC - noncoppice,47151,1895,31.94,128.13,102.38,160.07
SRWC - noncoppice,41041,694,23.88,90.11,102.38,113.99
Wastes,18087,703,43.2,96.54,102.38,139.74
SRWC - noncoppice,37023,6030,41.99,104.32,102.38,146.31
Wastes,45059,1238,31.16,62.12,102.38,93.28
whole tree,22085,52168,10.95,63.97757993,102.3815379,74.92757993
SRWC - noncoppice,26121,309,29.03,137.63,102.39,166.66
SRWC - noncoppice,38007,59683,0,99.41,102.39,99.41
Wastes,26133,832,86.87,137.63,102.4,224.5
whole tree,37193,19695,11.14,68.46,102.4,79.6
Wastes,39017,6927,43.2714725,83.19462971,102.4080251,126.4661022
whole tree,37071,19549,13.31,38.8100266,102.4092936,52.1200266
whole tree,8027,12221,59.75,0,102.4112118,59.75
SRWC - noncoppice,40063,45157,26.38454193,125.8447217,102.4112928,152.2292636
Residues,30009,2552,67.73,175.2,102.42,242.93
Wastes,18033,789,44.1,96.54,102.42,140.64
whole tree,28071,39955,37.76,0,102.42,37.76
Wastes,28069,370,65.47,103.26,102.43,168.73
Wastes,38037,83,105.74,99.41,102.43,205.15
Wastes,53043,195,66.72,56.82,102.43,123.54
Wastes,54067,490,24.19,114.6,102.43,138.79
whole tree,47081,13465,38.85,0,102.43,38.85
Wastes,30083,386,96.9,45.76,102.44,142.66
whole tree,1105,5241,68.17,54.48,102.44,122.65
whole tree,30061,45030,29.9376529,38.43123518,102.4432867,68.36888808
whole tree,37077,10790,31.01,57.44,102.45,88.45
Wastes,41053,2727,37.7,90.11,102.45,127.81
Wastes,51177,2356,50.56,78.62,102.46,129.18
Wastes,37115,390,63.46,65.68,102.46,129.14
Wastes,47187,3606,2.99,57.29,102.46,60.28
SRWC - noncoppice,19007,46180,53.36219662,106.0559974,102.461081,159.418194
whole tree,8059,3822,39.16,0,102.4613291,39.16
whole tree,26041,4695,36.02,0,102.4627348,36.02
Wastes,38101,1223,18.23,99.38,102.47,117.61
SRWC - noncoppice,47133,16146,30.42,128.13,102.47,158.55
Wastes,5045,2214,34.53,68.76,102.48,103.29
whole tree,33009,16958,41.82,0,102.48,41.82
whole tree,23009,54488,39.68,0,102.48,39.68
Wastes,29089,190,74.01,56.58,102.48,130.59
whole tree,51137,4140,38.34,0,102.4846594,38.34
SRWC - noncoppice,36039,1465,27.15,141.83,102.49,168.98
SRWC - noncoppice,37199,15782,44.18,104.32,102.5,148.5
Wastes,18125,457,35.09,187.06,102.52,222.15
Wastes,51015,1375,39.03,96.08,102.52,135.11
whole tree,51147,16079,31.43,56.43803346,102.5203526,87.86803346
Wastes,6089,3333,61.28,78.64,102.53,139.92
Residues,36039,5192,57.22,189.95,102.54,247.17
whole tree,13191,18375,41.19937905,38.36035211,102.5442841,79.55973116
whole tree,13057,5973,11.2,84.5,102.55,95.7
Wastes,22075,855,48.36,110.7,102.56,159.06
Wastes,38065,34,23.36,90.04,102.56,113.4
whole tree,28155,78997,38.30209907,27.7089035,102.5663797,66.01100257
Wastes,48353,532,50.1,129.54,102.57,179.64
Wastes,42057,275,23.74,115.61,102.57,139.35
whole tree,51073,1410,19.29,66.23,102.57,85.52
Wastes,34025,11752,56.5,59.52,102.58,116.02
SRWC - noncoppice,55031,18290,68.2,69.98,102.58,138.18
Wastes,13115,1794,10.55,57.52,102.59,68.07
whole tree,5109,4184,25.74,65.6,102.59,91.34
Wastes,18101,369,36.6,187.06,102.6,223.66
SRWC - noncoppice,20127,76349,27.85,118.01,102.6,145.86
Residues,30031,16025,112.4762527,129.1902627,102.6024493,241.6665154
Wastes,46021,50,125.23,78.39,102.61,203.62
SRWC - noncoppice,27169,13930,33.88,135.43,102.62,169.31
SRWC - noncoppice,51177,953,50.56,78.62,102.62,129.18
Wastes,37095,107,59.68,69.91,102.63,129.59
SRWC - noncoppice,51005,704,20.07,137.25,102.63,157.32
Wastes,37121,287,30.47,104.32,102.64,134.79
SRWC - coppice,45015,2815,84.92,0,102.64,84.92
whole tree,22059,11765,39.51,0,102.64,39.51
whole tree,16003,107689,11.53,59.94,102.6442505,71.47
whole tree,22017,34230,32.23,43.54580193,102.6489833,75.77580193
Wastes,19011,925,18.7,173.78,102.65,192.48
Wastes,22099,1886,79.78,90.74,102.65,170.52
SRWC - noncoppice,51017,737,24.31,115.05,102.66,139.36
whole tree,42053,12485,40.76,0,102.66,40.76
SRWC - noncoppice,13033,24805,33.85,91.5,102.66,125.35
whole tree,22031,54899,8.62,69.95514181,102.6613678,78.57514181
Wastes,13151,3894,19.45,64.41,102.67,83.86
SRWC - noncoppice,13251,20407,34.46,95.48554418,102.6709948,129.9455442
whole tree,28073,30565,15.33,59.9,102.6723769,75.23
SRWC - noncoppice,19089,294,34.53,135.43,102.68,169.96
whole tree,20125,1369,43.92,62.56,102.68,106.48
Wastes,37007,492,44.28,86.32,102.69,130.6
SRWC - noncoppice,13111,457,74.24,57.52,102.69,131.76
Wastes,28157,338,71.83,90.74,102.7,162.57
Wastes,48457,401,10.72,49.75,102.71,60.47
whole tree,28097,10619,46.94317638,1.830304172,102.722552,48.77348055
Wastes,48497,1128,49.55,0,102.74,49.55
SRWC - noncoppice,42057,22956,23.74,115.61,102.75,139.35
Residues,27157,1057,58.66,176.53,102.75,235.19
Residues,10005,3197,45.7,191.94,102.77,237.64
Residues,16049,5632,128.64,100.56,102.77,229.2
SRWC - noncoppice,36037,898,30.66,126.45,102.78,157.11
SRWC - noncoppice,23011,1305,111.64,56.67,102.78,168.31
whole tree,47055,10911,11.40149757,57.09356521,102.7808129,68.49506278
Wastes,5039,149,13.66,92.44,102.79,106.1
Wastes,20025,77,120.99,84.22,102.8,205.21
Wastes,41023,262,36.36,98.1,102.8,134.46
whole tree,51143,75439,42.48672994,6.793964395,102.8074439,49.28069434
Wastes,48315,193,0,62.04,102.81,62.04
SRWC - noncoppice,13043,9874,32.03,104.1,102.81,136.13
SRWC - noncoppice,29223,40305,47.13021834,105.9354455,102.8187982,153.0656638
Wastes,36011,1488,24.05,128.9,102.82,152.95
Wastes,18123,363,14.06,128.07,102.82,142.13
Wastes,39045,2754,117.47,0,102.82,117.47
Wastes,1119,251,0,103.26,102.84,103.26
Wastes,13003,154,10.75,65.24,102.84,75.99
Wastes,48221,974,48.87,0,102.84,48.87
whole tree,1091,4627,34.65,54.48,102.84,89.13
whole tree,28035,2877,3.16,59.9,102.8432221,63.06
Wastes,20141,72,39.72,99.92,102.85,139.64
SRWC - noncoppice,46093,80702,46.94898862,19.83436941,102.8552564,66.78335803
Wastes,13113,2007,15.3,64.41,102.87,79.71
whole tree,27061,18402,48.69,73.68,102.8717357,122.37
whole tree,1015,1957,40.75900869,19.91648441,102.8759428,60.6754931
SRWC - noncoppice,48469,84413,31.59212598,102.8325368,102.8840271,134.4246628
whole tree,13159,4349,24.73,55.74,102.8873396,80.47
Wastes,51735,226,49.57,91.38,102.89,140.95
Wastes,36121,780,16.1,126.45,102.89,142.55
whole tree,23017,12544,40.19,0,102.89,40.19
whole tree,37079,11250,16.69,46.75334222,102.8993707,63.44334222
whole tree,22013,22383,41.38,0,102.9,41.38
Wastes,17149,304,71.02,56.58,102.91,127.6
whole tree,12029,14149,41.14,0,102.91,41.14
Wastes,20065,48,40.04,99.92,102.92,139.96
Wastes,21195,1206,64.69,62.54,102.92,127.23
whole tree,51147,10166,40.95,0,102.92,40.95
whole tree,37127,77669,33.3,26.32534576,102.9208436,59.62534576
whole tree,51125,14184,3.72,95.61625564,102.9280154,99.33625564
Wastes,38061,164,20.24,99.38,102.93,119.62
Wastes,28021,175,0,63.29,102.94,63.29
Wastes,31157,1320,34.26,124.43,102.95,158.69
Wastes,48129,130,94.45,77.64,102.95,172.09
Wastes,26035,575,15.76,136.06,102.95,151.82
Wastes,51720,75,10.38,134.11,102.95,144.49
SRWC - noncoppice,19191,1940,33.85,135.43,102.95,169.28
SRWC - noncoppice,47089,35868,26.39,142.05,102.95,168.44
Wastes,36077,2213,51.69,189.95,102.97,241.64
Wastes,53009,1343,0,144.83,102.97,144.83
SRWC - noncoppice,53011,126,53.11,69.88,102.97,122.99
Wastes,17191,595,22.96,210.98,102.97,233.94
Residues,30059,22537,54.45,211.44,102.9712371,265.89
SRWC - noncoppice,51027,352,74.63,71.89,102.98,146.52
whole tree,30081,195267,0,76.53524682,102.9895874,76.53524682
Wastes,35001,6286,8,138.13,102.99,146.13
Wastes,48279,498,90.48,77.64,103,168.12
Wastes,37035,2886,63.67,61.97,103,125.64
Wastes,53049,384,0.8,144.3,103,145.1
SRWC - noncoppice,51025,947,25.77,123.74,103.01,149.51
Wastes,39163,247,110.23,0,103.01,110.23
whole tree,1041,6113,28.26,64.33,103.02,92.59
whole tree,28013,10683,39.99,0,103.02,39.99
Wastes,41021,70,45.34,90.22,103.03,135.56
Wastes,38015,1608,28.18,90.04,103.03,118.22
Wastes,45055,1162,29.75,62.33,103.03,92.08
whole tree,28035,7640,3.16,59.9,103.0356414,63.06
Residues,56005,1017,149.58,97.64,103.04,247.22
Wastes,38065,66,111.19,99.41,103.04,210.6
Residues,8103,2756,150,68.69,103.05,218.69
Wastes,38089,503,27.29,99.41,103.05,126.7
Wastes,13055,479,14.57,57.52,103.06,72.09
whole tree,29161,282,47.68,73.53,103.08,121.21
Residues,8101,318,89.63,150.86,103.09,240.49
Wastes,51163,418,30.84,115.05,103.09,145.89
whole tree,28061,8873,14.48,82.32183478,103.0933641,96.80183478
SRWC - noncoppice,17069,11087,30.26,147.86,103.1,178.12
whole tree,28017,49126,5.8,73.25807047,103.1069586,79.05807047
Wastes,37055,644,61.76,69.91,103.11,131.67
whole tree,28127,3975,6.74,56.45,103.11,63.19
Wastes,13031,1360,19.04,55.28,103.12,74.32
Wastes,48341,802,90.62,77.64,103.12,168.26
Wastes,18161,137,40.48,94.21,103.12,134.69
whole tree,47187,3032,2.99,57.29,103.13,60.28
Wastes,13081,442,15.45,63.94,103.14,79.39
Wastes,5085,1309,36.79,68.76,103.15,105.55
Wastes,20183,71,41.03,99.92,103.15,140.95
SRWC - noncoppice,21151,15155,58.47913692,97.85981062,103.1501861,156.3389475
Wastes,46045,144,147.72,50.96,103.16,198.68
Wastes,51171,797,72.16,56.32,103.16,128.48
Residues,35007,3398,146.16,77.5,103.17,223.66
whole tree,13065,137185,32.13,42.66724613,103.1822191,74.79724613
whole tree,28093,18731,38.20119054,43.01661577,103.1832764,81.21780631
SRWC - noncoppice,42107,5685,90.68,59.52,103.2,150.2
whole tree,37123,44460,36.32406658,17.33097121,103.2025801,53.65503779
whole tree,5059,66181,25.75797585,44.12122331,103.206348,69.87919916
Wastes,22103,8561,48.22,110.7,103.21,158.92
whole tree,45065,28086,14.5,58.56,103.2144122,73.06
Wastes,13159,254,24.73,55.74,103.22,80.47
Wastes,42081,2191,31.85,119.19,103.22,151.04
Wastes,55031,818,68.2,69.98,103.22,138.18
whole tree,45005,19804,45.59773278,24.03838921,103.2238295,69.63612199
whole tree,37175,7096,44,0,103.228836,44
whole tree,51093,3693,34.75,56.15,103.23,90.9
Wastes,42105,329,28.04,114.02,103.24,142.06
whole tree,37141,2176,28.11,62.04,103.24,90.15
whole tree,12077,34486,0,76.5310642,103.2420101,76.5310642
whole tree,13047,14354,15.25,46.87141424,103.2475408,62.12141424
Wastes,53065,814,62.96,59.34,103.26,122.3
Wastes,19105,738,16.5,180.17,103.27,196.67
Wastes,26075,2992,44.33,96.54,103.27,140.87
whole tree,51011,25911,43.54870441,1.266189649,103.2703049,44.81489406
Wastes,55075,775,58.98,74.52,103.28,133.5
whole tree,8065,2913,61.17,0,103.292918,61.17
Wastes,5041,235,42.42,57.94,103.3,100.36
SRWC - noncoppice,55133,122,37.16,143.45,103.3,180.61
whole tree,13145,4010,25.65,64.06,103.3,89.71
Wastes,40139,770,88.9,87.34,103.31,176.24
whole tree,13193,1652,28.12,63.94,103.31,92.06
SRWC - noncoppice,51169,93046,35.37127808,121.9729323,103.3154708,157.3442104
Wastes,36097,347,64.22,64.94,103.32,129.16
SRWC - noncoppice,51057,143,43.11,91.38,103.32,134.49
whole tree,37031,24192,6.92,60.35,103.3249661,67.27
whole tree,51019,5463,26.34,68.23135091,103.3257789,94.57135091
whole tree,26119,18532,28.95764515,18.11393805,103.3437546,47.0715832
SRWC - noncoppice,48287,33279,39.39461522,92.93273866,103.3464512,132.3273539
Wastes,48037,1739,3.38,61.15,103.35,64.53
Wastes,48297,218,51.07,0,103.35,51.07
SRWC - noncoppice,21059,2650,34.06,128.07,103.35,162.13
whole tree,13211,5964,3.28,55.74,103.35,59.02
whole tree,21027,564,18.01,128.07,103.35,146.08
whole tree,28067,16611,14.72,82.32151707,103.3534333,97.04151707
Wastes,20107,177,66.23,62.56,103.36,128.79
Wastes,51133,230,46.04,91.38,103.36,137.42
SRWC - noncoppice,13073,360,21.1,114.45,103.36,135.55
Wastes,51025,319,25.77,123.74,103.38,149.51
Wastes,26027,972,6.83,151.38,103.39,158.21
SRWC - noncoppice,13281,442,80.09,61.53,103.39,141.62
Residues,29187,1821,28.35,218.91,103.39,247.26
Wastes,8085,1456,61.73,67.25,103.4,128.98
SRWC - noncoppice,13269,4570,47.63576805,82.60485777,103.4061751,130.2406258
Wastes,51007,238,25.76,123.74,103.41,149.5
Wastes,22021,187,48,0,103.42,48
whole tree,45055,5968,29.75,62.33,103.42,92.08
whole tree,28113,23127,34.73045531,42.6040697,103.4237355,77.33452501
Residues,27075,687,79.91,173.37,103.4283843,253.28
whole tree,37045,40688,15.62,38.81077197,103.4295173,54.43077197
Wastes,22005,4012,58.01,110.7,103.43,168.71
whole tree,20155,6091,27.95,91.87,103.43,119.82
whole tree,28075,5137,37.24,54.48,103.4387755,91.72
Wastes,36053,1352,20.74,133.41,103.44,154.15
SRWC - noncoppice,54003,27597,36.13,115.61,103.44,151.74
whole tree,48203,54829,15.81,62.04,103.4426743,77.85
Wastes,17095,977,0.62,147.73,103.45,148.35
Wastes,28035,1434,3.16,59.9,103.45,63.06
whole tree,51143,2009,42.42,0,103.45,42.42
whole tree,51101,1633,24.35,66.23,103.45,90.58
whole tree,47125,9244,23.57,59.16,103.4537408,82.73
Wastes,46007,65,19.19,127.83,103.46,147.02
SRWC - noncoppice,45065,976,14.5,123.76,103.46,138.26
Wastes,46017,38,76.94,50.96,103.46,127.9
whole tree,12127,24470,40.53,57.06,103.4600343,97.59
whole tree,8051,53529,9.16,67.25,103.4667754,76.41
whole tree,51161,9987,13.4,70.29,103.47,83.69
Wastes,1123,768,26.8,72.42,103.47,99.22
SRWC - noncoppice,39051,332,62.44,96.54,103.47,158.98
whole tree,1091,8223,34.65,103.26,103.47,137.91
whole tree,37051,26711,26.16387443,35.75813335,103.4778035,61.92200778
Wastes,27039,724,57.77,176.53,103.49,234.3
Wastes,28127,511,6.74,56.45,103.49,63.19
whole tree,22015,75602,35.94262837,43.08961165,103.4980405,79.03224002
whole tree,51003,10638,18.4,79.45483926,103.4992442,97.85483926
Residues,25003,886,63.16,189.95,103.51,253.11
Wastes,36029,17190,66.56,64.7,103.51,131.26
SRWC - noncoppice,55115,1181,17.54,160.95,103.51,178.49
SRWC - coppice,23009,28,73.45,207.41,103.51,280.86
Residues,29023,1885,82.09,149.09,103.5150663,231.18
Wastes,51530,126,54.39,80.23,103.52,134.62
Wastes,26123,896,19.55,137.63,103.53,157.18
SRWC - noncoppice,38075,59069,30.28,78.28,103.53,108.56
SRWC - noncoppice,51159,4141,50.34,91.38,103.53,141.72
SRWC - noncoppice,45057,179,63.39,62.33,103.54,125.72
whole tree,45045,3524,5.5,62.12,103.54,67.62
whole tree,51127,1932,12.96,91.38,103.54,104.34
Wastes,17155,210,73.64,147.73,103.55,221.37
whole tree,48457,12595,10.72,49.75,103.55,60.47
Wastes,21027,375,18.01,128.07,103.56,146.08
SRWC - noncoppice,22037,7345,47.44,90.74,103.56,138.18
Wastes,46033,155,45.44,97.64,103.57,143.08
SRWC - noncoppice,27055,20637,38.9,135.43,103.57,174.33
whole tree,51065,17857,19.96,76.32176177,103.5738036,96.28176177
Wastes,51678,131,32.27,115.05,103.59,147.32
SRWC - noncoppice,48011,21015,43.91,0,103.59,43.91
SRWC - noncoppice,30085,81305,25.19174516,48.10219027,103.5958674,73.29393543
SRWC - noncoppice,55127,131,36.01,143.45,103.6,179.46
whole tree,28021,11090,0,63.29,103.6,63.29
whole tree,1119,2525,0,103.26,103.62,103.26
Wastes,8005,21317,65.95003706,115.9176751,103.6205568,181.8677122
whole tree,53051,147126,28.99084839,38.54684067,103.6229713,67.53768906
Wastes,42035,1421,68.6,174.84,103.63,243.44
SRWC - noncoppice,41007,431,52.3,69.88,103.66,122.18
SRWC - coppice,13031,28213,19.04,91.5,103.66,110.54
Wastes,30091,128,57.4,104.01,103.67,161.41
Wastes,8014,2110,14.59,118.36,103.67,132.95
Wastes,13303,390,19.77,58.7,103.67,78.47
Wastes,18097,17160,47.12,94.21,103.67,141.33
Wastes,16035,307,1.61,100.56,103.68,102.17
Wastes,23027,726,82.93,56.67,103.68,139.6
whole tree,37103,49013,39.97823088,4.505419379,103.681053,44.48365026
whole tree,13237,11476,41.77144388,4.298527361,103.681477,46.06997124
Wastes,28049,4638,47.18141009,7.237878396,103.6948383,54.41928849
Wastes,18049,739,74.87,151.38,103.7,226.25
Wastes,20119,158,118.65,91.87,103.7,210.52
Wastes,40121,1614,61.15,138.5,103.7,199.65
Wastes,17087,238,13.64,147.86,103.7,161.5
whole tree,34031,3744,40.87,0,103.7,40.87
SRWC - noncoppice,1021,5599,41.3,107.43,103.71,148.73
Wastes,36021,2237,59.66,189.95,103.72,249.61
Wastes,41007,1336,52.3,69.88,103.72,122.18
Wastes,13227,548,20.68,61.53,103.72,82.21
Wastes,48087,57,53.53,0,103.72,53.53
SRWC - noncoppice,21033,3893,74.13882867,90.59357308,103.7421141,164.7324018
Wastes,28011,1218,67.63,107.5,103.75,175.13
SRWC - noncoppice,36043,5474,48.17,133.41,103.77,181.58
Wastes,21143,158,72.23,59.16,103.79,131.39
SRWC - noncoppice,48503,21463,26.44,77,103.8,103.44
SRWC - coppice,51001,105,154.16,91.38,103.8,245.54
whole tree,47039,2315,37.24784017,22.66263499,103.8032829,59.91047516
Wastes,13235,219,17.23,63.94,103.81,81.17
Wastes,21119,301,69.73,62.54,103.81,132.27
whole tree,48419,6147,43.92,0,103.81,43.92
whole tree,37065,41995,33.84,28.04431004,103.8250006,61.88431004
whole tree,49051,1326,26.6,94.49,103.83,121.09
SRWC - noncoppice,51181,18206,28.02,128.97,103.84,156.99
Wastes,28005,464,85.82,90.74,103.85,176.56
whole tree,37141,12358,43.92,0,103.85,43.92
whole tree,13159,9022,44.92,0,103.86,44.92
whole tree,42059,20562,25.13,28.85905797,103.8671632,53.98905797
whole tree,51053,7793,18.04,82.54,103.88,100.58
whole tree,1021,6522,38.12495554,13.16148114,103.8814965,51.28643668
whole tree,1093,84813,35.19897528,17.2245078,103.8865067,52.42348308
SRWC - noncoppice,42049,1738,84,64.7,103.89,148.7
Wastes,29059,314,20.73,135.31,103.9,156.04
SRWC - noncoppice,18179,454,67.11,94.21,103.9,161.32
whole tree,36119,574,47.24,0,103.9,47.24
whole tree,8019,31906,56.42029994,16.32172444,103.9097511,72.74202438
Residues,29221,1415,33.75,218.91,103.91,252.66
SRWC - noncoppice,28151,294,74.26,67.4,103.92,141.66
Wastes,27061,1619,60.25,173.37,103.92,233.62
SRWC - noncoppice,51007,232,25.76,123.74,103.92,149.5
Wastes,48017,254,95.43,77.64,103.93,173.07
whole tree,13157,3968,14.38,86.71,103.93,101.09
Wastes,29043,1491,124.63,0,103.94,124.63
SRWC - noncoppice,26153,562,59.08,91.39,103.94,150.47
whole tree,1027,3811,39.88212805,30.5253608,103.9415901,70.40748885
Wastes,8059,19516,39.16,137.45,103.95,176.61
Wastes,51590,800,24.81,117.85,103.95,142.66
SRWC - noncoppice,48237,65333,22.34,112.59,103.95,134.93
whole tree,37051,3459,41.59,0,103.95,41.59
Wastes,48345,43,96.56,77.64,103.95,174.2
Wastes,26003,177,43.99,91.39,103.95,135.38
Wastes,51159,170,50.34,91.38,103.96,141.72
