feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest whole tree,no tillage,39051,26091,north central,harvested,17.4,dry short ton,
forest whole tree,no tillage,39055,39151,north central,harvested,61.2,dry short ton,
forest whole tree,no tillage,39057,39061,north central,harvested,69.1,dry short ton,
forest whole tree,no tillage,39059,39151,north central,harvested,30.8,dry short ton,
forest whole tree,no tillage,39061,39061,north central,harvested,9.3,dry short ton,
forest whole tree,no tillage,39067,39151,north central,harvested,9.2,dry short ton,
forest whole tree,no tillage,39069,26091,north central,harvested,45,dry short ton,
forest whole tree,no tillage,39075,39151,north central,harvested,8.2,dry short ton,
forest whole tree,no tillage,39077,39139,north central,harvested,1.7,dry short ton,
forest whole tree,no tillage,39081,42003,north central,harvested,11,dry short ton,
forest whole tree,no tillage,39083,39151,north central,harvested,50,dry short ton,
forest whole tree,no tillage,39085,39151,north central,harvested,4.7,dry short ton,
forest whole tree,no tillage,39087,55025,north central,harvested,92.6,dry short ton,
forest whole tree,no tillage,39089,39139,north central,harvested,3.4,dry short ton,
forest whole tree,no tillage,39099,39151,north central,harvested,14.8,dry short ton,
forest whole tree,no tillage,39103,39139,north central,harvested,4.2,dry short ton,
forest whole tree,no tillage,39105,13319,north central,harvested,10.1,dry short ton,
forest whole tree,no tillage,39109,39061,north central,harvested,46.9,dry short ton,
forest whole tree,no tillage,39111,45045,north central,harvested,42.5,dry short ton,
forest whole tree,no tillage,39115,42003,north central,harvested,65.3,dry short ton,
forest whole tree,no tillage,39119,39151,north central,harvested,32.1,dry short ton,
forest whole tree,no tillage,39121,39151,north central,harvested,23.7,dry short ton,
forest whole tree,no tillage,39123,26099,north central,harvested,1.8,dry short ton,
forest whole tree,no tillage,39127,39139,north central,harvested,36.1,dry short ton,
forest whole tree,no tillage,39131,18171,north central,harvested,119.3,dry short ton,
forest whole tree,no tillage,39133,39151,north central,harvested,30.6,dry short ton,
forest whole tree,no tillage,39141,19045,north central,harvested,46.3,dry short ton,
forest whole tree,no tillage,39143,39139,north central,harvested,3.7,dry short ton,
forest whole tree,no tillage,39147,39139,north central,harvested,1,dry short ton,
forest whole tree,no tillage,39153,39139,north central,harvested,15.4,dry short ton,
forest whole tree,no tillage,39155,42007,north central,harvested,42.5,dry short ton,
forest whole tree,no tillage,39157,39139,north central,harvested,28.7,dry short ton,
forest whole tree,no tillage,39159,39139,north central,harvested,2.7,dry short ton,
forest whole tree,no tillage,39165,21191,north central,harvested,13.6,dry short ton,
forest whole tree,no tillage,39167,26099,north central,harvested,65.8,dry short ton,
forest whole tree,no tillage,39175,39139,north central,harvested,26.9,dry short ton,
forest whole tree,no tillage,40001,48339,north central,harvested,81.9,dry short ton,
forest whole tree,no tillage,40005,40013,north central,harvested,6.5,dry short ton,
forest whole tree,no tillage,40013,40013,north central,harvested,988,dry short ton,
forest whole tree,no tillage,40023,40013,north central,harvested,233.8,dry short ton,
forest whole tree,no tillage,40061,29021,north central,harvested,73.2,dry short ton,
forest whole tree,no tillage,40063,40143,north central,harvested,513.2,dry short ton,
forest whole tree,no tillage,40067,29217,north central,harvested,345.9,dry short ton,
forest whole tree,no tillage,40077,19099,north central,harvested,167.8,dry short ton,
forest whole tree,no tillage,40079,48037,north central,harvested,1280.3,dry short ton,
forest whole tree,no tillage,40089,48037,north central,harvested,5045.1,dry short ton,
forest whole tree,no tillage,40091,40143,north central,harvested,327.4,dry short ton,
forest whole tree,no tillage,40101,40143,north central,harvested,55.1,dry short ton,
forest whole tree,no tillage,40121,40143,north central,harvested,650.6,dry short ton,
forest whole tree,no tillage,40127,40013,north central,harvested,2910,dry short ton,
forest whole tree,no tillage,40135,18171,north central,harvested,516.5,dry short ton,
forest whole tree,no tillage,42001,42041,northeast,harvested,212,dry short ton,
forest whole tree,no tillage,42003,42003,northeast,harvested,66.9,dry short ton,
forest whole tree,no tillage,42005,42007,northeast,harvested,280.5,dry short ton,
forest whole tree,no tillage,42007,42007,northeast,harvested,185.2,dry short ton,
forest whole tree,no tillage,42009,18065,northeast,harvested,662.8,dry short ton,
forest whole tree,no tillage,42011,42041,northeast,harvested,420.4,dry short ton,
forest whole tree,no tillage,42013,36047,northeast,harvested,248.1,dry short ton,
forest whole tree,no tillage,42015,37019,northeast,harvested,742.1,dry short ton,
forest whole tree,no tillage,42017,36085,northeast,harvested,99,dry short ton,
forest whole tree,no tillage,42019,42003,northeast,harvested,546.6,dry short ton,
forest whole tree,no tillage,42021,25017,northeast,harvested,427.5,dry short ton,
forest whole tree,no tillage,42023,18065,northeast,harvested,72.3,dry short ton,
forest whole tree,no tillage,42025,42049,northeast,harvested,103.9,dry short ton,
forest whole tree,no tillage,42027,42041,northeast,harvested,1002.3,dry short ton,
forest whole tree,no tillage,42031,42003,northeast,harvested,336.3,dry short ton,
forest whole tree,no tillage,42033,36085,northeast,harvested,672.9,dry short ton,
forest whole tree,no tillage,42035,42041,northeast,harvested,65.2,dry short ton,
forest whole tree,no tillage,42037,42041,northeast,harvested,87.4,dry short ton,
forest whole tree,no tillage,42039,42049,northeast,harvested,626.6,dry short ton,
forest whole tree,no tillage,42041,42041,northeast,harvested,159.2,dry short ton,
forest whole tree,no tillage,42043,42041,northeast,harvested,213.8,dry short ton,
forest whole tree,no tillage,42047,36085,northeast,harvested,316.4,dry short ton,
forest whole tree,no tillage,42049,42049,northeast,harvested,469.2,dry short ton,
forest whole tree,no tillage,42051,42007,northeast,harvested,29.7,dry short ton,
forest whole tree,no tillage,42053,42049,northeast,harvested,298.7,dry short ton,
forest whole tree,no tillage,42055,42041,northeast,harvested,267.7,dry short ton,
forest whole tree,no tillage,42057,13063,northeast,harvested,83.3,dry short ton,
forest whole tree,no tillage,12107,12023,south,production,27428.7,dry short ton,
forest whole tree,no tillage,12109,47039,south,production,73612.8,dry short ton,
forest whole tree,no tillage,12113,01099,south,production,80834.5,dry short ton,
forest whole tree,no tillage,12115,12105,south,production,34687.2,dry short ton,
forest whole tree,no tillage,12117,12105,south,production,5727.4,dry short ton,
forest whole tree,no tillage,12119,12105,south,production,1577.6,dry short ton,
forest whole tree,no tillage,12121,12023,south,production,34736.5,dry short ton,
forest whole tree,no tillage,12123,12023,south,production,296937.4,dry short ton,
forest whole tree,no tillage,12125,12023,south,production,33770.4,dry short ton,
forest whole tree,no tillage,12127,01099,south,production,69422.5,dry short ton,
forest whole tree,no tillage,12129,01083,south,production,32978.3,dry short ton,
forest whole tree,no tillage,12131,37019,south,production,92070,dry short ton,
forest whole tree,no tillage,12133,01067,south,production,97780.8,dry short ton,
forest whole tree,no tillage,13001,12023,south,production,176896.9,dry short ton,
forest whole tree,no tillage,13003,12023,south,production,68477.3,dry short ton,
forest whole tree,no tillage,13005,28001,south,production,43003.7,dry short ton,
forest whole tree,no tillage,13007,13261,south,production,12654.8,dry short ton,
forest whole tree,no tillage,13009,13319,south,production,30727.5,dry short ton,
forest whole tree,no tillage,13011,26159,south,production,13966.9,dry short ton,
forest whole tree,no tillage,13013,13063,south,production,4915.5,dry short ton,
forest whole tree,no tillage,13015,13115,south,production,61115,dry short ton,
forest whole tree,no tillage,13017,45049,south,production,29502.6,dry short ton,
forest whole tree,no tillage,13019,12023,south,production,24262.9,dry short ton,
forest whole tree,no tillage,13021,13319,south,production,2512.7,dry short ton,
forest whole tree,no tillage,13023,13319,south,production,37320.1,dry short ton,
forest whole tree,no tillage,13025,12023,south,production,172705.1,dry short ton,
forest whole tree,no tillage,13027,12023,south,production,44391.3,dry short ton,
forest whole tree,no tillage,13029,45049,south,production,63002.1,dry short ton,
forest whole tree,no tillage,13031,45003,south,production,127363,dry short ton,
forest whole tree,no tillage,13033,45003,south,production,82518.3,dry short ton,
forest whole tree,no tillage,13035,13319,south,production,15104.6,dry short ton,
forest whole tree,no tillage,13037,13261,south,production,36769.9,dry short ton,
forest whole tree,no tillage,13039,12023,south,production,83565.9,dry short ton,
forest whole tree,no tillage,13043,45049,south,production,32861.4,dry short ton,
forest whole tree,no tillage,13045,13063,south,production,18477.6,dry short ton,
forest whole tree,no tillage,13047,13115,south,production,15581.8,dry short ton,
forest whole tree,no tillage,13049,12023,south,production,140307.1,dry short ton,
forest whole tree,no tillage,13051,45049,south,production,34965.4,dry short ton,
forest whole tree,no tillage,13053,13261,south,production,31413.2,dry short ton,
forest whole tree,no tillage,13055,13213,south,production,75571.2,dry short ton,
forest whole tree,no tillage,13057,13063,south,production,36701.6,dry short ton,
forest whole tree,no tillage,13059,13063,south,production,13447.4,dry short ton,
forest whole tree,no tillage,13065,12023,south,production,188819.9,dry short ton,
forest whole tree,no tillage,13069,28001,south,production,55325.7,dry short ton,
forest whole tree,no tillage,13071,13261,south,production,34202.4,dry short ton,
forest whole tree,no tillage,13073,45003,south,production,13676.3,dry short ton,
forest whole tree,no tillage,13075,13213,south,production,28310.7,dry short ton,
forest whole tree,no tillage,13077,13115,south,production,19912,dry short ton,
forest whole tree,no tillage,13079,13319,south,production,48737.9,dry short ton,
forest whole tree,no tillage,13081,13319,south,production,12916.5,dry short ton,
forest whole tree,no tillage,13085,13115,south,production,8917.9,dry short ton,
forest whole tree,no tillage,13087,01067,south,production,48267.3,dry short ton,
forest whole tree,no tillage,13089,13063,south,production,3664.5,dry short ton,
forest whole tree,no tillage,13091,13319,south,production,118513.7,dry short ton,
forest whole tree,no tillage,13093,13319,south,production,26757,dry short ton,
forest whole tree,no tillage,13095,13261,south,production,13168.8,dry short ton,
forest whole tree,no tillage,13099,13261,south,production,26341.7,dry short ton,
forest whole tree,no tillage,13101,12023,south,production,128736.9,dry short ton,
forest whole tree,no tillage,13103,45049,south,production,105705.3,dry short ton,
forest whole tree,no tillage,13105,45003,south,production,12191.2,dry short ton,
forest whole tree,no tillage,13107,45003,south,production,111230.6,dry short ton,
forest whole tree,no tillage,13109,45049,south,production,53544.2,dry short ton,
forest whole tree,no tillage,13111,13115,south,production,5193.8,dry short ton,
forest whole tree,no tillage,13113,13063,south,production,10654.3,dry short ton,
forest whole tree,no tillage,13115,13115,south,production,95732.6,dry short ton,
forest whole tree,no tillage,13117,13213,south,production,18373.7,dry short ton,
forest whole tree,no tillage,13119,45045,south,production,20253.7,dry short ton,
forest whole tree,no tillage,13121,13063,south,production,11764.7,dry short ton,
forest whole tree,no tillage,13123,13213,south,production,35396.8,dry short ton,
forest whole tree,no tillage,13125,45003,south,production,16267.3,dry short ton,
forest whole tree,no tillage,13127,45049,south,production,56585.2,dry short ton,
forest whole tree,no tillage,13129,13115,south,production,31736.9,dry short ton,
forest whole tree,no tillage,13131,22005,south,production,30541.8,dry short ton,
forest whole tree,no tillage,13133,13319,south,production,73333.8,dry short ton,
forest whole tree,no tillage,13135,13063,south,production,39602.7,dry short ton,
forest whole tree,no tillage,13137,47157,south,production,2474.1,dry short ton,
forest whole tree,no tillage,13139,13213,south,production,18002.3,dry short ton,
forest whole tree,no tillage,13141,13319,south,production,95698.1,dry short ton,
forest whole tree,no tillage,13143,13213,south,production,25013.5,dry short ton,
forest whole tree,no tillage,13145,13261,south,production,35028.4,dry short ton,
forest whole tree,no tillage,13147,45045,south,production,13004.4,dry short ton,
forest whole tree,no tillage,13149,13115,south,production,16769.6,dry short ton,
forest whole tree,no tillage,13151,13063,south,production,14925,dry short ton,
forest whole tree,no tillage,13153,13261,south,production,41717.2,dry short ton,
forest whole tree,no tillage,13155,12023,south,production,18515.2,dry short ton,
forest whole tree,no tillage,13157,13063,south,production,11446.2,dry short ton,
forest whole tree,no tillage,13159,13063,south,production,14514.1,dry short ton,
forest whole tree,no tillage,13161,01071,south,production,48957.2,dry short ton,
forest whole tree,no tillage,13163,45003,south,production,102065.8,dry short ton,
forest whole tree,no tillage,13165,45003,south,production,48971.9,dry short ton,
forest whole tree,no tillage,13167,13319,south,production,44627.6,dry short ton,
forest whole tree,no tillage,13169,13319,south,production,44964.9,dry short ton,
forest whole tree,no tillage,13171,13319,south,production,5755.1,dry short ton,
forest whole tree,no tillage,13173,12023,south,production,31262.1,dry short ton,
forest whole tree,no tillage,13175,13319,south,production,110262.8,dry short ton,
forest whole tree,no tillage,13177,13261,south,production,34589.8,dry short ton,
forest whole tree,no tillage,13179,45049,south,production,79746.7,dry short ton,
forest whole tree,no tillage,13181,45003,south,production,17161.9,dry short ton,
forest whole tree,no tillage,13183,01073,south,production,65789.7,dry short ton,
forest whole tree,no tillage,13185,12023,south,production,20000.4,dry short ton,
forest whole tree,no tillage,13189,45003,south,production,23850.8,dry short ton,
forest whole tree,no tillage,13191,47039,south,production,81767.5,dry short ton,
forest whole tree,no tillage,13193,13261,south,production,8653.2,dry short ton,
forest whole tree,no tillage,13195,05041,south,production,15997,dry short ton,
forest whole tree,no tillage,13197,13261,south,production,20823.1,dry short ton,
forest whole tree,no tillage,13199,13063,south,production,45221.5,dry short ton,
forest whole tree,no tillage,13201,01067,south,production,14063.8,dry short ton,
forest whole tree,no tillage,13205,13261,south,production,33381.4,dry short ton,
forest whole tree,no tillage,13207,13261,south,production,42158,dry short ton,
forest whole tree,no tillage,13209,13319,south,production,47289,dry short ton,
forest whole tree,no tillage,13211,13063,south,production,59969,dry short ton,
forest whole tree,no tillage,13213,13213,south,production,2991.5,dry short ton,
forest whole tree,no tillage,13221,13319,south,production,31627.1,dry short ton,
forest whole tree,no tillage,13223,13213,south,production,13070.5,dry short ton,
forest whole tree,no tillage,13225,13319,south,production,8382.6,dry short ton,
forest whole tree,no tillage,13227,13063,south,production,49493.9,dry short ton,
forest whole tree,no tillage,13229,12023,south,production,51061.8,dry short ton,
forest whole tree,no tillage,13231,13063,south,production,14811.5,dry short ton,
forest whole tree,no tillage,13233,13213,south,production,40613.2,dry short ton,
forest whole tree,no tillage,13235,13319,south,production,40381.5,dry short ton,
forest whole tree,no tillage,13237,13319,south,production,29285.9,dry short ton,
forest whole tree,no tillage,13239,01067,south,production,23218.9,dry short ton,
forest whole tree,no tillage,13241,45045,south,production,22244.7,dry short ton,
forest whole tree,no tillage,13243,13261,south,production,42516.6,dry short ton,
forest whole tree,no tillage,13245,45003,south,production,14012.3,dry short ton,
forest whole tree,no tillage,13247,13063,south,production,2490.2,dry short ton,
forest whole tree,no tillage,13249,13261,south,production,14922.6,dry short ton,
forest whole tree,no tillage,13251,45003,south,production,89585.3,dry short ton,
forest whole tree,no tillage,13253,01067,south,production,12146.9,dry short ton,
forest whole tree,no tillage,13255,13319,south,production,11250.8,dry short ton,
forest whole tree,no tillage,13257,45045,south,production,31010.7,dry short ton,
forest whole tree,no tillage,13259,01067,south,production,121594.7,dry short ton,
forest whole tree,no tillage,13261,13261,south,production,62426.4,dry short ton,
forest whole tree,no tillage,13263,13063,south,production,20148.9,dry short ton,
forest whole tree,no tillage,13265,45003,south,production,29022.9,dry short ton,
forest whole tree,no tillage,13267,45049,south,production,79992.1,dry short ton,
forest whole tree,no tillage,13269,13261,south,production,19366.4,dry short ton,
forest whole tree,no tillage,13271,13319,south,production,99045,dry short ton,
forest whole tree,no tillage,13273,13261,south,production,33457.6,dry short ton,
forest whole tree,no tillage,13275,22043,south,production,21917.5,dry short ton,
forest whole tree,no tillage,13277,13261,south,production,2246.6,dry short ton,
forest whole tree,no tillage,13279,22005,south,production,79096.7,dry short ton,
forest whole tree,no tillage,13281,13213,south,production,7636.1,dry short ton,
forest whole tree,no tillage,13283,13319,south,production,89959.7,dry short ton,
forest whole tree,no tillage,13285,13063,south,production,13171.8,dry short ton,
forest whole tree,no tillage,13287,13261,south,production,34024.6,dry short ton,
forest whole tree,no tillage,13289,13319,south,production,104372.3,dry short ton,
forest whole tree,no tillage,13291,13213,south,production,33541.2,dry short ton,
forest whole tree,no tillage,13293,13319,south,production,13525.3,dry short ton,
forest whole tree,no tillage,13295,13213,south,production,94158.9,dry short ton,
forest whole tree,no tillage,13297,13063,south,production,13680.2,dry short ton,
forest whole tree,no tillage,13299,12023,south,production,113016.4,dry short ton,
forest whole tree,no tillage,13301,13319,south,production,45547.6,dry short ton,
forest whole tree,no tillage,13303,13319,south,production,175223.7,dry short ton,
forest whole tree,no tillage,13305,37019,south,production,179812.9,dry short ton,
forest whole tree,no tillage,13307,13261,south,production,17021,dry short ton,
forest whole tree,no tillage,13309,13319,south,production,58587.9,dry short ton,
forest whole tree,no tillage,13311,45049,south,production,25949.3,dry short ton,
forest whole tree,no tillage,13313,13213,south,production,26351.4,dry short ton,
forest whole tree,no tillage,13315,13261,south,production,75901,dry short ton,
forest whole tree,no tillage,13317,13319,south,production,79521.3,dry short ton,
forest whole tree,no tillage,13319,13319,south,production,86008.3,dry short ton,
forest whole tree,no tillage,13321,13261,south,production,30175,dry short ton,
forest whole tree,no tillage,16003,16075,inland west,production,116900.1,dry short ton,
forest whole tree,no tillage,16007,53043,inland west,production,9681,dry short ton,
forest whole tree,no tillage,16009,53027,inland west,production,66180.4,dry short ton,
forest whole tree,no tillage,16017,53043,inland west,production,238790,dry short ton,
forest whole tree,no tillage,16021,53071,inland west,production,128718.6,dry short ton,
forest whole tree,no tillage,16035,16075,inland west,production,167863.7,dry short ton,
forest whole tree,no tillage,16043,53043,inland west,production,255743.9,dry short ton,
forest whole tree,no tillage,16049,16075,inland west,production,271705.5,dry short ton,
forest whole tree,no tillage,16055,53027,inland west,production,56838.6,dry short ton,
forest whole tree,no tillage,16057,53027,inland west,production,94393.1,dry short ton,
forest whole tree,no tillage,16059,32003,inland west,production,199805.8,dry short ton,
forest whole tree,no tillage,16069,53033,inland west,production,66588.7,dry short ton,
forest whole tree,no tillage,16073,16075,inland west,production,22904.8,dry short ton,
forest whole tree,no tillage,16079,53043,inland west,production,262546.3,dry short ton,
forest whole tree,no tillage,16085,16075,inland west,production,155650.7,dry short ton,
forest whole tree,no tillage,18001,18085,north central,production,2106.2,dry short ton,
forest whole tree,no tillage,18003,18085,north central,production,605.1,dry short ton,
forest whole tree,no tillage,18005,18065,north central,production,2336.5,dry short ton,
forest whole tree,no tillage,18009,18065,north central,production,1861.7,dry short ton,
forest whole tree,no tillage,18013,18065,north central,production,601,dry short ton,
forest whole tree,no tillage,18015,18171,north central,production,4284.2,dry short ton,
forest whole tree,no tillage,18017,18065,north central,production,612,dry short ton,
forest whole tree,no tillage,18021,17183,north central,production,337.8,dry short ton,
forest whole tree,no tillage,18025,21059,north central,production,1620.7,dry short ton,
forest whole tree,no tillage,18027,21059,north central,production,565.6,dry short ton,
forest whole tree,no tillage,18029,21191,north central,production,6814.5,dry short ton,
forest whole tree,no tillage,18031,18065,north central,production,771.9,dry short ton,
forest whole tree,no tillage,18033,26091,north central,production,851.1,dry short ton,
forest whole tree,no tillage,18035,18065,north central,production,2067.4,dry short ton,
forest whole tree,no tillage,18037,21059,north central,production,2572.9,dry short ton,
forest whole tree,no tillage,18041,39061,north central,production,1668.9,dry short ton,
forest whole tree,no tillage,18043,29027,north central,production,1590,dry short ton,
forest whole tree,no tillage,18045,18171,north central,production,602.5,dry short ton,
forest whole tree,no tillage,18047,39061,north central,production,4713.1,dry short ton,
forest whole tree,no tillage,18053,18085,north central,production,3023.4,dry short ton,
forest whole tree,no tillage,18055,19083,north central,production,9558.9,dry short ton,
forest whole tree,no tillage,18057,18065,north central,production,2946.6,dry short ton,
forest whole tree,no tillage,18059,18065,north central,production,1998.2,dry short ton,
forest whole tree,no tillage,18061,05003,north central,production,2931,dry short ton,
forest whole tree,no tillage,18063,18171,north central,production,2059.9,dry short ton,
forest whole tree,no tillage,18065,18065,north central,production,379.8,dry short ton,
forest whole tree,no tillage,18067,18085,north central,production,1652.6,dry short ton,
forest whole tree,no tillage,18069,18085,north central,production,1140.5,dry short ton,
forest whole tree,no tillage,18071,29217,north central,production,1522.1,dry short ton,
forest whole tree,no tillage,18073,17197,north central,production,3681.3,dry short ton,
forest whole tree,no tillage,18075,18085,north central,production,2133.4,dry short ton,
forest whole tree,no tillage,18077,21191,north central,production,6426.8,dry short ton,
forest whole tree,no tillage,18079,18065,north central,production,2610.8,dry short ton,
forest whole tree,no tillage,18081,18065,north central,production,1026.5,dry short ton,
forest whole tree,no tillage,18083,21059,north central,production,565.6,dry short ton,
forest whole tree,no tillage,18085,18085,north central,production,269.9,dry short ton,
forest whole tree,no tillage,18087,18085,north central,production,2971.5,dry short ton,
forest whole tree,no tillage,18089,17197,north central,production,691.5,dry short ton,
forest whole tree,no tillage,18091,26159,north central,production,3135.6,dry short ton,
forest whole tree,no tillage,18093,39139,north central,production,3300.8,dry short ton,
forest whole tree,no tillage,18095,18065,north central,production,571,dry short ton,
forest whole tree,no tillage,18099,26159,north central,production,1680.9,dry short ton,
forest whole tree,no tillage,18101,21059,north central,production,3081.5,dry short ton,
forest whole tree,no tillage,18103,18085,north central,production,1858.4,dry short ton,
forest whole tree,no tillage,18105,05003,north central,production,2602.8,dry short ton,
forest whole tree,no tillage,18109,18065,north central,production,4246,dry short ton,
forest whole tree,no tillage,18111,18171,north central,production,2766.2,dry short ton,
forest whole tree,no tillage,18113,18085,north central,production,980.8,dry short ton,
forest whole tree,no tillage,18115,39061,north central,production,1362,dry short ton,
forest whole tree,no tillage,18117,21059,north central,production,2303.9,dry short ton,
forest whole tree,no tillage,18119,18171,north central,production,5109,dry short ton,
forest whole tree,no tillage,18121,17183,north central,production,4175.9,dry short ton,
forest whole tree,no tillage,18123,21059,north central,production,5231.4,dry short ton,
forest whole tree,no tillage,18125,21059,north central,production,565.6,dry short ton,
forest whole tree,no tillage,18127,26099,north central,production,2369.1,dry short ton,
forest whole tree,no tillage,18129,21059,north central,production,1619.4,dry short ton,
forest whole tree,no tillage,18131,18085,north central,production,70.1,dry short ton,
forest whole tree,no tillage,18133,18171,north central,production,3434.1,dry short ton,
forest whole tree,no tillage,18135,18065,north central,production,2127.7,dry short ton,
forest whole tree,no tillage,18137,18065,north central,production,5432.2,dry short ton,
forest whole tree,no tillage,18139,18065,north central,production,98.6,dry short ton,
forest whole tree,no tillage,18141,26159,north central,production,4344.2,dry short ton,
forest whole tree,no tillage,18143,18085,north central,production,1883.5,dry short ton,
forest whole tree,no tillage,18147,21059,north central,production,6499,dry short ton,
forest whole tree,no tillage,18149,18085,north central,production,2074.1,dry short ton,
forest whole tree,no tillage,18151,18085,north central,production,4623.7,dry short ton,
forest whole tree,no tillage,18153,18171,north central,production,3311.5,dry short ton,
forest whole tree,no tillage,18155,39061,north central,production,2593,dry short ton,
forest whole tree,no tillage,18157,17183,north central,production,5034.1,dry short ton,
forest whole tree,no tillage,18159,18065,north central,production,419.2,dry short ton,
forest whole tree,no tillage,18161,18065,north central,production,922.6,dry short ton,
forest whole tree,no tillage,18165,18171,north central,production,680.7,dry short ton,
forest whole tree,no tillage,18167,17183,north central,production,5257.3,dry short ton,
forest whole tree,no tillage,18169,18085,north central,production,2299.8,dry short ton,
forest whole tree,no tillage,18171,18171,north central,production,348.2,dry short ton,
forest whole tree,no tillage,18173,21059,north central,production,2789,dry short ton,
forest whole tree,no tillage,18175,17197,north central,production,973.8,dry short ton,
forest whole tree,no tillage,18177,39061,north central,production,1376.2,dry short ton,
forest whole tree,no tillage,18179,18085,north central,production,1210.3,dry short ton,
forest whole tree,no tillage,18181,17183,north central,production,1663.3,dry short ton,
forest whole tree,no tillage,18183,18085,north central,production,2682.1,dry short ton,
forest whole tree,no tillage,19005,19061,north central,production,2.3,dry short ton,
forest whole tree,no tillage,19053,05003,north central,production,205,dry short ton,
forest whole tree,no tillage,19063,27063,north central,production,26,dry short ton,
forest whole tree,no tillage,19065,19061,north central,production,1.9,dry short ton,
forest whole tree,no tillage,19071,05107,north central,production,807.6,dry short ton,
forest whole tree,no tillage,19097,19061,north central,production,28.2,dry short ton,
forest whole tree,no tillage,19103,19183,north central,production,35.4,dry short ton,
forest whole tree,no tillage,19117,19099,north central,production,90.8,dry short ton,
forest whole tree,no tillage,19127,19099,north central,production,209.1,dry short ton,
forest whole tree,no tillage,19139,19061,north central,production,237.3,dry short ton,
forest whole tree,no tillage,19153,19083,north central,production,71.1,dry short ton,
forest whole tree,no tillage,19159,08063,north central,production,85,dry short ton,
forest whole tree,no tillage,19169,19083,north central,production,65.9,dry short ton,
forest whole tree,no tillage,19181,19099,north central,production,81.9,dry short ton,
forest whole tree,no tillage,19191,19061,north central,production,7.7,dry short ton,
forest whole tree,no tillage,20003,29095,north central,production,3495.6,dry short ton,
forest whole tree,no tillage,20007,31157,north central,production,3703.8,dry short ton,
forest whole tree,no tillage,20011,29217,north central,production,6554.6,dry short ton,
forest whole tree,no tillage,20031,20111,north central,production,1745.6,dry short ton,
forest whole tree,no tillage,20035,19099,north central,production,2538.1,dry short ton,
forest whole tree,no tillage,20043,29021,north central,production,5163.1,dry short ton,
forest whole tree,no tillage,20045,29021,north central,production,5007.8,dry short ton,
forest whole tree,no tillage,20053,22043,north central,production,961.8,dry short ton,
forest whole tree,no tillage,20059,29095,north central,production,3476.2,dry short ton,
forest whole tree,no tillage,20061,20111,north central,production,9191.1,dry short ton,
forest whole tree,no tillage,20087,29021,north central,production,5060.5,dry short ton,
forest whole tree,no tillage,20095,48201,north central,production,4589.4,dry short ton,
forest whole tree,no tillage,20103,29021,north central,production,2400.6,dry short ton,
forest whole tree,no tillage,20111,20111,north central,production,1299.4,dry short ton,
forest whole tree,no tillage,20121,29095,north central,production,3787.3,dry short ton,
forest whole tree,no tillage,20125,48245,north central,production,1632.4,dry short ton,
forest whole tree,no tillage,20127,20111,north central,production,1415.6,dry short ton,
forest whole tree,no tillage,20133,29217,north central,production,445.7,dry short ton,
forest whole tree,no tillage,20149,20111,north central,production,267.6,dry short ton,
forest whole tree,no tillage,20155,29007,north central,production,6611.5,dry short ton,
forest whole tree,no tillage,20161,20111,north central,production,10084.1,dry short ton,
forest whole tree,no tillage,20165,27053,north central,production,2314.3,dry short ton,
forest whole tree,no tillage,20191,29007,north central,production,3703.8,dry short ton,
forest whole tree,no tillage,20197,20111,north central,production,2199.7,dry short ton,
forest whole tree,no tillage,20205,20111,north central,production,2559.6,dry short ton,
forest whole tree,no tillage,20207,20111,north central,production,15298.8,dry short ton,
forest whole tree,no tillage,20209,29095,north central,production,353.8,dry short ton,
forest whole tree,no tillage,21003,47037,northeast,production,5530.6,dry short ton,
forest whole tree,no tillage,21005,21191,northeast,production,6137,dry short ton,
forest whole tree,no tillage,21011,21191,northeast,production,1179.7,dry short ton,
forest whole tree,no tillage,21015,39061,northeast,production,329.4,dry short ton,
forest whole tree,no tillage,21023,21191,northeast,production,559.7,dry short ton,
forest whole tree,no tillage,21027,21059,northeast,production,19841.9,dry short ton,
forest whole tree,no tillage,21029,45049,northeast,production,4369.1,dry short ton,
forest whole tree,no tillage,21047,21059,northeast,production,3207.5,dry short ton,
forest whole tree,no tillage,21051,26091,northeast,production,1370,dry short ton,
forest whole tree,no tillage,21053,45045,northeast,production,29677.5,dry short ton,
forest whole tree,no tillage,21055,21059,northeast,production,1639.2,dry short ton,
forest whole tree,no tillage,21057,19099,northeast,production,1838,dry short ton,
forest whole tree,no tillage,21059,21059,northeast,production,1222,dry short ton,
forest whole tree,no tillage,21061,21059,northeast,production,2346.1,dry short ton,
forest whole tree,no tillage,21073,39061,northeast,production,2708.3,dry short ton,
forest whole tree,no tillage,21079,21191,northeast,production,4718.8,dry short ton,
forest whole tree,no tillage,21081,21191,northeast,production,459.2,dry short ton,
forest whole tree,no tillage,21083,01083,northeast,production,1677.5,dry short ton,
forest whole tree,no tillage,21085,21059,northeast,production,1997.9,dry short ton,
forest whole tree,no tillage,21089,26091,northeast,production,2781.6,dry short ton,
forest whole tree,no tillage,21093,21059,northeast,production,3796.7,dry short ton,
forest whole tree,no tillage,21095,42003,northeast,production,4084.1,dry short ton,
forest whole tree,no tillage,21097,21191,northeast,production,10297.5,dry short ton,
