feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,unit_numerator,feedstock_amount,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest whole tree,no tillage,13281,13213,south,harvested,acre,42.40000,,-83.72491,34.89144,-84.74334,34.78576
forest whole tree,no tillage,13281,13213,south,production,dry short ton,1896.90000,,-83.72491,34.89144,-84.74334,34.78576
forest whole tree,no tillage,13283,13319,south,harvested,acre,1914.10000,,-82.54726,32.40291,-83.15371,32.79656
forest whole tree,no tillage,13283,13319,south,production,dry short ton,52056.70000,,-82.54726,32.40291,-83.15371,32.79656
forest whole tree,no tillage,13285,13063,south,harvested,acre,1746.10000,,-85.04171,33.04599,-84.35204,33.50079
forest whole tree,no tillage,13285,13063,south,production,dry short ton,34202.30000,,-85.04171,33.04599,-84.35204,33.50079
forest whole tree,no tillage,13287,13261,south,harvested,acre,531.20000,,-83.62522,31.71002,-84.20606,32.05022
forest whole tree,no tillage,13287,13261,south,production,dry short ton,11355.80000,,-83.62522,31.71002,-84.20606,32.05022
forest whole tree,no tillage,13289,13319,south,harvested,acre,1901.50000,,-83.44283,32.67528,-83.15371,32.79656
forest whole tree,no tillage,13289,13319,south,production,dry short ton,55605.00000,,-83.44283,32.67528,-83.15371,32.79656
forest whole tree,no tillage,13291,13213,south,harvested,acre,600.20000,,-83.96052,34.81402,-84.74334,34.78576
forest whole tree,no tillage,13291,13213,south,production,dry short ton,20437.10000,,-83.96052,34.81402,-84.74334,34.78576
forest whole tree,no tillage,13293,13319,south,harvested,acre,1088.20000,,-84.29236,32.84396,-83.15371,32.79656
forest whole tree,no tillage,13293,13319,south,production,dry short ton,34408.70000,,-84.29236,32.84396,-83.15371,32.79656
forest whole tree,no tillage,13295,13213,south,harvested,acre,1868.80000,,-85.32613,34.78153,-84.74334,34.78576
forest whole tree,no tillage,13295,13213,south,production,dry short ton,81845.00000,,-85.32613,34.78153,-84.74334,34.78576
forest whole tree,no tillage,13297,13063,south,harvested,acre,445.50000,,-83.74727,33.76353,-84.35204,33.50079
forest whole tree,no tillage,13297,13063,south,production,dry short ton,12569.80000,,-83.74727,33.76353,-84.35204,33.50079
forest whole tree,no tillage,13299,12023,south,harvested,acre,7077.30000,,-82.36553,31.01907,-82.62636,30.21044
forest whole tree,no tillage,13299,12023,south,production,dry short ton,77414.70000,,-82.36553,31.01907,-82.62636,30.21044
forest whole tree,no tillage,13301,13319,south,harvested,acre,1417.60000,,-82.70180,33.43243,-83.15371,32.79656
forest whole tree,no tillage,13301,13319,south,production,dry short ton,36716.10000,,-82.70180,33.43243,-83.15371,32.79656
forest whole tree,no tillage,13303,13319,south,harvested,acre,4167.60000,,-82.79883,32.99751,-83.15371,32.79656
forest whole tree,no tillage,13303,13319,south,production,dry short ton,113877.10000,,-82.79883,32.99751,-83.15371,32.79656
forest whole tree,no tillage,13305,37019,south,harvested,acre,5378.30000,,-81.91509,31.57814,-78.24417,34.06233
forest whole tree,no tillage,13305,37019,south,production,dry short ton,71422.20000,,-81.91509,31.57814,-78.24417,34.06233
forest whole tree,no tillage,13307,13261,south,harvested,acre,1848.40000,,-84.53803,32.07485,-84.20606,32.05022
forest whole tree,no tillage,13307,13261,south,production,dry short ton,36670.80000,,-84.53803,32.07485,-84.20606,32.05022
forest whole tree,no tillage,13309,13319,south,harvested,acre,2328.80000,,-82.76470,32.11454,-83.15371,32.79656
forest whole tree,no tillage,13309,13319,south,production,dry short ton,60003.10000,,-82.76470,32.11454,-83.15371,32.79656
forest whole tree,no tillage,13311,45049,south,harvested,acre,706.20000,,-83.76680,34.65240,-81.10284,32.78904
forest whole tree,no tillage,13311,45049,south,production,dry short ton,22884.70000,,-83.76680,34.65240,-81.10284,32.78904
forest whole tree,no tillage,13313,13213,south,harvested,acre,665.50000,,-84.98862,34.80202,-84.74334,34.78576
forest whole tree,no tillage,13313,13213,south,production,dry short ton,20979.50000,,-84.98862,34.80202,-84.74334,34.78576
forest whole tree,no tillage,13315,13261,south,harvested,acre,1798.20000,,-83.44997,31.98900,-84.20606,32.05022
forest whole tree,no tillage,13315,13261,south,production,dry short ton,22281.90000,,-83.44997,31.98900,-84.20606,32.05022
forest whole tree,no tillage,13317,13319,south,harvested,acre,3474.70000,,-82.77816,33.79373,-83.15371,32.79656
forest whole tree,no tillage,13317,13319,south,production,dry short ton,107089.40000,,-82.77816,33.79373,-83.15371,32.79656
forest whole tree,no tillage,13319,13319,south,harvested,acre,2943.70000,,-83.15371,32.79656,-83.15371,32.79656
forest whole tree,no tillage,13319,13319,south,production,dry short ton,53215.10000,,-83.15371,32.79656,-83.15371,32.79656
forest whole tree,no tillage,13321,13261,south,harvested,acre,1012.20000,,-83.83319,31.58396,-84.20606,32.05022
forest whole tree,no tillage,13321,13261,south,production,dry short ton,12763.70000,,-83.83319,31.58396,-84.20606,32.05022
forest whole tree,no tillage,16003,16075,inland west,harvested,acre,5447.70000,,-116.54167,44.85620,-116.84352,43.97265
forest whole tree,no tillage,16003,16075,inland west,production,dry short ton,81126.90000,,-116.54167,44.85620,-116.84352,43.97265
forest whole tree,no tillage,16007,53043,inland west,harvested,acre,266.90000,,-111.31616,42.30151,-118.39971,47.60902
forest whole tree,no tillage,16007,53043,inland west,production,dry short ton,7265.20000,,-111.31616,42.30151,-118.39971,47.60902
forest whole tree,no tillage,16009,53027,inland west,harvested,acre,2409.00000,,-116.68456,47.21652,-123.88189,47.16172
forest whole tree,no tillage,16009,53027,inland west,production,dry short ton,47798.80000,,-116.68456,47.21652,-123.88189,47.16172
forest whole tree,no tillage,16017,53043,inland west,harvested,acre,8985.70000,,-116.54212,48.36865,-118.39971,47.60902
forest whole tree,no tillage,16017,53043,inland west,production,dry short ton,180591.50000,,-116.54212,48.36865,-118.39971,47.60902
forest whole tree,no tillage,16021,53071,inland west,harvested,acre,4638.20000,,-116.41719,48.75064,-118.50423,46.30329
forest whole tree,no tillage,16021,53071,inland west,production,dry short ton,91659.40000,,-116.41719,48.75064,-118.50423,46.30329
forest whole tree,no tillage,16035,16075,inland west,harvested,acre,6275.20000,,-115.63271,46.60107,-116.84352,43.97265
forest whole tree,no tillage,16035,16075,inland west,production,dry short ton,125798.90000,,-115.63271,46.60107,-116.84352,43.97265
forest whole tree,no tillage,16043,53043,inland west,harvested,acre,7050.70000,,-111.42059,44.31930,-118.39971,47.60902
forest whole tree,no tillage,16043,53043,inland west,production,dry short ton,191924.00000,,-111.42059,44.31930,-118.39971,47.60902
forest whole tree,no tillage,16049,16075,inland west,harvested,acre,10311.80000,,-115.56061,45.88970,-116.84352,43.97265
forest whole tree,no tillage,16049,16075,inland west,production,dry short ton,196976.30000,,-115.56061,45.88970,-116.84352,43.97265
forest whole tree,no tillage,16055,53027,inland west,harvested,acre,2194.40000,,-116.68553,47.67867,-123.88189,47.16172
forest whole tree,no tillage,16055,53027,inland west,production,dry short ton,44521.00000,,-116.68553,47.67867,-123.88189,47.16172
forest whole tree,no tillage,16057,53027,inland west,harvested,acre,3519.90000,,-116.68458,46.83614,-123.88189,47.16172
forest whole tree,no tillage,16057,53027,inland west,production,dry short ton,68742.20000,,-116.68458,46.83614,-123.88189,47.16172
forest whole tree,no tillage,16059,32003,inland west,harvested,acre,5508.60000,,-114.08915,44.96813,-115.25321,35.92706
forest whole tree,no tillage,16059,32003,inland west,production,dry short ton,149945.00000,,-114.08915,44.96813,-115.25321,35.92706
forest whole tree,no tillage,16069,53033,inland west,harvested,acre,2357.80000,,-116.82128,46.24331,-121.95943,47.43252
forest whole tree,no tillage,16069,53033,inland west,production,dry short ton,46265.70000,,-116.82128,46.24331,-121.95943,47.43252
forest whole tree,no tillage,16073,16075,inland west,harvested,acre,797.10000,,-116.24019,42.83808,-116.84352,43.97265
forest whole tree,no tillage,16073,16075,inland west,production,dry short ton,15636.70000,,-116.24019,42.83808,-116.84352,43.97265
forest whole tree,no tillage,16079,53043,inland west,harvested,acre,10080.30000,,-116.00997,47.50103,-118.39971,47.60902
forest whole tree,no tillage,16079,53043,inland west,production,dry short ton,196170.80000,,-116.00997,47.50103,-118.39971,47.60902
forest whole tree,no tillage,16085,16075,inland west,harvested,acre,5416.90000,,-115.65748,44.68367,-116.84352,43.97265
forest whole tree,no tillage,16085,16075,inland west,production,dry short ton,106260.40000,,-115.65748,44.68367,-116.84352,43.97265
forest whole tree,no tillage,17001,29007,north central,harvested,acre,201.80000,,-91.18661,39.97882,-91.76238,39.20232
forest whole tree,no tillage,17001,29007,north central,production,dry short ton,917.50000,,-91.18661,39.97882,-91.76238,39.20232
forest whole tree,no tillage,17003,17197,north central,harvested,acre,632.90000,,-89.34766,37.15277,-87.88899,41.46518
forest whole tree,no tillage,17003,17197,north central,production,dry short ton,2570.40000,,-89.34766,37.15277,-87.88899,41.46518
forest whole tree,no tillage,17009,47039,north central,harvested,acre,143.40000,,-90.71255,39.97258,-88.11233,35.61490
forest whole tree,no tillage,17009,47039,north central,production,dry short ton,686.30000,,-90.71255,39.97258,-88.11233,35.61490
forest whole tree,no tillage,17013,17119,north central,harvested,acre,318.80000,,-90.65545,39.13433,-89.85542,38.82656
forest whole tree,no tillage,17013,17119,north central,production,dry short ton,585.20000,,-90.65545,39.13433,-89.85542,38.82656
forest whole tree,no tillage,17023,17183,north central,harvested,acre,545.70000,,-87.80354,39.32327,-87.73619,40.17917
forest whole tree,no tillage,17023,17183,north central,production,dry short ton,2811.00000,,-87.80354,39.32327,-87.73619,40.17917
forest whole tree,no tillage,17027,17119,north central,harvested,acre,8.90000,,-89.42368,38.57928,-89.85542,38.82656
forest whole tree,no tillage,17027,17119,north central,production,dry short ton,5.30000,,-89.42368,38.57928,-89.85542,38.82656
forest whole tree,no tillage,17029,18171,north central,harvested,acre,92.40000,,-88.21677,39.53068,-87.38869,40.30210
forest whole tree,no tillage,17029,18171,north central,production,dry short ton,468.00000,,-88.21677,39.53068,-87.38869,40.30210
forest whole tree,no tillage,17039,17113,north central,harvested,acre,11.10000,,-88.90779,40.16592,-88.86330,40.52038
forest whole tree,no tillage,17039,17113,north central,production,dry short ton,341.50000,,-88.90779,40.16592,-88.86330,40.52038
forest whole tree,no tillage,17045,17183,north central,harvested,acre,221.50000,,-87.74957,39.68166,-87.73619,40.17917
forest whole tree,no tillage,17045,17183,north central,production,dry short ton,1166.10000,,-87.74957,39.68166,-87.73619,40.17917
forest whole tree,no tillage,17047,13115,north central,harvested,acre,325.90000,,-88.05639,38.41376,-85.19449,34.33305
forest whole tree,no tillage,17047,13115,north central,production,dry short ton,810.30000,,-88.05639,38.41376,-85.19449,34.33305
forest whole tree,no tillage,17049,17099,north central,harvested,acre,674.80000,,-88.58343,39.06530,-88.87598,41.27855
forest whole tree,no tillage,17049,17099,north central,production,dry short ton,6733.60000,,-88.58343,39.06530,-88.87598,41.27855
forest whole tree,no tillage,17051,17119,north central,harvested,acre,103.00000,,-89.03176,38.98071,-89.85542,38.82656
forest whole tree,no tillage,17051,17119,north central,production,dry short ton,542.20000,,-89.03176,38.98071,-89.85542,38.82656
forest whole tree,no tillage,17057,18065,north central,harvested,acre,764.00000,,-90.17684,40.44962,-85.38839,39.93190
forest whole tree,no tillage,17057,18065,north central,production,dry short ton,3920.90000,,-90.17684,40.44962,-85.38839,39.93190
forest whole tree,no tillage,17061,17119,north central,harvested,acre,479.70000,,-90.38065,39.31975,-89.85542,38.82656
forest whole tree,no tillage,17061,17119,north central,production,dry short ton,1380.50000,,-90.38065,39.31975,-89.85542,38.82656
forest whole tree,no tillage,17065,29033,north central,harvested,acre,296.00000,,-88.53916,38.08165,-93.47284,39.41099
forest whole tree,no tillage,17065,29033,north central,production,dry short ton,1391.00000,,-88.53916,38.08165,-93.47284,39.41099
forest whole tree,no tillage,17067,19183,north central,harvested,acre,822.00000,,-91.14065,40.41627,-91.71580,41.33658
forest whole tree,no tillage,17067,19183,north central,production,dry short ton,4161.40000,,-91.14065,40.41627,-91.71580,41.33658
forest whole tree,no tillage,17069,19045,north central,harvested,acre,766.80000,,-88.23782,37.50055,-90.53281,41.88029
forest whole tree,no tillage,17069,19045,north central,production,dry short ton,2587.30000,,-88.23782,37.50055,-90.53281,41.88029
forest whole tree,no tillage,17071,19183,north central,harvested,acre,2.70000,,-90.92070,40.85288,-91.71580,41.33658
forest whole tree,no tillage,17071,19183,north central,production,dry short ton,83.50000,,-90.92070,40.85288,-91.71580,41.33658
forest whole tree,no tillage,17073,19045,north central,harvested,acre,319.70000,,-90.14531,41.36610,-90.53281,41.88029
forest whole tree,no tillage,17073,19045,north central,production,dry short ton,2025.70000,,-90.14531,41.36610,-90.53281,41.88029
forest whole tree,no tillage,17077,47037,north central,harvested,acre,234.40000,,-89.40985,37.75869,-86.78086,36.18705
forest whole tree,no tillage,17077,47037,north central,production,dry short ton,873.60000,,-89.40985,37.75869,-86.78086,36.18705
forest whole tree,no tillage,17079,47157,north central,harvested,acre,205.20000,,-88.15447,39.01058,-89.86571,35.20148
forest whole tree,no tillage,17079,47157,north central,production,dry short ton,1059.50000,,-88.15447,39.01058,-89.86571,35.20148
forest whole tree,no tillage,17081,18171,north central,harvested,acre,725.50000,,-88.92359,38.30071,-87.38869,40.30210
forest whole tree,no tillage,17081,18171,north central,production,dry short ton,1803.70000,,-88.92359,38.30071,-87.38869,40.30210
forest whole tree,no tillage,17083,17119,north central,harvested,acre,79.70000,,-90.37042,39.09326,-89.85542,38.82656
forest whole tree,no tillage,17083,17119,north central,production,dry short ton,229.40000,,-90.37042,39.09326,-89.85542,38.82656
forest whole tree,no tillage,17085,19045,north central,harvested,acre,516.80000,,-90.18215,42.35073,-90.53281,41.88029
forest whole tree,no tillage,17085,19045,north central,production,dry short ton,2573.60000,,-90.18215,42.35073,-90.53281,41.88029
forest whole tree,no tillage,17087,01067,north central,harvested,acre,373.70000,,-88.87731,37.44685,-85.22845,31.54174
forest whole tree,no tillage,17087,01067,north central,production,dry short ton,2013.80000,,-88.87731,37.44685,-85.22845,31.54174
forest whole tree,no tillage,17095,19045,north central,harvested,acre,93.20000,,-90.21331,40.93234,-90.53281,41.88029
forest whole tree,no tillage,17095,19045,north central,production,dry short ton,439.80000,,-90.21331,40.93234,-90.53281,41.88029
forest whole tree,no tillage,17097,55079,north central,harvested,acre,103.80000,,-87.63237,42.32273,-87.58071,43.01735
forest whole tree,no tillage,17097,55079,north central,production,dry short ton,454.10000,,-87.63237,42.32273,-87.58071,43.01735
forest whole tree,no tillage,17101,05063,north central,harvested,acre,304.50000,,-87.71434,38.71033,-91.58219,35.73479
forest whole tree,no tillage,17101,05063,north central,production,dry short ton,1603.10000,,-87.71434,38.71033,-91.58219,35.73479
forest whole tree,no tillage,17107,17113,north central,harvested,acre,13.20000,,-89.37363,40.12054,-88.86330,40.52038
forest whole tree,no tillage,17107,17113,north central,production,dry short ton,408.50000,,-89.37363,40.12054,-88.86330,40.52038
forest whole tree,no tillage,17109,19183,north central,harvested,acre,3.50000,,-90.67755,40.45843,-91.71580,41.33658
forest whole tree,no tillage,17109,19183,north central,production,dry short ton,106.60000,,-90.67755,40.45843,-91.71580,41.33658
forest whole tree,no tillage,17113,17113,north central,harvested,acre,1.80000,,-88.86330,40.52038,-88.86330,40.52038
forest whole tree,no tillage,17113,17113,north central,production,dry short ton,56.10000,,-88.86330,40.52038,-88.86330,40.52038
forest whole tree,no tillage,17117,17119,north central,harvested,acre,318.40000,,-89.92512,39.26120,-89.85542,38.82656
forest whole tree,no tillage,17117,17119,north central,production,dry short ton,916.30000,,-89.92512,39.26120,-89.85542,38.82656
forest whole tree,no tillage,17119,17119,north central,harvested,acre,294.90000,,-89.85542,38.82656,-89.85542,38.82656
forest whole tree,no tillage,17119,17119,north central,production,dry short ton,2593.20000,,-89.85542,38.82656,-89.85542,38.82656
forest whole tree,no tillage,17121,17099,north central,harvested,acre,779.10000,,-88.91880,38.65051,-88.87598,41.27855
forest whole tree,no tillage,17121,17099,north central,production,dry short ton,4058.20000,,-88.91880,38.65051,-88.87598,41.27855
forest whole tree,no tillage,17123,17099,north central,harvested,acre,4.10000,,-89.34291,41.03401,-88.87598,41.27855
forest whole tree,no tillage,17123,17099,north central,production,dry short ton,125.20000,,-89.34291,41.03401,-88.87598,41.27855
forest whole tree,no tillage,17127,22089,north central,harvested,acre,431.50000,,-88.69511,37.20098,-90.40272,29.93059
forest whole tree,no tillage,17127,22089,north central,production,dry short ton,1384.00000,,-88.69511,37.20098,-90.40272,29.93059
forest whole tree,no tillage,17129,01071,north central,harvested,acre,3.30000,,-89.78707,40.03106,-86.03201,34.72746
forest whole tree,no tillage,17129,01071,north central,production,dry short ton,101.20000,,-89.78707,40.03106,-86.03201,34.72746
forest whole tree,no tillage,17131,19183,north central,harvested,acre,92.00000,,-90.75094,41.19848,-91.71580,41.33658
forest whole tree,no tillage,17131,19183,north central,production,dry short ton,149.10000,,-90.75094,41.19848,-91.71580,41.33658
forest whole tree,no tillage,17135,17119,north central,harvested,acre,159.00000,,-89.42090,39.26150,-89.85542,38.82656
forest whole tree,no tillage,17135,17119,north central,production,dry short ton,291.80000,,-89.42090,39.26150,-89.85542,38.82656
forest whole tree,no tillage,17137,17119,north central,harvested,acre,530.20000,,-90.17585,39.70394,-89.85542,38.82656
forest whole tree,no tillage,17137,17119,north central,production,dry short ton,1526.00000,,-90.17585,39.70394,-89.85542,38.82656
forest whole tree,no tillage,17141,17099,north central,harvested,acre,362.20000,,-89.31361,42.04489,-88.87598,41.27855
forest whole tree,no tillage,17141,17099,north central,production,dry short ton,2295.10000,,-89.31361,42.04489,-88.87598,41.27855
forest whole tree,no tillage,17143,19045,north central,harvested,acre,15.80000,,-89.76938,40.74351,-90.53281,41.88029
forest whole tree,no tillage,17143,19045,north central,production,dry short ton,487.00000,,-89.76938,40.74351,-90.53281,41.88029
forest whole tree,no tillage,17145,17119,north central,harvested,acre,580.70000,,-89.35687,38.08469,-89.85542,38.82656
forest whole tree,no tillage,17145,17119,north central,production,dry short ton,2429.50000,,-89.35687,38.08469,-89.85542,38.82656
forest whole tree,no tillage,17149,17119,north central,harvested,acre,16.20000,,-90.91679,39.62037,-89.85542,38.82656
forest whole tree,no tillage,17149,17119,north central,production,dry short ton,46.60000,,-90.91679,39.62037,-89.85542,38.82656
forest whole tree,no tillage,17151,18085,north central,harvested,acre,222.10000,,-88.59891,37.33413,-85.85340,41.23867
forest whole tree,no tillage,17151,18085,north central,production,dry short ton,2580.40000,,-88.59891,37.33413,-85.85340,41.23867
forest whole tree,no tillage,17153,19193,north central,harvested,acre,102.80000,,-89.15131,37.20173,-96.04077,42.38669
forest whole tree,no tillage,17153,19193,north central,production,dry short ton,430.30000,,-89.15131,37.20173,-96.04077,42.38669
forest whole tree,no tillage,17155,17099,north central,harvested,acre,277.20000,,-89.31462,41.21330,-88.87598,41.27855
forest whole tree,no tillage,17155,17099,north central,production,dry short ton,449.10000,,-89.31462,41.21330,-88.87598,41.27855
forest whole tree,no tillage,17157,17119,north central,harvested,acre,563.90000,,-89.82521,38.01314,-89.85542,38.82656
forest whole tree,no tillage,17157,17119,north central,production,dry short ton,2492.90000,,-89.82521,38.01314,-89.85542,38.82656
forest whole tree,no tillage,17161,19045,north central,harvested,acre,106.60000,,-90.30368,41.55469,-90.53281,41.88029
forest whole tree,no tillage,17161,19045,north central,production,dry short ton,172.80000,,-90.30368,41.55469,-90.53281,41.88029
forest whole tree,no tillage,17165,45049,north central,harvested,acre,22.40000,,-88.54055,37.75332,-81.10284,32.78904
forest whole tree,no tillage,17165,45049,north central,production,dry short ton,173.10000,,-88.54055,37.75332,-81.10284,32.78904
forest whole tree,no tillage,17169,27047,north central,harvested,acre,710.70000,,-90.62752,40.13218,-93.34891,43.67474
forest whole tree,no tillage,17169,27047,north central,production,dry short ton,3777.50000,,-90.62752,40.13218,-93.34891,43.67474
forest whole tree,no tillage,17173,17113,north central,harvested,acre,34.10000,,-88.74772,39.43429,-88.86330,40.52038
forest whole tree,no tillage,17173,17113,north central,production,dry short ton,1564.10000,,-88.74772,39.43429,-88.86330,40.52038
forest whole tree,no tillage,17175,19045,north central,harvested,acre,4.50000,,-89.81162,41.10441,-90.53281,41.88029
forest whole tree,no tillage,17175,19045,north central,production,dry short ton,139.70000,,-89.81162,41.10441,-90.53281,41.88029
forest whole tree,no tillage,17179,17113,north central,harvested,acre,18.20000,,-89.54591,40.53546,-88.86330,40.52038
forest whole tree,no tillage,17179,17113,north central,production,dry short ton,561.30000,,-89.54591,40.53546,-88.86330,40.52038
forest whole tree,no tillage,17183,17183,north central,harvested,acre,1840.10000,,-87.73619,40.17917,-87.73619,40.17917
forest whole tree,no tillage,17183,17183,north central,production,dry short ton,8057.10000,,-87.73619,40.17917,-87.73619,40.17917
forest whole tree,no tillage,17191,18065,north central,harvested,acre,558.00000,,-88.42375,38.43234,-85.38839,39.93190
forest whole tree,no tillage,17191,18065,north central,production,dry short ton,2882.20000,,-88.42375,38.43234,-85.38839,39.93190
forest whole tree,no tillage,17197,17197,north central,harvested,acre,192.10000,,-87.88899,41.46518,-87.88899,41.46518
forest whole tree,no tillage,17197,17197,north central,production,dry short ton,1062.40000,,-87.88899,41.46518,-87.88899,41.46518
forest whole tree,no tillage,17201,55025,north central,harvested,acre,73.80000,,-89.16901,42.32486,-89.42476,43.06959
forest whole tree,no tillage,17201,55025,north central,production,dry short ton,467.70000,,-89.16901,42.32486,-89.42476,43.06959
forest whole tree,no tillage,18003,18085,north central,harvested,acre,87.40000,,-85.07023,41.09322,-85.85340,41.23867
forest whole tree,no tillage,18003,18085,north central,production,dry short ton,284.50000,,-85.07023,41.09322,-85.85340,41.23867
forest whole tree,no tillage,18005,18065,north central,harvested,acre,357.60000,,-85.88420,39.19308,-85.38839,39.93190
forest whole tree,no tillage,18005,18065,north central,production,dry short ton,542.00000,,-85.88420,39.19308,-85.38839,39.93190
forest whole tree,no tillage,18015,18171,north central,harvested,acre,94.30000,,-86.57284,40.58455,-87.38869,40.30210
forest whole tree,no tillage,18015,18171,north central,production,dry short ton,367.30000,,-86.57284,40.58455,-87.38869,40.30210
forest whole tree,no tillage,18019,28001,north central,harvested,acre,204.90000,,-85.80096,38.43729,-91.33655,31.47091
forest whole tree,no tillage,18019,28001,north central,production,dry short ton,1121.20000,,-85.80096,38.43729,-91.33655,31.47091
forest whole tree,no tillage,18025,21059,north central,harvested,acre,464.20000,,-86.42292,38.26362,-87.06911,37.74564
forest whole tree,no tillage,18025,21059,north central,production,dry short ton,2223.70000,,-86.42292,38.26362,-87.06911,37.74564
forest whole tree,no tillage,18029,21191,north central,harvested,acre,434.20000,,-84.96026,39.12154,-84.36657,38.70268
forest whole tree,no tillage,18029,21191,north central,production,dry short ton,2050.30000,,-84.96026,39.12154,-84.36657,38.70268
forest whole tree,no tillage,18031,18065,north central,harvested,acre,73.10000,,-85.49127,39.29229,-85.38839,39.93190
forest whole tree,no tillage,18031,18065,north central,production,dry short ton,104.30000,,-85.49127,39.29229,-85.38839,39.93190
forest whole tree,no tillage,18033,26091,north central,harvested,acre,247.30000,,-84.99852,41.39661,-84.06577,41.89604
forest whole tree,no tillage,18033,26091,north central,production,dry short ton,804.80000,,-84.99852,41.39661,-84.06577,41.89604
forest whole tree,no tillage,18037,21059,north central,harvested,acre,545.00000,,-86.87691,38.36460,-87.06911,37.74564
forest whole tree,no tillage,18037,21059,north central,production,dry short ton,1280.80000,,-86.87691,38.36460,-87.06911,37.74564
forest whole tree,no tillage,18039,18085,north central,harvested,acre,408.50000,,-85.85850,41.59777,-85.85340,41.23867
forest whole tree,no tillage,18039,18085,north central,production,dry short ton,1818.70000,,-85.85850,41.59777,-85.85340,41.23867
forest whole tree,no tillage,18043,29027,north central,harvested,acre,74.80000,,-85.89331,38.29961,-91.89331,38.81072
forest whole tree,no tillage,18043,29027,north central,production,dry short ton,280.90000,,-85.89331,38.29961,-91.89331,38.81072
forest whole tree,no tillage,18045,18171,north central,harvested,acre,47.80000,,-87.26437,40.16029,-87.38869,40.30210
forest whole tree,no tillage,18045,18171,north central,production,dry short ton,328.10000,,-87.26437,40.16029,-87.38869,40.30210
forest whole tree,no tillage,18047,39061,north central,harvested,acre,73.80000,,-85.05714,39.39745,-84.55762,39.16680
forest whole tree,no tillage,18047,39061,north central,production,dry short ton,348.40000,,-85.05714,39.39745,-84.55762,39.16680
forest whole tree,no tillage,18049,18085,north central,harvested,acre,285.50000,,-86.20663,41.04098,-85.85340,41.23867
forest whole tree,no tillage,18049,18085,north central,production,dry short ton,1205.70000,,-86.20663,41.04098,-85.85340,41.23867
forest whole tree,no tillage,18055,19083,north central,harvested,acre,282.30000,,-86.96147,39.03642,-93.23263,42.38327
forest whole tree,no tillage,18055,19083,north central,production,dry short ton,667.60000,,-86.96147,39.03642,-93.23263,42.38327
forest whole tree,no tillage,18061,05003,north central,harvested,acre,510.00000,,-86.13402,38.19039,-91.79584,33.20198
forest whole tree,no tillage,18061,05003,north central,production,dry short ton,2757.80000,,-86.13402,38.19039,-91.79584,33.20198
forest whole tree,no tillage,18063,18171,north central,harvested,acre,5.90000,,-86.50681,39.76249,-87.38869,40.30210
forest whole tree,no tillage,18063,18171,north central,production,dry short ton,186.70000,,-86.50681,39.76249,-87.38869,40.30210
forest whole tree,no tillage,18065,18065,north central,harvested,acre,243.60000,,-85.38839,39.93190,-85.38839,39.93190
forest whole tree,no tillage,18065,18065,north central,production,dry short ton,336.50000,,-85.38839,39.93190,-85.38839,39.93190
forest whole tree,no tillage,18069,18085,north central,harvested,acre,50.60000,,-85.48846,40.82907,-85.85340,41.23867
forest whole tree,no tillage,18069,18085,north central,production,dry short ton,164.70000,,-85.48846,40.82907,-85.85340,41.23867
forest whole tree,no tillage,18071,29217,north central,harvested,acre,0.90000,,-86.03712,38.89802,-94.34256,37.84989
forest whole tree,no tillage,18071,29217,north central,production,dry short ton,10.20000,,-86.03712,38.89802,-94.34256,37.84989
forest whole tree,no tillage,18073,17197,north central,harvested,acre,400.60000,,-87.10345,41.01131,-87.88899,41.46518
forest whole tree,no tillage,18073,17197,north central,production,dry short ton,2478.90000,,-87.10345,41.01131,-87.88899,41.46518
forest whole tree,no tillage,18075,18085,north central,harvested,acre,19.50000,,-85.00526,40.43976,-85.85340,41.23867
forest whole tree,no tillage,18075,18085,north central,production,dry short ton,27.00000,,-85.00526,40.43976,-85.85340,41.23867
forest whole tree,no tillage,18077,21191,north central,harvested,acre,196.10000,,-85.44314,38.74999,-84.36657,38.70268
forest whole tree,no tillage,18077,21191,north central,production,dry short ton,1503.50000,,-85.44314,38.74999,-84.36657,38.70268
forest whole tree,no tillage,18079,18065,north central,harvested,acre,515.40000,,-85.62082,39.00162,-85.38839,39.93190
forest whole tree,no tillage,18079,18065,north central,production,dry short ton,7959.30000,,-85.62082,39.00162,-85.38839,39.93190
forest whole tree,no tillage,18081,18065,north central,harvested,acre,4.20000,,-86.10116,39.49062,-85.38839,39.93190
forest whole tree,no tillage,18081,18065,north central,production,dry short ton,131.80000,,-86.10116,39.49062,-85.38839,39.93190
forest whole tree,no tillage,18085,18085,north central,harvested,acre,142.70000,,-85.85340,41.23867,-85.85340,41.23867
forest whole tree,no tillage,18085,18085,north central,production,dry short ton,555.80000,,-85.85340,41.23867,-85.85340,41.23867
forest whole tree,no tillage,18089,17197,north central,harvested,acre,217.10000,,-87.37272,41.46137,-87.88899,41.46518
forest whole tree,no tillage,18089,17197,north central,production,dry short ton,1068.80000,,-87.37272,41.46137,-87.88899,41.46518
forest whole tree,no tillage,18091,26159,north central,harvested,acre,302.10000,,-86.72734,41.49927,-86.42568,42.24736
forest whole tree,no tillage,18091,26159,north central,production,dry short ton,3048.40000,,-86.72734,41.49927,-86.42568,42.24736
