feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest whole tree,no tillage,20205,20111,north central,production,2342.3,dry short ton,
forest whole tree,no tillage,20207,20111,north central,production,11605.5,dry short ton,
forest whole tree,no tillage,20209,29095,north central,production,9937.2,dry short ton,
forest whole tree,no tillage,21001,19061,northeast,production,14187.7,dry short ton,
forest whole tree,no tillage,21003,47037,northeast,production,7453.6,dry short ton,
forest whole tree,no tillage,21005,21191,northeast,production,7139.8,dry short ton,
forest whole tree,no tillage,21007,13261,northeast,production,14743.6,dry short ton,
forest whole tree,no tillage,21009,47037,northeast,production,6710.2,dry short ton,
forest whole tree,no tillage,21011,21191,northeast,production,25103.3,dry short ton,
forest whole tree,no tillage,21013,42003,northeast,production,32528.7,dry short ton,
forest whole tree,no tillage,21015,39061,northeast,production,9181.2,dry short ton,
forest whole tree,no tillage,21017,21191,northeast,production,7064.5,dry short ton,
forest whole tree,no tillage,21019,01071,northeast,production,1965.5,dry short ton,
forest whole tree,no tillage,21021,21059,northeast,production,8157.5,dry short ton,
forest whole tree,no tillage,21023,21191,northeast,production,20184.8,dry short ton,
forest whole tree,no tillage,21025,01067,northeast,production,8784.9,dry short ton,
forest whole tree,no tillage,21027,21059,northeast,production,16189.9,dry short ton,
forest whole tree,no tillage,21029,45049,northeast,production,3919.4,dry short ton,
forest whole tree,no tillage,21031,47037,northeast,production,9793.5,dry short ton,
forest whole tree,no tillage,21033,21059,northeast,production,12144,dry short ton,
forest whole tree,no tillage,21035,26099,northeast,production,3763.5,dry short ton,
forest whole tree,no tillage,21037,39061,northeast,production,18947.9,dry short ton,
forest whole tree,no tillage,21039,45003,northeast,production,7191.9,dry short ton,
forest whole tree,no tillage,21041,21191,northeast,production,5325.9,dry short ton,
forest whole tree,no tillage,21043,42041,northeast,production,35207.8,dry short ton,
forest whole tree,no tillage,21045,22089,northeast,production,43875.7,dry short ton,
forest whole tree,no tillage,21047,21059,northeast,production,54615.9,dry short ton,
forest whole tree,no tillage,21049,21191,northeast,production,2040.9,dry short ton,
forest whole tree,no tillage,21051,26091,northeast,production,97253.3,dry short ton,
forest whole tree,no tillage,21053,45045,northeast,production,5706.4,dry short ton,
forest whole tree,no tillage,21055,21059,northeast,production,25269.2,dry short ton,
forest whole tree,no tillage,21057,19099,northeast,production,20912.7,dry short ton,
forest whole tree,no tillage,21059,21059,northeast,production,10939,dry short ton,
forest whole tree,no tillage,21061,21059,northeast,production,3712.7,dry short ton,
forest whole tree,no tillage,21063,01071,northeast,production,10818,dry short ton,
forest whole tree,no tillage,21065,21191,northeast,production,8113.8,dry short ton,
forest whole tree,no tillage,21069,21191,northeast,production,15567.5,dry short ton,
forest whole tree,no tillage,21071,13115,northeast,production,11471,dry short ton,
forest whole tree,no tillage,21073,39061,northeast,production,4233.9,dry short ton,
forest whole tree,no tillage,21075,22005,northeast,production,3102.2,dry short ton,
forest whole tree,no tillage,21081,21191,northeast,production,53317.8,dry short ton,
forest whole tree,no tillage,21083,01083,northeast,production,17149.2,dry short ton,
forest whole tree,no tillage,21085,21059,northeast,production,23088.6,dry short ton,
forest whole tree,no tillage,21087,17099,northeast,production,11301.5,dry short ton,
forest whole tree,no tillage,21089,26091,northeast,production,44973.7,dry short ton,
forest whole tree,no tillage,21091,21059,northeast,production,899,dry short ton,
forest whole tree,no tillage,21093,21059,northeast,production,8103.5,dry short ton,
forest whole tree,no tillage,21095,42003,northeast,production,3430.9,dry short ton,
forest whole tree,no tillage,21097,21191,northeast,production,18187.4,dry short ton,
forest whole tree,no tillage,21099,05003,northeast,production,10414.9,dry short ton,
forest whole tree,no tillage,21101,21059,northeast,production,1488.1,dry short ton,
forest whole tree,no tillage,21103,21191,northeast,production,20934.2,dry short ton,
forest whole tree,no tillage,21105,17099,northeast,production,21764.6,dry short ton,
forest whole tree,no tillage,21107,21059,northeast,production,58295.6,dry short ton,
forest whole tree,no tillage,21109,13115,northeast,production,23070.4,dry short ton,
forest whole tree,no tillage,21111,29007,northeast,production,17352.8,dry short ton,
forest whole tree,no tillage,21115,42049,northeast,production,11969.8,dry short ton,
forest whole tree,no tillage,21117,39061,northeast,production,10538.8,dry short ton,
forest whole tree,no tillage,21121,18171,northeast,production,55455.5,dry short ton,
forest whole tree,no tillage,21123,29095,northeast,production,7429.9,dry short ton,
forest whole tree,no tillage,21125,01083,northeast,production,15529.9,dry short ton,
forest whole tree,no tillage,21127,39151,northeast,production,34450.5,dry short ton,
forest whole tree,no tillage,21129,55025,northeast,production,25354.4,dry short ton,
forest whole tree,no tillage,21131,42049,northeast,production,11714.6,dry short ton,
forest whole tree,no tillage,21135,21191,northeast,production,39699.9,dry short ton,
forest whole tree,no tillage,21137,37019,northeast,production,15794.6,dry short ton,
forest whole tree,no tillage,21139,17197,northeast,production,32353.8,dry short ton,
forest whole tree,no tillage,21141,47037,northeast,production,12503.6,dry short ton,
forest whole tree,no tillage,21143,05107,northeast,production,33767.1,dry short ton,
forest whole tree,no tillage,21145,29007,northeast,production,316.8,dry short ton,
forest whole tree,no tillage,21147,42007,northeast,production,46835.1,dry short ton,
forest whole tree,no tillage,21149,21059,northeast,production,11298.4,dry short ton,
forest whole tree,no tillage,21151,21191,northeast,production,12138.5,dry short ton,
forest whole tree,no tillage,21153,13115,northeast,production,22801.9,dry short ton,
forest whole tree,no tillage,21155,18085,northeast,production,3095.8,dry short ton,
forest whole tree,no tillage,21157,29021,northeast,production,8571.5,dry short ton,
forest whole tree,no tillage,21159,19045,northeast,production,2677.1,dry short ton,
forest whole tree,no tillage,21161,39061,northeast,production,23314.4,dry short ton,
forest whole tree,no tillage,21163,21059,northeast,production,5466.3,dry short ton,
forest whole tree,no tillage,21167,21191,northeast,production,14818.3,dry short ton,
forest whole tree,no tillage,21169,39139,northeast,production,12283.6,dry short ton,
forest whole tree,no tillage,21171,47037,northeast,production,5476.5,dry short ton,
forest whole tree,no tillage,21173,21191,northeast,production,18228.2,dry short ton,
forest whole tree,no tillage,21175,01071,northeast,production,21568.6,dry short ton,
forest whole tree,no tillage,21177,47037,northeast,production,41631.4,dry short ton,
forest whole tree,no tillage,21179,39151,northeast,production,11805.6,dry short ton,
forest whole tree,no tillage,21181,39061,northeast,production,11149.2,dry short ton,
forest whole tree,no tillage,21183,21059,northeast,production,58249.2,dry short ton,
forest whole tree,no tillage,21185,01071,northeast,production,5498.1,dry short ton,
forest whole tree,no tillage,21187,39061,northeast,production,12437,dry short ton,
forest whole tree,no tillage,21189,47157,northeast,production,24490.9,dry short ton,
forest whole tree,no tillage,21191,21191,northeast,production,29072.6,dry short ton,
forest whole tree,no tillage,21193,47039,northeast,production,36069.7,dry short ton,
forest whole tree,no tillage,21195,17113,northeast,production,7837.3,dry short ton,
forest whole tree,no tillage,21197,21191,northeast,production,10893.7,dry short ton,
forest whole tree,no tillage,21199,18171,northeast,production,78263.1,dry short ton,
forest whole tree,no tillage,21201,21191,northeast,production,16472.1,dry short ton,
forest whole tree,no tillage,21203,01099,northeast,production,9691.8,dry short ton,
forest whole tree,no tillage,21205,21191,northeast,production,5346.6,dry short ton,
forest whole tree,no tillage,21207,17183,northeast,production,4585,dry short ton,
forest whole tree,no tillage,21209,21191,northeast,production,22752,dry short ton,
forest whole tree,no tillage,21211,21191,northeast,production,13534.5,dry short ton,
forest whole tree,no tillage,21213,47037,northeast,production,9956.2,dry short ton,
forest whole tree,no tillage,21215,45003,northeast,production,30287.2,dry short ton,
forest whole tree,no tillage,21217,01099,northeast,production,11921.2,dry short ton,
forest whole tree,no tillage,21219,21059,northeast,production,37404.2,dry short ton,
forest whole tree,no tillage,45077,45045,south,production,7809.9,dry short ton,
forest whole tree,no tillage,45079,45003,south,production,45686.8,dry short ton,
forest whole tree,no tillage,45081,45003,south,production,19387.3,dry short ton,
forest whole tree,no tillage,45083,45045,south,production,8521.7,dry short ton,
forest whole tree,no tillage,45085,13115,south,production,73063.3,dry short ton,
forest whole tree,no tillage,45087,45045,south,production,57555.9,dry short ton,
forest whole tree,no tillage,45089,21191,south,production,86960,dry short ton,
forest whole tree,no tillage,45091,45045,south,production,113439,dry short ton,
forest whole tree,no tillage,46033,40139,north central,production,17102.3,dry short ton,
forest whole tree,no tillage,46047,40139,north central,production,8682.4,dry short ton,
forest whole tree,no tillage,46053,40139,north central,production,3248.9,dry short ton,
forest whole tree,no tillage,46073,19083,north central,production,2476,dry short ton,
forest whole tree,no tillage,46081,08063,north central,production,20412,dry short ton,
forest whole tree,no tillage,46103,27063,north central,production,76078.9,dry short ton,
forest whole tree,no tillage,46113,19183,north central,production,2122.3,dry short ton,
forest whole tree,no tillage,47001,28151,northeast,production,21142.2,dry short ton,
forest whole tree,no tillage,47003,47037,northeast,production,12195.7,dry short ton,
forest whole tree,no tillage,47005,47039,northeast,production,14022.7,dry short ton,
forest whole tree,no tillage,47007,13213,northeast,production,20582.5,dry short ton,
forest whole tree,no tillage,47009,39151,northeast,production,10800.8,dry short ton,
forest whole tree,no tillage,47011,13115,northeast,production,14381.6,dry short ton,
forest whole tree,no tillage,47013,01071,northeast,production,32454.4,dry short ton,
forest whole tree,no tillage,47015,01071,northeast,production,25165.4,dry short ton,
forest whole tree,no tillage,47017,47039,northeast,production,25763.1,dry short ton,
forest whole tree,no tillage,47019,36085,northeast,production,13575.5,dry short ton,
forest whole tree,no tillage,47021,47037,northeast,production,2737.8,dry short ton,
forest whole tree,no tillage,47023,47039,northeast,production,17454.7,dry short ton,
forest whole tree,no tillage,47025,12105,northeast,production,36278.9,dry short ton,
forest whole tree,no tillage,47027,47037,northeast,production,9483.8,dry short ton,
forest whole tree,no tillage,47029,28151,northeast,production,8940.2,dry short ton,
forest whole tree,no tillage,47031,47037,northeast,production,13776.8,dry short ton,
forest whole tree,no tillage,47033,47039,northeast,production,282.5,dry short ton,
forest whole tree,no tillage,47035,19183,northeast,production,35901.7,dry short ton,
forest whole tree,no tillage,47037,47037,northeast,production,27009.6,dry short ton,
forest whole tree,no tillage,47039,47039,northeast,production,18790.3,dry short ton,
forest whole tree,no tillage,47041,01071,northeast,production,35091,dry short ton,
forest whole tree,no tillage,47043,47039,northeast,production,25165.2,dry short ton,
forest whole tree,no tillage,47045,47157,northeast,production,8518.2,dry short ton,
forest whole tree,no tillage,47047,47157,northeast,production,36794.3,dry short ton,
forest whole tree,no tillage,47049,01071,northeast,production,26934.1,dry short ton,
forest whole tree,no tillage,47051,01083,northeast,production,24104.3,dry short ton,
forest whole tree,no tillage,47053,47039,northeast,production,6726.2,dry short ton,
forest whole tree,no tillage,47055,01083,northeast,production,90998.3,dry short ton,
forest whole tree,no tillage,47057,13213,northeast,production,26406.8,dry short ton,
forest whole tree,no tillage,47059,39061,northeast,production,33904.7,dry short ton,
forest whole tree,no tillage,47061,01071,northeast,production,39064.9,dry short ton,
forest whole tree,no tillage,47063,39151,northeast,production,160.9,dry short ton,
forest whole tree,no tillage,47065,13213,northeast,production,36753.6,dry short ton,
forest whole tree,no tillage,47067,13115,northeast,production,20226,dry short ton,
forest whole tree,no tillage,47069,47157,northeast,production,40046.7,dry short ton,
forest whole tree,no tillage,47071,47039,northeast,production,30456.9,dry short ton,
forest whole tree,no tillage,47073,01067,northeast,production,27180.4,dry short ton,
forest whole tree,no tillage,47075,47157,northeast,production,10736.2,dry short ton,
forest whole tree,no tillage,47077,47039,northeast,production,34485,dry short ton,
forest whole tree,no tillage,47079,47039,northeast,production,15816.9,dry short ton,
forest whole tree,no tillage,47081,47039,northeast,production,42952.5,dry short ton,
forest whole tree,no tillage,47083,47039,northeast,production,11540.6,dry short ton,
forest whole tree,no tillage,47085,47039,northeast,production,36117.5,dry short ton,
forest whole tree,no tillage,47087,47037,northeast,production,46908.5,dry short ton,
forest whole tree,no tillage,47089,21059,northeast,production,4823.9,dry short ton,
forest whole tree,no tillage,47091,17197,northeast,production,23629,dry short ton,
forest whole tree,no tillage,47093,05003,northeast,production,9077.6,dry short ton,
forest whole tree,no tillage,47095,05003,northeast,production,7190.8,dry short ton,
forest whole tree,no tillage,47097,47157,northeast,production,10192.5,dry short ton,
forest whole tree,no tillage,47099,47039,northeast,production,19854,dry short ton,
forest whole tree,no tillage,47101,47039,northeast,production,7751.3,dry short ton,
forest whole tree,no tillage,47103,01083,northeast,production,61391.9,dry short ton,
forest whole tree,no tillage,47105,13213,northeast,production,22844.5,dry short ton,
forest whole tree,no tillage,47107,13213,northeast,production,15347.6,dry short ton,
forest whole tree,no tillage,47109,47039,northeast,production,31912,dry short ton,
forest whole tree,no tillage,47111,47037,northeast,production,16370.8,dry short ton,
forest whole tree,no tillage,47113,47039,northeast,production,39594.6,dry short ton,
forest whole tree,no tillage,47115,01071,northeast,production,22732.9,dry short ton,
forest whole tree,no tillage,47117,47037,northeast,production,27207.1,dry short ton,
forest whole tree,no tillage,47119,47039,northeast,production,23570.2,dry short ton,
forest whole tree,no tillage,47121,13213,northeast,production,10316.9,dry short ton,
forest whole tree,no tillage,47123,13213,northeast,production,34240.7,dry short ton,
forest whole tree,no tillage,47125,47037,northeast,production,15245.1,dry short ton,
forest whole tree,no tillage,47127,01083,northeast,production,13579.2,dry short ton,
forest whole tree,no tillage,47129,39061,northeast,production,32150.1,dry short ton,
forest whole tree,no tillage,47131,47039,northeast,production,16991.2,dry short ton,
forest whole tree,no tillage,47133,13115,northeast,production,8946.5,dry short ton,
forest whole tree,no tillage,47135,47039,northeast,production,28598.4,dry short ton,
forest whole tree,no tillage,47137,01071,northeast,production,3220.1,dry short ton,
forest whole tree,no tillage,47139,13115,northeast,production,48818,dry short ton,
forest whole tree,no tillage,47141,01067,northeast,production,18680.5,dry short ton,
forest whole tree,no tillage,47143,13213,northeast,production,13274.3,dry short ton,
forest whole tree,no tillage,47145,13213,northeast,production,8948.5,dry short ton,
forest whole tree,no tillage,47147,47037,northeast,production,2575.3,dry short ton,
forest whole tree,no tillage,47149,01071,northeast,production,44223.2,dry short ton,
forest whole tree,no tillage,47151,42049,northeast,production,25844.9,dry short ton,
forest whole tree,no tillage,47153,01071,northeast,production,28010.2,dry short ton,
forest whole tree,no tillage,47155,01071,northeast,production,2137.9,dry short ton,
forest whole tree,no tillage,47157,47157,northeast,production,47623,dry short ton,
forest whole tree,no tillage,47159,47037,northeast,production,28805.4,dry short ton,
forest whole tree,no tillage,47161,47037,northeast,production,26030.4,dry short ton,
forest whole tree,no tillage,47163,12023,northeast,production,6187.6,dry short ton,
forest whole tree,no tillage,47165,47037,northeast,production,37436.2,dry short ton,
forest whole tree,no tillage,47167,47157,northeast,production,8405.2,dry short ton,
forest whole tree,no tillage,47169,47037,northeast,production,13472.5,dry short ton,
forest whole tree,no tillage,47171,47039,northeast,production,3852.3,dry short ton,
forest whole tree,no tillage,47173,17113,northeast,production,29186.8,dry short ton,
forest whole tree,no tillage,47175,01071,northeast,production,11211.4,dry short ton,
forest whole tree,no tillage,47177,47037,northeast,production,13308.1,dry short ton,
forest whole tree,no tillage,47179,01071,northeast,production,22870,dry short ton,
forest whole tree,no tillage,47181,01083,northeast,production,49170,dry short ton,
forest whole tree,no tillage,47183,47039,northeast,production,26266.7,dry short ton,
forest whole tree,no tillage,47185,01071,northeast,production,9756.4,dry short ton,
forest whole tree,no tillage,47187,01083,northeast,production,16901.9,dry short ton,
forest whole tree,no tillage,47189,47037,northeast,production,66441.5,dry short ton,
forest whole tree,no tillage,48001,29021,south,production,81589.8,dry short ton,
forest whole tree,no tillage,48005,47157,south,production,56321.1,dry short ton,
forest whole tree,no tillage,48037,48037,south,production,21644.5,dry short ton,
forest whole tree,no tillage,48063,48037,south,production,6027.6,dry short ton,
forest whole tree,no tillage,48067,48037,south,production,86906.1,dry short ton,
forest whole tree,no tillage,48071,48201,south,production,809.2,dry short ton,
forest whole tree,no tillage,48073,05107,south,production,56696.7,dry short ton,
forest whole tree,no tillage,48159,48037,south,production,1192.9,dry short ton,
forest whole tree,no tillage,48183,48037,south,production,2818.2,dry short ton,
forest whole tree,no tillage,48185,48201,south,production,8356.9,dry short ton,
forest whole tree,no tillage,48199,48291,south,production,82216.4,dry short ton,
forest whole tree,no tillage,48201,48201,south,production,7654.8,dry short ton,
forest whole tree,no tillage,48203,48037,south,production,57551,dry short ton,
forest whole tree,no tillage,48213,48439,south,production,11934,dry short ton,
forest whole tree,no tillage,48225,48339,south,production,30697.9,dry short ton,
forest whole tree,no tillage,48241,48291,south,production,90723.3,dry short ton,
forest whole tree,no tillage,48245,48245,south,production,3301.9,dry short ton,
forest whole tree,no tillage,48289,40143,south,production,2647.6,dry short ton,
forest whole tree,no tillage,48291,48291,south,production,39693.9,dry short ton,
forest whole tree,no tillage,48313,48339,south,production,1114.1,dry short ton,
forest whole tree,no tillage,48315,48037,south,production,30654.1,dry short ton,
forest whole tree,no tillage,48339,48339,south,production,19269.6,dry short ton,
forest whole tree,no tillage,48343,48037,south,production,11695.2,dry short ton,
forest whole tree,no tillage,48347,29027,south,production,76140.4,dry short ton,
forest whole tree,no tillage,48351,48245,south,production,102445.9,dry short ton,
forest whole tree,no tillage,48361,48245,south,production,27305.3,dry short ton,
forest whole tree,no tillage,48365,22089,south,production,91066.5,dry short ton,
forest whole tree,no tillage,48373,48201,south,production,98061,dry short ton,
forest whole tree,no tillage,48387,48037,south,production,32377.7,dry short ton,
forest whole tree,no tillage,48401,48279,south,production,39098.2,dry short ton,
forest whole tree,no tillage,48403,48201,south,production,47797.6,dry short ton,
forest whole tree,no tillage,48405,01099,south,production,52847.4,dry short ton,
forest whole tree,no tillage,48407,48201,south,production,20335.7,dry short ton,
forest whole tree,no tillage,48419,29095,south,production,45415.4,dry short ton,
forest whole tree,no tillage,48423,48245,south,production,23973.7,dry short ton,
forest whole tree,no tillage,48449,48037,south,production,3610.9,dry short ton,
forest whole tree,no tillage,48455,48339,south,production,96562.1,dry short ton,
forest whole tree,no tillage,48457,48291,south,production,96292.2,dry short ton,
forest whole tree,no tillage,48459,48037,south,production,28601.6,dry short ton,
forest whole tree,no tillage,48467,17119,south,production,8183.5,dry short ton,
forest whole tree,no tillage,48471,48201,south,production,44062.6,dry short ton,
forest whole tree,no tillage,48473,48201,south,production,5035.4,dry short ton,
forest whole tree,no tillage,48499,48037,south,production,21055.4,dry short ton,
forest whole tree,no tillage,49001,06029,inland west,production,8186.1,dry short ton,
forest whole tree,no tillage,49009,16075,inland west,production,2530.9,dry short ton,
forest whole tree,no tillage,49013,06071,inland west,production,22050,dry short ton,
forest whole tree,no tillage,49017,16075,inland west,production,516.3,dry short ton,
forest whole tree,no tillage,49019,40139,inland west,production,795.6,dry short ton,
forest whole tree,no tillage,49021,06095,inland west,production,8892.1,dry short ton,
forest whole tree,no tillage,49025,35009,inland west,production,278.7,dry short ton,
forest whole tree,no tillage,49033,32003,inland west,production,25291.3,dry short ton,
forest whole tree,no tillage,49041,06029,inland west,production,359.1,dry short ton,
forest whole tree,no tillage,49043,04013,inland west,production,27527.2,dry short ton,
forest whole tree,no tillage,49047,06071,inland west,production,32847,dry short ton,
forest whole tree,no tillage,49049,32003,inland west,production,2272.4,dry short ton,
forest whole tree,no tillage,49051,16075,inland west,production,15129.4,dry short ton,
forest whole tree,no tillage,50001,42049,northeast,production,4459,dry short ton,
forest whole tree,no tillage,50005,25003,northeast,production,19667.7,dry short ton,
forest whole tree,no tillage,50007,36047,northeast,production,7244.9,dry short ton,
forest whole tree,no tillage,50009,25003,northeast,production,20537.7,dry short ton,
forest whole tree,no tillage,50011,42049,northeast,production,10310.6,dry short ton,
forest whole tree,no tillage,50015,36047,northeast,production,3707.7,dry short ton,
forest whole tree,no tillage,50017,25003,northeast,production,4319.2,dry short ton,
forest whole tree,no tillage,50019,36117,northeast,production,27395.6,dry short ton,
forest whole tree,no tillage,50021,25003,northeast,production,6929.4,dry short ton,
forest whole tree,no tillage,50023,25003,northeast,production,9088.5,dry short ton,
forest whole tree,no tillage,50025,25003,northeast,production,4885.2,dry short ton,
forest whole tree,no tillage,50027,25003,northeast,production,9273.1,dry short ton,
forest whole tree,no tillage,51001,36117,south,production,745.9,dry short ton,
forest whole tree,no tillage,51003,01071,south,production,17960.3,dry short ton,
forest whole tree,no tillage,51005,42003,south,production,21634.4,dry short ton,
forest whole tree,no tillage,51007,18085,south,production,18653,dry short ton,
forest whole tree,no tillage,51009,34017,south,production,27870.9,dry short ton,
forest whole tree,no tillage,51011,21191,south,production,32820.3,dry short ton,
forest whole tree,no tillage,51015,42049,south,production,47416.2,dry short ton,
forest whole tree,no tillage,51017,17075,south,production,16662.5,dry short ton,
forest whole tree,no tillage,51019,13115,south,production,68987.2,dry short ton,
forest whole tree,no tillage,51021,17197,south,production,15919.3,dry short ton,
forest whole tree,no tillage,51023,01067,south,production,40898.4,dry short ton,
forest whole tree,no tillage,51025,45049,south,production,43049.6,dry short ton,
forest whole tree,no tillage,51027,13115,south,production,7079.2,dry short ton,
forest whole tree,no tillage,51029,36047,south,production,55595.1,dry short ton,
forest whole tree,no tillage,51031,36085,south,production,44221.1,dry short ton,
forest whole tree,no tillage,51033,01071,south,production,14725,dry short ton,
forest whole tree,no tillage,51035,21059,south,production,33129.5,dry short ton,
forest whole tree,no tillage,51036,25009,south,production,5588.5,dry short ton,
forest whole tree,no tillage,51037,37019,south,production,53454.6,dry short ton,
forest whole tree,no tillage,51041,36047,south,production,26835.2,dry short ton,
forest whole tree,no tillage,51045,42049,south,production,24415.6,dry short ton,
forest whole tree,no tillage,51047,18085,south,production,3968.7,dry short ton,
forest whole tree,no tillage,51049,01083,south,production,17838.2,dry short ton,
forest whole tree,no tillage,51051,47157,south,production,9437.4,dry short ton,
forest whole tree,no tillage,51053,47037,south,production,33304,dry short ton,
forest whole tree,no tillage,51057,42049,south,production,4979.3,dry short ton,
forest whole tree,no tillage,51059,13319,south,production,2280.5,dry short ton,
forest whole tree,no tillage,51061,25009,south,production,51794.1,dry short ton,
forest whole tree,no tillage,51063,26159,south,production,11672.1,dry short ton,
forest whole tree,no tillage,51065,36117,south,production,23474.9,dry short ton,
forest whole tree,no tillage,51067,45003,south,production,17094.2,dry short ton,
forest whole tree,no tillage,51069,45049,south,production,16368.3,dry short ton,
forest whole tree,no tillage,51071,17183,south,production,12669,dry short ton,
forest whole tree,no tillage,51075,39139,south,production,7532.3,dry short ton,
forest whole tree,no tillage,51077,17183,south,production,14014.4,dry short ton,
forest whole tree,no tillage,51079,26159,south,production,7150.1,dry short ton,
forest whole tree,no tillage,51081,21191,south,production,3210.3,dry short ton,
forest whole tree,no tillage,51083,13319,south,production,117650.8,dry short ton,
forest whole tree,no tillage,51085,36047,south,production,14908.6,dry short ton,
forest whole tree,no tillage,51087,13319,south,production,22803.8,dry short ton,
forest whole tree,no tillage,51089,42049,south,production,24036.3,dry short ton,
forest whole tree,no tillage,51091,36085,south,production,17769.5,dry short ton,
forest whole tree,no tillage,51093,36047,south,production,18064.4,dry short ton,
forest whole tree,no tillage,51097,13213,south,production,2369.5,dry short ton,
forest whole tree,no tillage,51099,42041,south,production,12555.4,dry short ton,
forest whole tree,no tillage,51101,42007,south,production,24877.8,dry short ton,
forest whole tree,no tillage,51103,21191,south,production,21646.3,dry short ton,
forest whole tree,no tillage,51105,17119,south,production,14990.3,dry short ton,
forest whole tree,no tillage,51107,36085,south,production,1254,dry short ton,
forest whole tree,no tillage,51109,37019,south,production,41983.7,dry short ton,
forest whole tree,no tillage,51111,01067,south,production,48165.5,dry short ton,
forest whole tree,no tillage,51115,13213,south,production,1313.1,dry short ton,
forest whole tree,no tillage,51117,01067,south,production,20480.9,dry short ton,
forest whole tree,no tillage,51119,13319,south,production,22070.2,dry short ton,
forest whole tree,no tillage,51121,13063,south,production,30285.4,dry short ton,
forest whole tree,no tillage,51125,42007,south,production,19432.3,dry short ton,
forest whole tree,no tillage,51127,01071,south,production,31758,dry short ton,
forest whole tree,no tillage,51131,13319,south,production,4514,dry short ton,
forest whole tree,no tillage,51133,34017,south,production,24811.4,dry short ton,
forest whole tree,no tillage,51135,01067,south,production,25490,dry short ton,
forest whole tree,no tillage,51137,36117,south,production,31426.2,dry short ton,
forest whole tree,no tillage,51139,21059,south,production,12816.3,dry short ton,
forest whole tree,no tillage,51141,45049,south,production,6256.1,dry short ton,
forest whole tree,no tillage,51143,21191,south,production,91043.4,dry short ton,
forest whole tree,no tillage,51145,36047,south,production,27638.7,dry short ton,
forest whole tree,no tillage,51147,42041,south,production,43790,dry short ton,
forest whole tree,no tillage,51149,39139,south,production,3142.4,dry short ton,
forest whole tree,no tillage,51153,45003,south,production,7983.5,dry short ton,
forest whole tree,no tillage,51155,17099,south,production,19090.4,dry short ton,
forest whole tree,no tillage,51157,18065,south,production,2939,dry short ton,
forest whole tree,no tillage,51159,42007,south,production,20194.1,dry short ton,
forest whole tree,no tillage,51161,42041,south,production,8516.7,dry short ton,
forest whole tree,no tillage,51163,01083,south,production,43211.4,dry short ton,
forest whole tree,no tillage,51165,39151,south,production,36918.5,dry short ton,
forest whole tree,no tillage,51167,13261,south,production,6440.9,dry short ton,
forest whole tree,no tillage,51169,26099,south,production,8463.7,dry short ton,
forest whole tree,no tillage,51171,26091,south,production,53794.2,dry short ton,
forest whole tree,no tillage,51173,13115,south,production,24176.2,dry short ton,
forest whole tree,no tillage,51175,25017,south,production,36562.4,dry short ton,
forest whole tree,no tillage,51177,18065,south,production,7263.5,dry short ton,
forest whole tree,no tillage,51179,42041,south,production,13534.6,dry short ton,
forest whole tree,no tillage,51181,36085,south,production,18938.8,dry short ton,
forest whole tree,no tillage,51183,26091,south,production,53308.1,dry short ton,
forest whole tree,no tillage,51185,13319,south,production,15524.7,dry short ton,
forest whole tree,no tillage,51187,42003,south,production,14022.3,dry short ton,
forest whole tree,no tillage,51191,05107,south,production,31580.6,dry short ton,
forest whole tree,no tillage,51193,26099,south,production,7013.6,dry short ton,
forest whole tree,no tillage,51195,01071,south,production,16320.4,dry short ton,
forest whole tree,no tillage,51197,01065,south,production,10213.3,dry short ton,
forest whole tree,no tillage,51199,13319,south,production,1897.4,dry short ton,
forest whole tree,no tillage,51800,13261,south,production,23956.3,dry short ton,
forest whole tree,no tillage,51810,34017,south,production,4220.7,dry short ton,
forest whole tree,no tillage,54001,36117,northeast,production,5025,dry short ton,
forest whole tree,no tillage,54003,39139,northeast,production,3567.7,dry short ton,
forest whole tree,no tillage,54005,13319,northeast,production,1976.6,dry short ton,
forest whole tree,no tillage,54007,45049,northeast,production,184.6,dry short ton,
forest whole tree,no tillage,54011,45003,northeast,production,573.1,dry short ton,
forest whole tree,no tillage,54015,17197,northeast,production,401,dry short ton,
forest whole tree,no tillage,54017,36117,northeast,production,876.6,dry short ton,
forest whole tree,no tillage,54019,01067,northeast,production,11216,dry short ton,
forest whole tree,no tillage,54021,01067,northeast,production,2301.1,dry short ton,
forest whole tree,no tillage,54023,21191,northeast,production,4341.8,dry short ton,
forest whole tree,no tillage,54025,55079,northeast,production,22885.8,dry short ton,
forest whole tree,no tillage,54029,42003,northeast,production,3280.9,dry short ton,
forest whole tree,no tillage,54031,01083,northeast,production,1723.5,dry short ton,
forest whole tree,no tillage,54033,21059,northeast,production,1252,dry short ton,
forest whole tree,no tillage,54035,01083,northeast,production,1004.4,dry short ton,
forest whole tree,no tillage,54037,13319,northeast,production,890.7,dry short ton,
forest whole tree,no tillage,54039,17119,northeast,production,4301.5,dry short ton,
forest whole tree,no tillage,54041,13319,northeast,production,3836,dry short ton,
forest whole tree,no tillage,54045,17119,northeast,production,9881.2,dry short ton,
forest whole tree,no tillage,54047,45049,northeast,production,2725.4,dry short ton,
forest whole tree,no tillage,54049,42003,northeast,production,2444.2,dry short ton,
forest whole tree,no tillage,54051,42003,northeast,production,1869,dry short ton,
