feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest whole tree,no tillage,51173,13115,south,production,54226.80000,dry short ton,,-81.51250,36.82600,-85.19449,34.33305
forest whole tree,no tillage,51175,25017,south,production,58703.10000,dry short ton,,-77.09663,36.77007,-71.28804,42.44571
forest whole tree,no tillage,51177,18065,south,production,8575.50000,dry short ton,,-77.65591,38.18596,-85.38839,39.93190
forest whole tree,no tillage,51179,42041,south,production,4262.50000,dry short ton,,-77.47645,38.41734,-77.31878,40.13643
forest whole tree,no tillage,51181,36085,south,production,28413.20000,dry short ton,,-76.89678,37.09664,-74.12464,40.56421
forest whole tree,no tillage,51183,26091,south,production,60782.60000,dry short ton,,-77.28981,36.91001,-84.06577,41.89604
forest whole tree,no tillage,51185,13319,south,production,28670.50000,dry short ton,,-81.60569,37.13551,-83.15371,32.79656
forest whole tree,no tillage,51187,42003,south,production,17230.00000,dry short ton,,-78.19726,38.89681,-80.00616,40.43463
forest whole tree,no tillage,51191,05107,south,production,68263.20000,dry short ton,,-81.95559,36.76169,-90.82395,34.38173
forest whole tree,no tillage,51193,26099,south,production,16218.90000,dry short ton,,-76.73720,38.12188,-82.90140,42.67230
forest whole tree,no tillage,51195,01071,south,production,29533.90000,dry short ton,,-82.63029,37.00080,-86.03201,34.72746
forest whole tree,no tillage,51197,01065,south,production,16109.80000,dry short ton,,-81.05833,36.91564,-87.63819,32.74414
forest whole tree,no tillage,51800,13261,south,production,19529.00000,dry short ton,,-76.61114,36.74629,-84.20606,32.05022
forest whole tree,no tillage,51810,34017,south,production,10167.00000,dry short ton,,-76.05093,36.79530,-74.06883,40.73313
forest whole tree,no tillage,54003,39139,northeast,production,999.70000,dry short ton,,-78.02718,39.44257,-82.55246,40.77299
forest whole tree,no tillage,54023,21191,northeast,production,1114.70000,dry short ton,,-79.18864,39.07048,-84.36657,38.70268
forest whole tree,no tillage,54025,55079,northeast,production,1934.40000,dry short ton,,-80.40360,37.97554,-87.58071,43.01735
forest whole tree,no tillage,54027,47037,northeast,production,492.40000,dry short ton,,-78.63106,39.31415,-86.78086,36.18705
forest whole tree,no tillage,54057,26091,northeast,production,769.70000,dry short ton,,-78.86448,39.44303,-84.06577,41.89604
forest whole tree,no tillage,54071,17197,northeast,production,1428.70000,dry short ton,,-79.34082,38.68461,-87.88899,41.46518
forest whole tree,no tillage,54075,55079,northeast,production,55.40000,dry short ton,,-79.98555,38.38803,-87.58071,43.01735
forest whole tree,no tillage,54105,39061,northeast,production,5692.90000,dry short ton,,-81.40659,39.04062,-84.55762,39.16680
forest whole tree,no tillage,54107,01073,northeast,production,152.30000,dry short ton,,-81.50505,39.21823,-86.86054,33.54472
forest whole tree,no tillage,55001,55025,north central,production,2979.60000,dry short ton,,-89.77671,43.94586,-89.42476,43.06959
forest whole tree,no tillage,55003,21059,north central,production,3783.90000,dry short ton,,-90.68578,46.64701,-87.06911,37.74564
forest whole tree,no tillage,55005,26099,north central,production,2284.80000,dry short ton,,-91.84865,45.42366,-82.90140,42.67230
forest whole tree,no tillage,55007,19183,north central,production,11803.10000,dry short ton,,-91.18773,46.68080,-91.71580,41.33658
forest whole tree,no tillage,55009,55079,north central,production,1100.30000,dry short ton,,-87.97772,44.46004,-87.58071,43.01735
forest whole tree,no tillage,55011,05063,north central,production,679.00000,dry short ton,,-91.72133,44.31089,-91.58219,35.73479
forest whole tree,no tillage,55013,19193,north central,production,3975.80000,dry short ton,,-92.36377,45.89866,-96.04077,42.38669
forest whole tree,no tillage,55017,29095,north central,production,4390.80000,dry short ton,,-91.28766,45.07456,-94.35836,39.03519
forest whole tree,no tillage,55019,39061,north central,production,7831.40000,dry short ton,,-90.61922,44.72754,-84.55762,39.16680
forest whole tree,no tillage,55021,55025,north central,production,510.20000,dry short ton,,-89.30349,43.46157,-89.42476,43.06959
forest whole tree,no tillage,55023,19061,north central,production,610.10000,dry short ton,,-90.88776,43.20611,-90.89527,42.48480
forest whole tree,no tillage,55025,55025,north central,production,678.10000,dry short ton,,-89.42476,43.06959,-89.42476,43.06959
forest whole tree,no tillage,55027,55025,north central,production,53.60000,dry short ton,,-88.70309,43.41296,-89.42476,43.06959
forest whole tree,no tillage,55029,19099,north central,production,1646.30000,dry short ton,,-86.98152,45.06344,-93.05744,41.68604
forest whole tree,no tillage,55031,19027,north central,production,9677.40000,dry short ton,,-91.92275,46.52586,-94.86053,42.03646
forest whole tree,no tillage,55033,19193,north central,production,2012.20000,dry short ton,,-91.89321,44.94576,-96.04077,42.38669
forest whole tree,no tillage,55035,26159,north central,production,1980.20000,dry short ton,,-91.28595,44.72336,-86.42568,42.24736
forest whole tree,no tillage,55037,29175,north central,production,4479.30000,dry short ton,,-88.37551,45.86728,-92.50506,39.42837
forest whole tree,no tillage,55039,55025,north central,production,1008.80000,dry short ton,,-88.52290,43.74102,-89.42476,43.06959
forest whole tree,no tillage,55041,55025,north central,production,5365.00000,dry short ton,,-88.86156,45.72458,-89.42476,43.06959
forest whole tree,no tillage,55043,19061,north central,production,1422.00000,dry short ton,,-90.76231,42.85910,-90.89527,42.48480
forest whole tree,no tillage,55045,19045,north central,production,127.00000,dry short ton,,-89.60243,42.67898,-90.53281,41.88029
forest whole tree,no tillage,55047,55025,north central,production,881.20000,dry short ton,,-89.02684,43.80747,-89.42476,43.06959
forest whole tree,no tillage,55049,55025,north central,production,849.90000,dry short ton,,-90.13346,43.01130,-89.42476,43.06959
forest whole tree,no tillage,55051,19193,north central,production,3154.00000,dry short ton,,-90.34647,46.38983,-96.04077,42.38669
forest whole tree,no tillage,55053,27053,north central,production,3481.80000,dry short ton,,-90.74153,44.33432,-93.48729,45.01492
forest whole tree,no tillage,55055,55025,north central,production,49.90000,dry short ton,,-88.77694,43.02123,-89.42476,43.06959
forest whole tree,no tillage,55057,55025,north central,production,42591.10000,dry short ton,,-90.13402,43.94613,-89.42476,43.06959
forest whole tree,no tillage,55059,55079,north central,production,439.60000,dry short ton,,-87.66848,42.57430,-87.58071,43.01735
forest whole tree,no tillage,55061,55079,north central,production,145.50000,dry short ton,,-87.30970,44.50223,-87.58071,43.01735
forest whole tree,no tillage,55063,29095,north central,production,2067.60000,dry short ton,,-91.12764,43.90783,-94.35836,39.03519
forest whole tree,no tillage,55065,19061,north central,production,152.40000,dry short ton,,-90.13170,42.66023,-90.89527,42.48480
forest whole tree,no tillage,55067,17183,north central,production,3002.10000,dry short ton,,-89.05229,45.24922,-87.73619,40.17917
forest whole tree,no tillage,55069,26099,north central,production,7610.80000,dry short ton,,-89.73536,45.33767,-82.90140,42.67230
forest whole tree,no tillage,55071,19183,north central,production,467.30000,dry short ton,,-87.53102,44.11033,-91.71580,41.33658
forest whole tree,no tillage,55073,19027,north central,production,10726.80000,dry short ton,,-89.76945,44.90091,-94.86053,42.03646
forest whole tree,no tillage,55075,29033,north central,production,13191.20000,dry short ton,,-88.00346,45.28026,-93.47284,39.41099
forest whole tree,no tillage,55077,55025,north central,production,2309.80000,dry short ton,,-89.39817,43.81242,-89.42476,43.06959
forest whole tree,no tillage,55078,55079,north central,production,2047.30000,dry short ton,,-88.73481,44.98678,-87.58071,43.01735
forest whole tree,no tillage,55079,55079,north central,production,190.20000,dry short ton,,-87.58071,43.01735,-87.58071,43.01735
forest whole tree,no tillage,55081,29175,north central,production,4220.20000,dry short ton,,-90.61172,43.94363,-92.50506,39.42837
forest whole tree,no tillage,55083,55079,north central,production,6527.00000,dry short ton,,-88.30368,45.02524,-87.58071,43.01735
forest whole tree,no tillage,55085,19109,north central,production,15693.10000,dry short ton,,-89.54525,45.68206,-94.20645,43.20347
forest whole tree,no tillage,55087,19045,north central,production,39.70000,dry short ton,,-88.46364,44.41639,-90.53281,41.88029
forest whole tree,no tillage,55089,55079,north central,production,242.40000,dry short ton,,-87.60391,43.36678,-87.58071,43.01735
forest whole tree,no tillage,55091,29021,north central,production,209.50000,dry short ton,,-92.08728,44.54575,-94.80496,39.67595
forest whole tree,no tillage,55093,27053,north central,production,840.10000,dry short ton,,-92.42420,44.70099,-93.48729,45.01492
forest whole tree,no tillage,55095,27053,north central,production,4710.50000,dry short ton,,-92.41907,45.46886,-93.48729,45.01492
forest whole tree,no tillage,55097,17099,north central,production,1118.70000,dry short ton,,-89.47499,44.46480,-88.87598,41.27855
forest whole tree,no tillage,55099,39061,north central,production,13954.60000,dry short ton,,-90.36068,45.68002,-84.55762,39.16680
forest whole tree,no tillage,55101,55079,north central,production,28.80000,dry short ton,,-87.68019,42.72778,-87.58071,43.01735
forest whole tree,no tillage,55103,55025,north central,production,1330.30000,dry short ton,,-90.42886,43.36279,-89.42476,43.06959
forest whole tree,no tillage,55105,55079,north central,production,337.10000,dry short ton,,-89.07200,42.66871,-87.58071,43.01735
forest whole tree,no tillage,55107,29217,north central,production,5925.00000,dry short ton,,-91.10925,45.46562,-94.34256,37.84989
forest whole tree,no tillage,55109,27053,north central,production,1095.80000,dry short ton,,-92.45383,45.03443,-93.48729,45.01492
forest whole tree,no tillage,55111,55025,north central,production,1137.20000,dry short ton,,-89.89645,43.39419,-89.42476,43.06959
forest whole tree,no tillage,55113,19083,north central,production,5292.30000,dry short ton,,-91.10962,45.89772,-93.23263,42.38327
forest whole tree,no tillage,55115,29027,north central,production,1893.20000,dry short ton,,-88.73730,44.80706,-91.89331,38.81072
forest whole tree,no tillage,55117,55079,north central,production,507.90000,dry short ton,,-87.63869,43.71856,-87.58071,43.01735
forest whole tree,no tillage,55119,19109,north central,production,7809.60000,dry short ton,,-90.48556,45.20651,-94.20645,43.20347
forest whole tree,no tillage,55121,19061,north central,production,1394.80000,dry short ton,,-91.34782,44.28859,-90.89527,42.48480
forest whole tree,no tillage,55123,19183,north central,production,1652.80000,dry short ton,,-90.77139,43.57669,-91.71580,41.33658
forest whole tree,no tillage,55125,18171,north central,production,4426.80000,dry short ton,,-89.43616,46.07815,-87.38869,40.30210
forest whole tree,no tillage,55127,55025,north central,production,62.50000,dry short ton,,-88.54126,42.66748,-89.42476,43.06959
forest whole tree,no tillage,55129,19045,north central,production,6219.60000,dry short ton,,-91.78707,45.89780,-90.53281,41.88029
forest whole tree,no tillage,55131,55079,north central,production,133.90000,dry short ton,,-88.22925,43.36764,-87.58071,43.01735
forest whole tree,no tillage,55133,55025,north central,production,224.60000,dry short ton,,-88.30439,43.01883,-89.42476,43.06959
forest whole tree,no tillage,55135,17113,north central,production,1900.10000,dry short ton,,-88.98014,44.46163,-88.86330,40.52038
forest whole tree,no tillage,55137,55025,north central,production,1789.20000,dry short ton,,-89.24186,44.11364,-89.42476,43.06959
forest whole tree,no tillage,55139,55025,north central,production,1115.20000,dry short ton,,-88.64513,44.06844,-89.42476,43.06959
forest whole tree,no tillage,55141,29021,north central,production,2500.30000,dry short ton,,-90.02113,44.46638,-94.80496,39.67595
forest whole tree,no tillage,56001,38049,inland west,production,136360.90000,dry short ton,,-105.67571,41.71313,-100.62579,48.24100
forest whole tree,no tillage,56007,08031,inland west,production,141530.70000,dry short ton,,-106.79143,41.71889,-104.95491,39.76444
forest whole tree,no tillage,56009,38049,inland west,production,42158.30000,dry short ton,,-105.48569,42.89447,-100.62579,48.24100
forest whole tree,no tillage,56019,40139,inland west,production,71474.00000,dry short ton,,-106.56932,44.02683,-101.49283,36.74808
forest whole tree,no tillage,56029,08063,inland west,production,54356.20000,dry short ton,,-109.41414,44.40337,-102.60183,39.30621
forest whole tree,no tillage,56033,08031,inland west,production,56867.00000,dry short ton,,-106.90321,44.77897,-104.95491,39.76444
forest whole tree,no tillage,56035,53071,inland west,production,59545.60000,dry short ton,,-109.95599,42.86417,-118.50423,46.30329
forest whole tree,no tillage,56041,08031,inland west,production,51367.10000,dry short ton,,-110.54775,41.28676,-104.95491,39.76444
forest whole tree,no tillage,56045,08031,inland west,production,66317.30000,dry short ton,,-104.56839,43.83989,-104.95491,39.76444
forest whole tree,no tillage,12075,12023,south,production,76999.50000,dry short ton,,-82.82060,29.25233,-82.62636,30.21044
forest whole tree,no tillage,12077,47037,south,production,45877.40000,dry short ton,,-84.88986,30.28970,-86.78086,36.18705
forest whole tree,no tillage,12079,12023,south,production,90113.60000,dry short ton,,-83.47285,30.45573,-82.62636,30.21044
forest whole tree,no tillage,12081,12105,south,production,1168.50000,dry short ton,,-82.39781,27.42482,-81.73819,28.00256
forest whole tree,no tillage,12083,45003,south,production,65256.30000,dry short ton,,-82.02272,29.24085,-81.66299,33.53640
forest whole tree,no tillage,12086,12086,south,production,7157.40000,dry short ton,,-80.46421,25.55748,-80.46421,25.55748
forest whole tree,no tillage,12089,12023,south,production,61914.40000,dry short ton,,-81.87328,30.55166,-82.62636,30.21044
forest whole tree,no tillage,12091,12086,south,production,78444.90000,dry short ton,,-86.59221,30.66049,-80.46421,25.55748
forest whole tree,no tillage,12093,13319,south,production,11864.30000,dry short ton,,-80.84103,27.30108,-83.15371,32.79656
forest whole tree,no tillage,12095,12105,south,production,28043.10000,dry short ton,,-81.29503,28.56649,-81.73819,28.00256
forest whole tree,no tillage,12097,12105,south,production,25450.50000,dry short ton,,-81.12570,27.99487,-81.73819,28.00256
forest whole tree,no tillage,12099,12086,south,production,9476.40000,dry short ton,,-80.43361,26.64627,-80.46421,25.55748
forest whole tree,no tillage,12101,12105,south,production,7256.70000,dry short ton,,-82.42543,28.32479,-81.73819,28.00256
forest whole tree,no tillage,12105,12105,south,production,82161.80000,dry short ton,,-81.73819,28.00256,-81.73819,28.00256
forest whole tree,no tillage,39077,39139,north central,production,152.30000,dry short ton,,-82.58802,41.14205,-82.55246,40.77299
forest whole tree,no tillage,39081,42003,north central,production,277.10000,dry short ton,,-80.74219,40.37726,-80.00616,40.43463
forest whole tree,no tillage,39083,39151,north central,production,1455.80000,dry short ton,,-82.41433,40.40608,-81.36747,40.81212
forest whole tree,no tillage,39085,39151,north central,production,105.70000,dry short ton,,-81.25133,41.92141,-81.36747,40.81212
forest whole tree,no tillage,39087,55025,north central,production,3197.60000,dry short ton,,-82.55762,38.62674,-89.42476,43.06959
forest whole tree,no tillage,39089,39139,north central,production,98.20000,dry short ton,,-82.47736,40.09484,-82.55246,40.77299
forest whole tree,no tillage,39099,39151,north central,production,330.30000,dry short ton,,-80.76042,41.01706,-81.36747,40.81212
forest whole tree,no tillage,39103,39139,north central,production,92.90000,dry short ton,,-81.92850,41.13272,-82.55246,40.77299
forest whole tree,no tillage,39105,13319,north central,production,67.40000,dry short ton,,-82.05691,39.03968,-83.15371,32.79656
forest whole tree,no tillage,39109,39061,north central,production,1257.00000,dry short ton,,-84.23250,40.03819,-84.55762,39.16680
forest whole tree,no tillage,39111,45045,north central,production,1042.10000,dry short ton,,-81.05666,39.70484,-82.35150,34.84981
forest whole tree,no tillage,39115,42003,north central,production,1739.90000,dry short ton,,-81.81102,39.61044,-80.00616,40.43463
forest whole tree,no tillage,39119,39151,north central,production,772.10000,dry short ton,,-81.96252,39.96122,-81.36747,40.81212
forest whole tree,no tillage,39121,39151,north central,production,427.00000,dry short ton,,-81.50713,39.76807,-81.36747,40.81212
forest whole tree,no tillage,39123,26099,north central,production,164.20000,dry short ton,,-82.95463,41.64020,-82.90140,42.67230
forest whole tree,no tillage,39127,39139,north central,production,961.80000,dry short ton,,-82.22276,39.74018,-82.55246,40.77299
forest whole tree,no tillage,39131,18171,north central,production,4362.80000,dry short ton,,-83.08868,39.07284,-87.38869,40.30210
forest whole tree,no tillage,39133,39151,north central,production,683.90000,dry short ton,,-81.19746,41.16805,-81.36747,40.81212
forest whole tree,no tillage,39141,19045,north central,production,1720.60000,dry short ton,,-83.06503,39.34210,-90.53281,41.88029
forest whole tree,no tillage,39143,39139,north central,production,346.20000,dry short ton,,-83.13088,41.37629,-82.55246,40.77299
forest whole tree,no tillage,39147,39139,north central,production,88.90000,dry short ton,,-83.12788,41.12464,-82.55246,40.77299
forest whole tree,no tillage,39153,39139,north central,production,325.80000,dry short ton,,-81.53970,41.12898,-82.55246,40.77299
forest whole tree,no tillage,39155,42007,north central,production,900.70000,dry short ton,,-80.76124,41.31711,-80.33359,40.66659
forest whole tree,no tillage,39157,39139,north central,production,723.20000,dry short ton,,-81.48954,40.44058,-82.55246,40.77299
forest whole tree,no tillage,39159,39139,north central,production,78.00000,dry short ton,,-83.39608,40.30685,-82.55246,40.77299
forest whole tree,no tillage,39167,26099,north central,production,1373.80000,dry short ton,,-81.51580,39.43111,-82.90140,42.67230
forest whole tree,no tillage,39175,39139,north central,production,325.20000,dry short ton,,-83.31395,40.84033,-82.55246,40.77299
forest whole tree,no tillage,40001,48339,north central,production,370.40000,dry short ton,,-94.66229,35.90015,-95.51470,30.32922
forest whole tree,no tillage,40005,40013,north central,production,59.90000,dry short ton,,-95.96213,34.41870,-96.24537,33.92190
forest whole tree,no tillage,40013,40013,north central,production,6102.60000,dry short ton,,-96.24537,33.92190,-96.24537,33.92190
forest whole tree,no tillage,40023,40013,north central,production,522.50000,dry short ton,,-95.54734,34.01011,-96.24537,33.92190
forest whole tree,no tillage,40061,29021,north central,production,331.30000,dry short ton,,-95.13264,35.25807,-94.80496,39.67595
forest whole tree,no tillage,40063,40143,north central,production,2322.30000,dry short ton,,-96.28966,35.02823,-96.02991,36.13972
forest whole tree,no tillage,40067,29217,north central,production,1244.90000,dry short ton,,-97.84014,34.07032,-94.34256,37.84989
forest whole tree,no tillage,40077,19099,north central,production,375.00000,dry short ton,,-95.25267,34.86913,-93.05744,41.68604
forest whole tree,no tillage,40079,48037,north central,production,2687.30000,dry short ton,,-94.68748,34.94616,-94.39487,33.47649
forest whole tree,no tillage,40089,48037,north central,production,125745.10000,dry short ton,,-94.81523,34.06185,-94.39487,33.47649
forest whole tree,no tillage,40091,40143,north central,production,1481.50000,dry short ton,,-95.66316,35.34738,-96.02991,36.13972
forest whole tree,no tillage,40101,40143,north central,production,249.40000,dry short ton,,-95.42028,35.56029,-96.02991,36.13972
forest whole tree,no tillage,40121,40143,north central,production,2202.70000,dry short ton,,-95.79835,34.94717,-96.02991,36.13972
forest whole tree,no tillage,40127,40013,north central,production,58260.90000,dry short ton,,-95.41296,34.41907,-96.24537,33.92190
forest whole tree,no tillage,40135,18171,north central,production,1586.30000,dry short ton,,-94.75262,35.46505,-87.38869,40.30210
forest whole tree,no tillage,42001,42041,northeast,production,5815.00000,dry short ton,,-77.22602,39.89488,-77.31878,40.13643
forest whole tree,no tillage,42003,42003,northeast,production,3962.70000,dry short ton,,-80.00616,40.43463,-80.00616,40.43463
forest whole tree,no tillage,42005,42007,northeast,production,8540.50000,dry short ton,,-79.45350,40.84808,-80.33359,40.66659
forest whole tree,no tillage,42007,42007,northeast,production,6223.80000,dry short ton,,-80.33359,40.66659,-80.33359,40.66659
forest whole tree,no tillage,42009,18065,northeast,production,17466.20000,dry short ton,,-78.48301,40.02475,-85.38839,39.93190
forest whole tree,no tillage,42011,42041,northeast,production,20869.90000,dry short ton,,-75.92973,40.40759,-77.31878,40.13643
forest whole tree,no tillage,42013,36047,northeast,production,7625.90000,dry short ton,,-78.34841,40.49256,-73.95578,40.64636
forest whole tree,no tillage,42015,37019,northeast,production,40628.40000,dry short ton,,-76.51092,41.77206,-78.24417,34.06233
forest whole tree,no tillage,42017,36085,northeast,production,5854.40000,dry short ton,,-75.13003,40.32863,-74.12464,40.56421
forest whole tree,no tillage,42019,42003,northeast,production,18372.20000,dry short ton,,-79.92621,40.92095,-80.00616,40.43463
forest whole tree,no tillage,42021,25017,northeast,production,20473.80000,dry short ton,,-78.73346,40.48434,-71.28804,42.44571
forest whole tree,no tillage,42023,18065,northeast,production,3696.90000,dry short ton,,-78.20429,41.41429,-85.38839,39.93190
forest whole tree,no tillage,42025,42049,northeast,production,4006.80000,dry short ton,,-75.74918,40.93476,-80.14066,42.18239
forest whole tree,no tillage,42027,42041,northeast,production,33019.00000,dry short ton,,-77.80600,40.97213,-77.31878,40.13643
forest whole tree,no tillage,42031,42003,northeast,production,10450.50000,dry short ton,,-79.43765,41.20257,-80.00616,40.43463
forest whole tree,no tillage,42033,36085,northeast,production,29882.90000,dry short ton,,-78.44379,40.98883,-74.12464,40.56421
forest whole tree,no tillage,42035,42041,northeast,production,3337.30000,dry short ton,,-77.62394,41.22082,-77.31878,40.13643
forest whole tree,no tillage,42037,42041,northeast,production,2414.50000,dry short ton,,-76.39786,41.04330,-77.31878,40.13643
forest whole tree,no tillage,42039,42049,northeast,production,26450.00000,dry short ton,,-80.06615,41.66609,-80.14066,42.18239
forest whole tree,no tillage,42041,42041,northeast,production,4275.10000,dry short ton,,-77.31878,40.13643,-77.31878,40.13643
forest whole tree,no tillage,42043,42041,northeast,production,6700.00000,dry short ton,,-76.83721,40.38957,-77.31878,40.13643
forest whole tree,no tillage,42047,36085,northeast,production,18166.80000,dry short ton,,-78.75686,41.41506,-74.12464,40.56421
forest whole tree,no tillage,42049,42049,northeast,production,18997.40000,dry short ton,,-80.14066,42.18239,-80.14066,42.18239
forest whole tree,no tillage,42051,42007,northeast,production,1759.60000,dry short ton,,-79.65464,39.93244,-80.33359,40.66659
forest whole tree,no tillage,42053,42049,northeast,production,9336.90000,dry short ton,,-79.23553,41.47539,-80.14066,42.18239
forest whole tree,no tillage,42055,42041,northeast,production,7183.10000,dry short ton,,-77.70664,40.00495,-77.31878,40.13643
forest whole tree,no tillage,42057,13063,northeast,production,2263.30000,dry short ton,,-78.09395,39.94309,-84.35204,33.50079
forest whole tree,no tillage,42059,42003,northeast,production,20488.20000,dry short ton,,-80.22410,39.87065,-80.00616,40.43463
forest whole tree,no tillage,42061,42041,northeast,production,18974.20000,dry short ton,,-78.04852,40.40261,-77.31878,40.13643
forest whole tree,no tillage,42063,42003,northeast,production,34216.20000,dry short ton,,-79.09445,40.63976,-80.00616,40.43463
forest whole tree,no tillage,42065,01071,northeast,production,7683.70000,dry short ton,,-79.00526,41.14077,-86.03201,34.72746
forest whole tree,no tillage,42067,42041,northeast,production,13383.00000,dry short ton,,-77.50338,40.47860,-77.31878,40.13643
forest whole tree,no tillage,42069,25009,northeast,production,11608.00000,dry short ton,,-75.64068,41.40185,-70.85645,42.63532
forest whole tree,no tillage,42071,42041,northeast,production,3803.50000,dry short ton,,-76.23384,40.01858,-77.31878,40.13643
forest whole tree,no tillage,42073,39151,northeast,production,9817.90000,dry short ton,,-80.34185,40.99089,-81.36747,40.81212
forest whole tree,no tillage,42075,42041,northeast,production,9051.40000,dry short ton,,-76.44313,40.37532,-77.31878,40.13643
forest whole tree,no tillage,42079,42007,northeast,production,19668.60000,dry short ton,,-75.95411,41.16462,-80.33359,40.66659
forest whole tree,no tillage,42081,42041,northeast,production,24801.10000,dry short ton,,-77.05535,41.33301,-77.31878,40.13643
forest whole tree,no tillage,42083,39151,northeast,production,30621.60000,dry short ton,,-78.57740,41.80541,-81.36747,40.81212
forest whole tree,no tillage,42085,42003,northeast,production,9636.00000,dry short ton,,-80.25944,41.28064,-80.00616,40.43463
forest whole tree,no tillage,42087,42041,northeast,production,5868.30000,dry short ton,,-77.64762,40.60337,-77.31878,40.13643
forest whole tree,no tillage,42091,42003,northeast,production,1753.00000,dry short ton,,-75.36287,40.21213,-80.00616,40.43463
forest whole tree,no tillage,42093,42041,northeast,production,3721.70000,dry short ton,,-76.66299,41.02798,-77.31878,40.13643
forest whole tree,no tillage,42097,42041,northeast,production,7268.40000,dry short ton,,-76.69002,40.88961,-77.31878,40.13643
forest whole tree,no tillage,42099,42041,northeast,production,15985.80000,dry short ton,,-77.26874,40.40676,-77.31878,40.13643
forest whole tree,no tillage,42103,34017,northeast,production,15568.00000,dry short ton,,-75.05213,41.34092,-74.06883,40.73313
forest whole tree,no tillage,42105,18065,northeast,production,27111.60000,dry short ton,,-77.90403,41.73832,-85.38839,39.93190
forest whole tree,no tillage,42107,42041,northeast,production,11397.10000,dry short ton,,-76.15453,40.72268,-77.31878,40.13643
forest whole tree,no tillage,42109,42041,northeast,production,10957.50000,dry short ton,,-77.10610,40.76272,-77.31878,40.13643
forest whole tree,no tillage,42111,17197,northeast,production,57627.60000,dry short ton,,-79.04163,40.00413,-87.88899,41.46518
forest whole tree,no tillage,42113,36117,northeast,production,31339.30000,dry short ton,,-76.50961,41.42924,-77.04969,43.34850
forest whole tree,no tillage,42115,34017,northeast,production,29604.20000,dry short ton,,-75.80098,41.82044,-74.06883,40.73313
forest whole tree,no tillage,42117,18065,northeast,production,28269.50000,dry short ton,,-77.25035,41.77171,-85.38839,39.93190
forest whole tree,no tillage,42119,42041,northeast,production,2009.60000,dry short ton,,-77.04805,40.97818,-77.31878,40.13643
forest whole tree,no tillage,42121,42003,northeast,production,25773.70000,dry short ton,,-79.73889,41.39726,-80.00616,40.43463
forest whole tree,no tillage,42123,42049,northeast,production,16422.30000,dry short ton,,-79.28091,41.81168,-80.14066,42.18239
forest whole tree,no tillage,42125,42007,northeast,production,30310.90000,dry short ton,,-80.23885,40.21545,-80.33359,40.66659
forest whole tree,no tillage,42127,39139,northeast,production,31578.30000,dry short ton,,-75.26132,41.61604,-82.55246,40.77299
forest whole tree,no tillage,42129,42007,northeast,production,45430.70000,dry short ton,,-79.38672,40.36039,-80.33359,40.66659
forest whole tree,no tillage,42131,42007,northeast,production,7582.00000,dry short ton,,-76.00670,41.51415,-80.33359,40.66659
forest whole tree,no tillage,42133,42041,northeast,production,2887.10000,dry short ton,,-76.74310,39.97310,-77.31878,40.13643
forest whole tree,no tillage,44003,25017,northeast,production,96.80000,dry short ton,,-71.56545,41.68256,-71.28804,42.44571
forest whole tree,no tillage,44005,25017,northeast,production,272.90000,dry short ton,,-71.26682,41.49915,-71.28804,42.44571
forest whole tree,no tillage,44007,25009,northeast,production,523.00000,dry short ton,,-71.56631,41.87110,-70.85645,42.63532
forest whole tree,no tillage,44009,25003,northeast,production,2267.60000,dry short ton,,-71.61794,41.41951,-73.20214,42.39146
forest whole tree,no tillage,45001,45045,south,production,20299.80000,dry short ton,,-82.47344,34.24944,-82.35150,34.84981
forest whole tree,no tillage,45003,45003,south,production,71944.60000,dry short ton,,-81.66299,33.53640,-81.66299,33.53640
forest whole tree,no tillage,45005,45049,south,production,16791.30000,dry short ton,,-81.36407,32.95133,-81.10284,32.78904
forest whole tree,no tillage,45007,45045,south,production,19102.50000,dry short ton,,-82.65856,34.51433,-82.35150,34.84981
forest whole tree,no tillage,45009,45049,south,production,21559.90000,dry short ton,,-81.03425,33.23339,-81.10284,32.78904
forest whole tree,no tillage,45011,45003,south,production,12042.20000,dry short ton,,-81.42645,33.29252,-81.66299,33.53640
forest whole tree,no tillage,45013,45049,south,production,8947.50000,dry short ton,,-80.57838,32.39020,-81.10284,32.78904
forest whole tree,no tillage,45015,13115,south,production,75998.50000,dry short ton,,-79.91046,33.16290,-85.19449,34.33305
forest whole tree,no tillage,45017,45003,south,production,4632.60000,dry short ton,,-80.78568,33.67349,-81.66299,33.53640
forest whole tree,no tillage,45019,45049,south,production,28843.60000,dry short ton,,-79.74176,32.84883,-81.10284,32.78904
forest whole tree,no tillage,45021,45045,south,production,16476.70000,dry short ton,,-81.63380,35.01206,-82.35150,34.84981
forest whole tree,no tillage,45023,45045,south,production,30686.60000,dry short ton,,-81.16582,34.68199,-82.35150,34.84981
forest whole tree,no tillage,45025,26099,south,production,19030.50000,dry short ton,,-80.09591,34.59177,-82.90140,42.67230
forest whole tree,no tillage,45027,01083,south,production,18620.00000,dry short ton,,-80.24645,33.68867,-87.03223,34.77491
forest whole tree,no tillage,45029,45003,south,production,83970.60000,dry short ton,,-80.65515,32.78955,-81.66299,33.53640
forest whole tree,no tillage,45031,36047,south,production,11406.10000,dry short ton,,-79.91265,34.31040,-73.95578,40.64636
