feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost
Wastes,36057,1785,23.59,189.95,96.61
SRWC - noncoppice,24027,497,32.1,89.02,96.61
SRWC - noncoppice,42065,10636,17.55,132.73,96.61
Wastes,24017,2817,30.77,70.4,96.62
Residues,16057,8748,101.7,100.56,96.62
Wastes,21225,541,63.82,120.66,96.62
SRWC - noncoppice,21049,1172,44.24,85.71,96.63
SRWC - coppice,12005,600,63.76,0,96.63
Wastes,13009,1661,86.52,64.41,96.63
Wastes,21237,134,22.06,85.71,96.64
Wastes,51095,1299,19.21,91.38,96.64
whole tree,27171,289,45.68,51.94,96.65
SRWC - noncoppice,40117,110430,33.89,90.65473739,96.65086752
Wastes,27145,5424,79.6,100.78,96.67
Wastes,27115,546,40.45,69.98,96.67
SRWC - noncoppice,29109,59583,51.13347045,75.69942668,96.67520937
Residues,41005,10190,55.63,167.44,96.68
Wastes,17193,521,63.28,120.66,96.68
Wastes,51165,1446,24.89,78.4,96.68
whole tree,55111,3168,13.11,0,96.68
Residues,31103,208,144.87,50.96,96.69
Wastes,6025,6346,78.11,100.35,96.69
Wastes,28137,1019,42.19,107.5,96.69
SRWC - noncoppice,51081,14474,46.07802612,57.62247755,96.70323891
whole tree,5011,12608,48.87,0,96.71
Wastes,51087,11282,33.54,178.16,96.71
SRWC - noncoppice,13209,4931,20.69,79.67,96.71
Wastes,28119,279,38.94,107.5,96.72
Wastes,48339,9062,34.005,33.255,96.735
Wastes,5123,998,21.54,162.57,96.74
Wastes,13089,13232,19.59,64.41,96.74
SRWC - noncoppice,21105,423,64,55.23,96.74
SRWC - noncoppice,50007,948,39.37,88.27,96.74
SRWC - noncoppice,40037,32088,29.18,90.81,96.74
SRWC - noncoppice,17105,554,62.30781588,66.69907942,96.7448917
SRWC - noncoppice,21115,764,39.62,83.24,96.75
SRWC - noncoppice,22033,2986,20.55,90.74,96.75
SRWC - noncoppice,51810,147,20.04,82.53,96.75
whole tree,1061,102659,20.94,0,96.75541969
SRWC - noncoppice,55003,19881,0.53,143.51,96.76
Wastes,48407,505,23.01,0,96.76
SRWC - noncoppice,5053,4572,47.24,68.76,96.77
Residues,40127,293,93.91,102.33,96.78
Wastes,27035,1174,8.75,100.78,96.78
Wastes,37059,772,27.45,76.07,96.78
Wastes,51810,8326,20.04,82.53,96.78
SRWC - noncoppice,13221,2436,48.82,55.74,96.79
SRWC - coppice,42023,121,63.37,179.36,96.79
SRWC - noncoppice,1027,23969,40.49,72.42,96.8
SRWC - coppice,48007,3210,66.26,0,96.8
whole tree,37089,7136,22.26,0,96.81808436
Wastes,22039,1203,33.75,105.07,96.82
Wastes,38041,91,76.98,99.41,96.82
Wastes,21189,87,22.05,85.71,96.82
SRWC - noncoppice,13075,12434,45.5,53.99,96.82
whole tree,51183,9092,7.75,56.15,96.82
Wastes,13127,2896,42.98,108.5,96.83
Residues,41005,6508,55.63,167.44,96.84
whole tree,5059,1510,22.64,0,96.84
whole tree,48351,4100,13.19,0,96.84
SRWC - noncoppice,47185,33636,38.5417948,90.46908461,96.84014657
Residues,22125,3648,46.59137061,179.371335,96.84740954
Residues,30047,1453,121.07,75.1,96.85
Wastes,21131,399,59.66,129.41,96.85
Wastes,27077,142,20.41,181.61,96.85
Wastes,13223,2710,37.9,0,96.85
Wastes,40005,500,33.32,123.3,96.86
Wastes,45083,5388,22.08,68.475,96.86
SRWC - noncoppice,54007,5103,25.5,118.87,96.86
whole tree,27139,635,46.7,51.94,96.86
Wastes,48303,10234,89.72,77.64,96.88
Wastes,13121,18268,20.24,64.41,96.88
Wastes,39087,1160,24.8,83.24,96.88
whole tree,41067,215,17.24,0,96.88
Residues,6049,14327,108.1295819,92.10606547,96.88781322
SRWC - noncoppice,24035,52,29.53,89.02,96.89
whole tree,28107,16662,22.14,0,96.89
SRWC - noncoppice,9003,624,17.51,131.65,96.89
SRWC - noncoppice,48373,10696,31.63,78.11,96.89
whole tree,28019,4190,19.89,0,96.89
Wastes,22001,2213,48.64,90.90075915,96.9010845
Wastes,39151,7002,16.85,87.87,96.91
whole tree,1037,33961,14.63,0,96.91
whole tree,45063,1582,38.08,62.33,96.92
SRWC - noncoppice,28091,4012,45.19,59.9,96.93
Wastes,54099,1491,60.17,129.41,96.93
Wastes,42095,5592,35.64,59.52,96.93
Wastes,51073,689,19.29,91.38,96.93
Wastes,48369,364,64.76,77.64,96.93
SRWC - noncoppice,1117,11820,41,69.6,96.93
whole tree,37079,30011,16.69,32.45087268,96.93049049
Wastes,38029,124,81.85,90.04,96.94
Wastes,8119,836,85.76,0,96.94
SRWC - noncoppice,12009,586,23.53,78.75,96.94
Residues,53047,11171,24.36,200.8,96.94
whole tree,12033,15030,25.75,0,96.94332934
Wastes,42009,1767,54.06,139.06,96.95
Wastes,51115,319,30.96,178.16,96.95
Wastes,37177,77,34.79,69.91,96.96
Wastes,39021,740,93.92,0,96.96
Residues,41067,199,17.24,203.1,96.96
Wastes,21051,770,59.05,132.83,96.96
whole tree,12091,24118,27.98,0,96.96248362
whole tree,30097,22324,36.51,0,96.96442663
Wastes,37021,4565,40.6,65.68,96.98
whole tree,28137,18731,8.09,49.59,96.99774331
SRWC - noncoppice,47147,6446,5.7,129.18,97
SRWC - coppice,12077,155,0,86,97
Residues,6015,1741,41.41,176.73,97.02
Wastes,13319,341,66.54,79.67,97.02
Wastes,49035,38072,21.72347447,147.717656,97.02444946
Wastes,12051,1348,69.65,118.87,97.03
Wastes,46031,76,87.97,0,97.03
SRWC - noncoppice,5131,11023,26.28,94.29,97.03
whole tree,37101,44354,13.35,0,97.03
Wastes,13279,509,37.39,0,97.04
Wastes,48065,219,66.44,77.64,97.05
SRWC - noncoppice,17087,3640,13.64,120.66,97.05
Wastes,13149,218,37.64,0,97.05
whole tree,1081,877,28.71,72.42,97.05
whole tree,28035,3609,3.16,59.9,97.05901358
Wastes,21015,2302,24.17,78.02,97.06
SRWC - noncoppice,40141,104844,37.8699443,18.18055358,97.06268218
Wastes,21213,328,42.49,59.04,97.07
Wastes,42083,1546,59.87,132.73,97.07
Wastes,37085,2283,45.6,53.5,97.08
SRWC - noncoppice,5047,13712,31.13,94.29,97.08
whole tree,13267,41291,11.21,44.07834153,97.08205008
Wastes,13305,567,37.62,0,97.09
Wastes,37053,450,34.26,69.91,97.09
SRWC - noncoppice,48119,20913,44.13,60.59,97.09
whole tree,51179,5474,21.53,0,97.0930106
whole tree,1047,69651,24.18,0,97.09624786
whole tree,37005,11842,21.12,0,97.0996808
Residues,26105,925,71.04,137.63,97.1
SRWC - noncoppice,39121,15822,22.53,121.98,97.1
SRWC - noncoppice,46117,67277,5.84,50.96,97.1
Wastes,39011,1641,62.63,134.4,97.11
Wastes,46119,27,49.01,50.96,97.11
SRWC - noncoppice,22121,14,27.42,90.74,97.11
whole tree,12035,29794,8.75,57.06,97.11
Residues,5011,2717,90.23,110.24,97.12
whole tree,21059,1126,45.4,59.04,97.12
SRWC - noncoppice,19005,17521,48.65122482,84.26132869,97.12619656
Wastes,24033,16510,28.22,89.02,97.13
Wastes,29179,124,21.11,88.61,97.13
SRWC - noncoppice,27157,564,76.41,51.94,97.13
SRWC - noncoppice,37073,10342,39.48,69.91,97.13
whole tree,48365,1936,20.11,0,97.13
Wastes,48121,13224,17.67,58.22,97.14
Wastes,48151,137,27.52,129.54,97.14
Wastes,21135,259,83.55,0,97.14
Wastes,27049,866,54.21,51.94,97.14
whole tree,28135,995,15.46,0,97.14
SRWC - noncoppice,17083,1917,38.58,96.51,97.15
SRWC - noncoppice,37135,2964,37.42,68.16,97.15
SRWC - noncoppice,50025,1074,16.73,126.16,97.15
Wastes,38003,394,88.05,82.85,97.15
Wastes,35028,650,70.03,77.5,97.16
SRWC - noncoppice,27041,4996,49.09994396,61.94183947,97.16065853
Residues,36083,4575,34.37,189.95,97.17
Wastes,20147,103,14.84,99.92,97.17
whole tree,39061,199,12.96,0,97.17
SRWC - noncoppice,37081,656,34.13,76.07,97.19
whole tree,12069,38448,22.5,0,97.19045594
whole tree,22059,68920,39.51,0,97.19102263
Wastes,51103,402,105.53,70.4,97.2
SRWC - noncoppice,51113,1828,33.19,78.4,97.2
Wastes,28153,738,78.33,59.9,97.2
SRWC - noncoppice,23027,957,82.93,56.67,97.21
Wastes,17117,1689,63.29,140.61,97.21
Wastes,42057,528,54.36,139.06,97.21
whole tree,37061,50148,20.26,0,97.22376406
Wastes,47165,5943,20.87,129.18,97.23
Wastes,37093,943,43.65,53.5,97.23
whole tree,1061,1650,20.94,0,97.23
whole tree,12089,23777,53.35,0,97.24
SRWC - noncoppice,40091,24012,21.37,102.33,97.24
Wastes,38059,1004,87.28,99.41,97.25
whole tree,1047,762,24.18,0,97.25
whole tree,45007,6041,40.1,58.56,97.25
Wastes,40061,461,24.8,147.77,97.26
whole tree,21015,304,24.17,0,97.26328947
Residues,21075,2687,78.49130629,120.3673055,97.27499814
SRWC - noncoppice,50003,555,21.71,126.16,97.29
Wastes,39099,4404,21.34,87.87,97.3
Residues,23025,2873,76.26,120.4,97.31
Wastes,12027,649,28.78,88.7,97.31
whole tree,1053,3027,25.6,0,97.31
Wastes,13249,93,38.55,0,97.32
Wastes,54011,1811,31.13,83.24,97.32
Wastes,19103,4897,21.22,141.42,97.32
Wastes,53039,385,0,122.77,97.32
whole tree,1075,47400,11.28,44.47648481,97.32764937
Wastes,34037,2746,33.22,59.52,97.33
Wastes,38007,17,0,99.41,97.33
SRWC - noncoppice,48251,36640,31.1,65.07,97.33
SRWC - noncoppice,13171,409,40.79,64.41,97.33
SRWC - noncoppice,28101,5860,61.27,54.48,97.34
Wastes,30031,3312,45.43,86.72,97.34
whole tree,39025,3083,13.7,0,97.34
whole tree,45075,7581,21.93,0,97.34
SRWC - noncoppice,27097,69215,33.39791982,78.9310895,97.3448228
SRWC - coppice,45049,21582,30.34653044,47.60533222,97.34670837
SRWC - noncoppice,21165,2931,43.31,85.71,97.35
Wastes,22125,553,47.12,90.74,97.36
Wastes,1017,1226,0,72.42,97.36
whole tree,51061,81310,25.66,0,97.36310134
SRWC - noncoppice,51069,6991,44.11,56.32,97.37
Wastes,21065,518,63.1,133.35,97.38
Wastes,48047,257,38.45,109.76,97.38
Wastes,54041,307,101.03,0,97.38
whole tree,27059,592,49.12,51.94,97.38
whole tree,1121,5346,25.54,0,97.38726899
Wastes,16017,1446,51.48,0,97.39
Wastes,28095,679,23.86,0,97.39
Wastes,5095,280,24.92,162.57,97.4
Wastes,28105,1751,53.35,85.92,97.4
Wastes,26129,400,90.45,0,97.4
Wastes,27071,246,33.84,73.68,97.4
Wastes,38009,123,13.29,78.28,97.4
whole tree,47135,8686,22.12,0,97.4
SRWC - noncoppice,27071,19566,33.84,74.99682562,97.4046637
Wastes,48153,227,67.88,77.64,97.41
Wastes,53059,399,72.59,122.77,97.41
Wastes,39165,4066,26.47,78.02,97.41
SRWC - noncoppice,21025,487,38.6,85.71,97.41
SRWC - coppice,26157,328,89.79,134.37,97.43
Wastes,55033,820,60.87,51.94,97.43
SRWC - noncoppice,37049,31942,41.3,60.35,97.44
whole tree,1073,2116,42.26,69.6,97.44
Wastes,21025,488,62.56,129.41,97.45
Wastes,31007,27,12.14,124.43,97.45
Wastes,11001,11862,28.04,89.02,97.46
Wastes,37083,1007,44.4,59.53,97.46
Wastes,47163,2926,28.06,0,97.46
whole tree,42065,11430,17.55,0,97.46
whole tree,13273,15382,39.45,0,97.47137563
Wastes,39157,1728,94.38,0,97.48
whole tree,12059,7037,17.22,0,97.48
SRWC - noncoppice,21149,1114,62.63,59.04,97.48
SRWC - noncoppice,54077,9553,34.93,99.75,97.49
SRWC - noncoppice,28047,789,50.54,59.9,97.5
whole tree,45021,682,48.14,62.12,97.5
whole tree,21095,3762,43.39,62.54,97.5
Residues,6039,1101,52.56,160.94,97.51
Wastes,5131,4556,68.25,102.33,97.51
Wastes,48441,4796,28.47,129.54,97.51
SRWC - noncoppice,21217,12068,54.05590984,75.66997348,97.51053696
Wastes,51840,508,43.91,56.32,97.52
Wastes,33009,1669,41.82,65,97.52
whole tree,48471,132,15.03,0,97.52
SRWC - noncoppice,13091,12204,22.34,79.67,97.53
Wastes,5097,333,84.38,80.38,97.53
Wastes,39129,1053,95.71,0,97.54
SRWC - noncoppice,28161,9480,17.77,107.5,97.54
Wastes,36003,902,42.68,64.7,97.54
Wastes,42123,770,40.23,64.7,97.55
Wastes,54023,221,15.85,99.75,97.55
SRWC - noncoppice,39055,1530,45.83,87.87,97.55
SRWC - coppice,51193,8074,59.27,178.16,97.55
SRWC - noncoppice,51101,146,24.35,91.38,97.56
SRWC - noncoppice,21199,9870,10.77,132.83,97.57
Residues,27095,23,61.6,149.93,97.57
SRWC - noncoppice,54023,42286,15.85,99.75,97.57
SRWC - noncoppice,13301,2545,49.42,55.74,97.57
Residues,41003,5508,60.47,167.44,97.58
Wastes,13017,327,38.78,0,97.58
SRWC - noncoppice,21099,2260,66.78,59.04,97.58
SRWC - noncoppice,51023,5509,28.13,85.9,97.58
whole tree,28049,6857,40.36741578,14.25339945,97.58840747
Wastes,48351,513,63.27,74.58,97.59
Wastes,30039,111,53.06,75.1,97.59
whole tree,45035,3907,27.28,0,97.59
Residues,27041,554,86.32,100.78,97.6
Wastes,13273,172,39.45,0,97.6
Wastes,29127,538,23.43,88.32,97.6
Wastes,23017,1074,40.19,65,97.6
whole tree,8015,10531,22.17,0,97.60421612
Wastes,21165,225,63.07,129.41,97.61
Wastes,6007,4134,90.7,0,97.61
SRWC - noncoppice,37157,9940,38.04,68.16,97.61
whole tree,13019,20645,18.91,27.6546728,97.61228578
SRWC - noncoppice,42023,77,63.37,68.29,97.62
SRWC - noncoppice,51003,5426,18.4,96.08,97.62
SRWC - noncoppice,33003,221,64.47,65,97.63
whole tree,1039,3105,28.62,0,97.63
Wastes,26055,1663,4.03,112.5,97.63
SRWC - noncoppice,28009,6537,32.97,89.16,97.64
Wastes,51027,853,60.56,129.41,97.64
SRWC - noncoppice,1125,3457,44.85,62.23,97.64
whole tree,51109,2054,22.91,0,97.64
whole tree,37163,1768,8.16,60.95,97.64378394
Wastes,53077,8825,68.69,122.77,97.65
SRWC - noncoppice,9007,321,75.31,57.26,97.65
whole tree,42047,12311,18.17,0,97.65954106
Residues,30105,867,97.18,89.85,97.66
Wastes,21089,686,29.52,83.24,97.66
Wastes,21059,1826,45.4,59.04,97.67
SRWC - noncoppice,37177,53,34.79,69.91,97.68
whole tree,22011,6644,16.07,0,97.68
SRWC - noncoppice,40011,98045,36.08650844,46.4056674,97.68091917
Wastes,13305,1086,69.24,79.67,97.69
Wastes,36027,5554,50.67,57.26,97.69
whole tree,13283,65284,30.34878056,12.28755713,97.69804439
Wastes,20063,97,89.1,99.92,97.7
Wastes,38023,79,7.53,188.9,97.7
whole tree,13129,25847,23.67,0,97.7035389
Wastes,21221,515,63.05,129.18,97.71
Wastes,55081,842,33.5,86.42,97.71
SRWC - noncoppice,28135,238,15.46,107.5,97.71
whole tree,13109,32247,17.12,0,97.71
whole tree,37091,11575,18.3,0,97.71
whole tree,22119,19873,14.4,3.799860112,97.71291602
Wastes,17083,813,64.08,140.61,97.72
Wastes,1109,1185,54.12,121.46,97.72
Wastes,37197,711,33.12,76.07,97.72
SRWC - noncoppice,17127,186,17.16,120.66,97.72
Wastes,42033,2916,56.52,139.06,97.73
Wastes,51069,1497,44.11,56.32,97.74
SRWC - noncoppice,5055,2668,65.65,55.23,97.74
Residues,41003,1638,60.47,167.44,97.75
Wastes,45001,468,11.02,58.56,97.75
whole tree,13115,83814,10.55,13.99122151,97.75377252
Wastes,1075,538,11.28,59.97,97.76
SRWC - noncoppice,24023,3763,30.01,99.75,97.77
Wastes,46071,114,101.06,97.64,97.78
Wastes,8097,616,88.77,0,97.78
SRWC - noncoppice,13105,278,38.58,58.56,97.78
whole tree,13243,31449,40.44,0,97.78134186
Wastes,6113,7306,62.38,133.58,97.79
Wastes,51003,1906,18.4,96.08,97.79
SRWC - coppice,26105,3638,98.06,134.37,97.79
whole tree,28077,1089,26.89,0,97.79
whole tree,37159,7862,26.45,0,97.79453574
Residues,40143,7013,64.89,147.77,97.8
SRWC - noncoppice,22073,4784,45.33,63.27,97.8
SRWC - noncoppice,37169,179,35.79,76.07,97.8
SRWC - noncoppice,51115,32,30.96,91.38,97.81
Wastes,51101,299,24.35,91.38,97.82
SRWC - noncoppice,48403,40,35.16,56.68,97.83
Wastes,22037,714,47.44,90.74,97.83
Wastes,21075,123,48.81,55.23,97.83
Wastes,21095,534,43.39,62.54,97.83
SRWC - noncoppice,54073,680,27.89,121.98,97.83
whole tree,51047,8033,27.74,0,97.84299017
Wastes,28105,914,26.22,0,97.85
Wastes,51036,133,25.11,91.38,97.85
SRWC - noncoppice,28095,17130,29.91,85.92,97.86
Residues,36033,397,52.63,151.7,97.87
Wastes,5019,816,85.92,80.38,97.87
Wastes,16049,587,0,69.56,97.87
Wastes,27113,263,92.71,0,97.88
SRWC - noncoppice,13169,910,45.32,55.74,97.88
SRWC - noncoppice,29221,8231,41.06,88.61,97.88
SRWC - noncoppice,21175,45205,43.45,85.71,97.89
Wastes,24510,11636,29.99,89.02,97.89
whole tree,37107,11569,30.7299127,0,97.89309102
SRWC - noncoppice,28081,4683,31.43,85.92,97.9
Wastes,6095,15048,94.79517411,97.12415205,97.90999203
Wastes,13243,136,40.44,0,97.91
SRWC - noncoppice,12017,316,33.97,61.24,97.92
Wastes,45005,358,49.65,128.21,97.92
Wastes,37081,9358,34.13,76.07,97.92
whole tree,13169,25677,17.73,0,97.92
whole tree,37021,32142,27.59,0,97.92712992
SRWC - coppice,13099,18068,62.68,0,97.93
Wastes,12071,12048,34.58,88.7,97.94
Wastes,37135,2573,37.42,68.16,97.94
whole tree,13109,5961,17.12,0,97.94
SRWC - noncoppice,5097,3645,56.8,65.6,97.95
whole tree,30077,303493,36.58351563,0.836591223,97.95943765
Wastes,26037,1428,27.5,88.23,97.96
Residues,47175,834,77.02,128.13,97.96
SRWC - coppice,45013,38,27.44,52.43,97.96
SRWC - noncoppice,13001,19580,36.80889377,69.63597446,97.96606742
Residues,17157,1598,55.16,157.74,97.97
Residues,26145,5120,32.52,180.62,97.97
Residues,27065,981,52.07,149.93,97.97
whole tree,51085,20724,41.74463907,21.41717863,97.97816638
Wastes,26087,3154,31.35,180.62,97.98
SRWC - coppice,12039,1321,73.69,0,97.98
Wastes,21197,447,64.94,129.41,97.99
Wastes,12057,23950,32.81,80,97.99
whole tree,13259,22456,19.38,0,97.99
Wastes,40035,526,48.73,108.66,98
Wastes,48487,474,78.74,62.04,98
whole tree,13289,13472,21.22,0,98
whole tree,41019,245120,26.69700445,16.34997271,98.00297059
SRWC - noncoppice,28041,2599,49.5,59.9,98.01
Wastes,13229,673,71.62,79.67,98.01
SRWC - noncoppice,1065,1165,49.16,62.23,98.01
SRWC - noncoppice,13009,473,40.88,55.74,98.01
whole tree,13019,1707,18.91,0,98.01
whole tree,51031,1926,24.77,0,98.02
Wastes,13297,3035,43.67,125.02,98.03
Wastes,37073,222,39.48,69.91,98.05
SRWC - noncoppice,26095,516,115.53,0,98.05
whole tree,12129,18798,26.93,9.381390041,98.05646824
Wastes,48023,129,79.03,62.04,98.06
SRWC - noncoppice,42047,1843,18.17,132.73,98.06
whole tree,13289,9580,21.22,0,98.06
whole tree,1053,6174,25.6,0,98.0652964
SRWC - noncoppice,48363,44834,44.23480104,47.85337177,98.06805416
whole tree,51037,24836,26.86,0,98.06927967
Wastes,51830,273,26.22,91.38,98.07
Residues,27135,115,26.85,181.61,98.08
Wastes,12067,165,53.99,53.99,98.08
SRWC - noncoppice,51093,30981,36.48949195,77.0080898,98.08129757
Wastes,21095,1023,66.52,133.35,98.09
whole tree,51175,5666,13.32,56.15,98.09
whole tree,37059,34563,27.45,0,98.10503544
Wastes,24035,907,29.53,89.02,98.11
whole tree,13307,3457,20.26,0,98.11
SRWC - noncoppice,21063,22519,49.91,83.24,98.11
SRWC - noncoppice,28061,4391,14.48,109.95,98.12
whole tree,1047,8339,24.18,0,98.12
whole tree,13307,9980,20.26,0,98.13
Residues,8081,736,128.32,68.69,98.14
Wastes,40097,768,41.15,0,98.14
SRWC - noncoppice,40077,19451,12.82,116.57,98.14
whole tree,13093,17823,0.45,57.53964989,98.14798519
SRWC - noncoppice,48405,3384,48.01,56.68,98.15
Wastes,1107,362,11.04,62.23,98.15
whole tree,28029,5107,20.19,0,98.15
Wastes,48207,211,31.99,129.54,98.16
Wastes,28077,235,26.89,0,98.16
SRWC - noncoppice,13149,1325,54.49,64.41,98.16
SRWC - noncoppice,13207,1677,50.35,64.41,98.16
SRWC - noncoppice,12071,25903,34.58,88.7,98.17
Wastes,12055,3508,72.25,118.87,98.18
Wastes,40077,391,54.42,102.33,98.18
whole tree,26031,50251,20.42,0,98.18101988
Wastes,30059,68,12.19,136.61,98.19
SRWC - noncoppice,51157,4409,55.94,56.32,98.19
Wastes,1081,1711,65.71,121.46,98.19
Wastes,42033,1523,44.16,68.29,98.2
Wastes,20125,643,43.92,62.56,98.2
whole tree,47023,748,11.19,53.08,98.2
Residues,23013,5706,8.01,206.27,98.21
Wastes,54097,458,100.04,0,98.21
SRWC - noncoppice,22079,2369,46.7,59.16,98.21
whole tree,13303,156925,19.77,29.78253733,98.21846889
SRWC - noncoppice,5001,77,54.44,57.94,98.22
SRWC - noncoppice,17085,760,27.52,117.98,98.22
SRWC - noncoppice,21125,31073,14.63,133.35,98.22
Wastes,13039,960,42.59,0,98.23
whole tree,13055,62656,14.57,13.99075587,98.23373212
SRWC - noncoppice,37151,5167,35.23,76.07,98.24
whole tree,13299,28235,19.34,0,98.24
Wastes,53007,1376,0,124.85,98.24
SRWC - noncoppice,42105,1280,28.04,114.02,98.24
SRWC - noncoppice,40053,135262,23.36746388,74.08937425,98.24644357
Wastes,8031,22672,29.68,118.36,98.25
Residues,27095,340,61.6,149.93,98.25
SRWC - coppice,26151,13104,62.41120498,176.6676412,98.25671856
Wastes,51099,460,37.96,70.4,98.26
whole tree,28107,21574,22.14,0,98.26
whole tree,13209,8868,20.69,0,98.26
Residues,36025,1973,69.9240294,146.3342473,98.26384187
Wastes,50027,1051,98.07,0,98.27
Wastes,51041,6048,31.43,78.62,98.27
Wastes,34031,9433,43.62674865,58.95002862,98.27557193
Residues,26157,384,42.25,180.62,98.29
Wastes,36071,6986,47.09,57.26,98.29
SRWC - noncoppice,51800,30117,31.38,82.53,98.29
Wastes,23023,1256,78.11,120.4,98.3
Residues,47159,1162,81.05,128.13,98.31
Wastes,12031,31498,22.54,178.02,98.31
Wastes,22071,13240,23.72,159.935,98.31
Wastes,27135,554,26.85,181.61,98.31
Wastes,42023,92,44.22,64.7,98.31
Residues,27049,2266,63.37252427,147.9410591,98.31154457
Wastes,48405,316,75.16,66.12,98.32
SRWC - noncoppice,36053,6206,20.74,133.41,98.32
whole tree,13209,3082,20.69,0,98.32
Wastes,13211,333,3.28,55.74,98.32
SRWC - noncoppice,1127,3586,53.46,59.97,98.33
whole tree,20205,2358,26.03,62.56,98.33
Wastes,39091,1626,62.34,134.4,98.34
Wastes,39167,1149,8.62,121.98,98.34
Wastes,27007,845,37.97,73.68,98.34
SRWC - noncoppice,40145,69602,35.61816744,92.34058835,98.34210324
Residues,41049,1575,100.82,122.77,98.35
Wastes,17157,1178,55.16,157.74,98.35
Wastes,22077,812,56.3,90.74,98.35
Wastes,12095,22454,32.78,78.75,98.35
SRWC - noncoppice,28045,1071,53.13,62.03,98.35
SRWC - coppice,13173,7353,22.82,56.73,98.35
Wastes,41039,12680,98.54,45.055,98.36
Wastes,12019,3629,44.74,64.27,98.37
SRWC - noncoppice,45081,5627,45.9,58.56,98.37
whole tree,40101,641,11.71,102.33,98.37
Wastes,35055,1174,77.5,77.5,98.37
Wastes,37157,1731,38.04,68.16,98.37
whole tree,12063,36027,33.04,0,98.38585894
whole tree,45029,7626,33.73187254,0,98.39760031
Wastes,26073,1318,28.68,88.23,98.4
Wastes,29207,1067,54.49,157.74,98.41
Wastes,27153,459,95.04,0,98.41
SRWC - coppice,31105,12737,19.6,124.43,98.41
whole tree,13161,363,20.78,0,98.41
whole tree,51019,2872,26.34,0,98.41
whole tree,28059,8237,13.41,13.32678888,98.41497754
whole tree,28101,8873,17.53,48.57,98.41858898
Wastes,27041,1303,86.32,100.78,98.42
Wastes,37049,1967,41.3,60.35,98.42
whole tree,28043,30631,22.08,0,98.42
Wastes,47091,648,44.61,104.32,98.43
SRWC - noncoppice,40013,44074,14.57,104.64,98.43
SRWC - noncoppice,51041,208,31.43,78.62,98.43
whole tree,1097,8467,33.58,78.34,98.43
Wastes,45079,7354,22.04,71.095,98.435
SRWC - noncoppice,28107,10695,22.14,107.5,98.44
Wastes,5037,631,38.86,135.99,98.44
Wastes,29071,1894,51.71,56.58,98.44
Wastes,26073,2524,69.57,137.63,98.45
SRWC - noncoppice,22017,5939,45.7,66.12,98.45
Wastes,17151,80,0,120.66,98.45
Wastes,51147,433,31.43,82.54,98.45
SRWC - noncoppice,51036,5506,25.11,91.38,98.46
SRWC - coppice,13069,39645,21.74,56.73,98.46
whole tree,45049,42206,29.8406146,19.80628157,98.46214898
Wastes,21061,434,67.06,129.18,98.47
whole tree,51173,2082,24.79,0,98.47
Wastes,29123,233,27.07,88.61,98.48
whole tree,27017,3718,36.79,69.98,98.49255514
whole tree,37171,38656,27.5,0,98.4995165
Wastes,27065,572,52.07,149.93,98.5
Wastes,48359,74,76.09,77.64,98.5
SRWC - noncoppice,29187,7944,46.17,88.61,98.5
SRWC - noncoppice,45037,3522,40.87,58.56,98.5
Wastes,35061,2741,34.47,138.13,98.51
whole tree,21061,2161,47.77,59.04,98.51
whole tree,51083,160787,28.79,0,98.51914695
whole tree,53057,124747,37.8,0,98.52273987
whole tree,51109,2689,22.91,0,98.53
SRWC - noncoppice,45073,18105,49.42,62.12,98.53
Wastes,24027,5598,35.43012504,81.47878885,98.53308146
Wastes,40043,171,81.03,74.27,98.54
Wastes,47005,306,32.52,0,98.54
Wastes,26145,7091,32.52,180.62,98.54
whole tree,12131,32517,41.82,9.423830612,98.54200357
whole tree,37153,18099,29.05,0,98.54917343
SRWC - coppice,13309,5153,7.16,79.67,98.55
Wastes,21003,378,49.2,59.04,98.55
Wastes,45065,186,14.5,58.56,98.55
whole tree,12047,14156,17.94,53.99,98.55
whole tree,37165,30201,24.08,0,98.55090792
Residues,21189,695,85.37,129.41,98.56
whole tree,51067,789,26.05,0,98.56
Residues,41043,253,50.14,167.44,98.57
Wastes,21181,131,88.06,0,98.58
Wastes,54003,2000,49.22,56.32,98.58
Residues,5025,2695,97.78,110.24,98.59
whole tree,48365,4348,20.11,0,98.59
whole tree,51037,1253,26.86,0,98.59
SRWC - noncoppice,13109,4410,31.04221088,81.08789116,98.59360544
Wastes,13103,1908,44.08,128.21,98.6
Wastes,21219,236,46.66,59.04,98.6
whole tree,37089,778,22.26,0,98.6
whole tree,13073,2660,21.1,0,98.6
whole tree,41071,406,25.71,0,98.6
whole tree,13069,13218,21.74,0,98.6078847
whole tree,1097,164033,30.17,0,98.60817366
Wastes,51760,3951,29.67,78.62,98.62
Wastes,12031,16450,50.22,64.27,98.63
Wastes,51540,832,21.38,96.08,98.63
Wastes,37113,631,46.16,65.68,98.63
whole tree,45049,7144,29.43,0,98.63
whole tree,28007,120026,42.16890599,0.561147418,98.63374477
Wastes,51199,2351,83.59952786,114.899413,98.6372097
Wastes,39053,1102,43.28,165.32,98.64
Wastes,56011,256,101.04,97.64,98.64
SRWC - noncoppice,40079,36630,16.93,107.41,98.64
whole tree,28095,18135,24.1292225,2.254794045,98.65439041
Residues,54039,700,54.51,165.32,98.66
