feed_id,sply_fips,used_qnty,avg_total_cost,avg_dist
Switchgrass,13265,21,81.71,73.66
Corn Stover,55035,51106,81.71,41.04
Corn Stover,19143,314031,81.72,36.90910805
Miscanthus,13023,16530,81.72,82.5
Corn Stover,39139,69747,81.72,32.83817469
Switchgrass,22043,37221,81.73,82.17
Corn Stover,27141,35207,81.74,40.34
Corn Stover,39051,113917,81.78,33.5949953
Switchgrass,42099,27369,81.78,64.44
Switchgrass,13165,7497,81.79,68.35
Corn Stover,42109,8017,81.80,27.18
Switchgrass,13317,397,81.81,73.37
Switchgrass,47027,35269,81.81,83.59
Corn Stover,19077,129298,81.81,22.79275874
Switchgrass,5115,92808,81.83,85.88
Switchgrass,48369,52064,81.84,51.55
Miscanthus,13259,2908,81.85,78.88
Miscanthus,18159,59,81.85,105.52
Miscanthus,21049,23641,81.85,110.54
Switchgrass,22061,28355,81.85,82.72658614
Miscanthus,48093,331343,81.85,73.0321003
Switchgrass,20165,47934,81.86,70.34
Miscanthus,45043,4073,81.86,81.8
Corn Stover,17031,4607,81.87,33.51
Miscanthus,21113,8020,81.89,105.18
Switchgrass,22101,318,81.89,85.59
Miscanthus,40151,85821,81.90,65.91
Miscanthus,48133,7919,81.91,73.9
Corn Stover,36055,41275,81.94,21.13
Miscanthus,37179,57624,81.94,81.84
Miscanthus,28003,2124,81.96,84.5
Corn Stover,26075,70173,81.96,37.14
Switchgrass,12035,14700,81.97,95.46
Corn Stover,26017,28224,82.01,42.87
Biosorghum,22003,9792,82.04,0
Miscanthus,20071,76067,82.05,40.31
Miscanthus,31067,53490,82.05,85.08
Switchgrass,21233,14407,82.06,87.94
Switchgrass,28157,35766,82.06,89.11
Miscanthus,5087,641,82.06,86.73
Switchgrass,12077,294,82.07,86
Miscanthus,20033,11536,82.07,66.31
Miscanthus,19035,21031,82.09,87.27
Switchgrass,13045,150,82.10,86.16
Switchgrass,51007,2006,82.10,73.63
Corn Stover,27165,273872,82.11,42.55
Miscanthus,51173,17172,82.12,95.26
Switchgrass,13233,7465,82.13,76.83
Corn Stover,55039,152717,82.15,28.96442059
Corn Stover,18095,72390,82.15,41.12
Corn Stover,19145,96580,82.16,36.98
Corn Stover,39091,113025,82.17,33.13
Miscanthus,19021,16769,82.17,91.56
Corn Stover,55097,60026,82.17,41.04
Corn Stover,39135,92660,82.18,31.57518476
Corn Stover,39143,139301,82.19,37.99238921
Miscanthus,48481,119939,82.19,79.28
Switchgrass,37163,74547,82.19,79.7380458
Corn Stover,18107,160795,82.20,39.64
Switchgrass,13115,18807,82.21,80.73
Miscanthus,31151,17711,82.21,83.17
Miscanthus,28097,5530,82.24,97.08
Corn Stover,21039,17526,82.24,27.49
Corn Stover,18063,41793,82.25,22.82
Corn Stover,21105,16828,82.26,33.12
Miscanthus,26045,2247,82.26,102.36
Corn Stover,26015,44122,82.27,27.51
Switchgrass,37125,24299,82.28,77.38
Corn Stover,18135,115007,82.28,36.44
Miscanthus,13033,25006,82.30,82.98
Switchgrass,51810,6729,82.30,76.12
Corn Stover,27037,132260,82.32,40.79263421
Switchgrass,20163,36197,82.33,70.58
Switchgrass,13131,22164,82.34,74.6
Corn Stover,55133,33344,82.36,40.8
Corn Stover,19127,304159,82.36,36.52725101
Switchgrass,48191,16293,82.36,61.77
Miscanthus,13141,9731,82.36,84.19
Switchgrass,48019,294403,82.37,73.34468871
Miscanthus,31155,17043,82.40,88.22
Miscanthus,40087,14674,82.41,96.56
Switchgrass,48501,24822,82.42,47.42
Miscanthus,29510,55,82.42,99.4
Miscanthus,40153,47176,82.42,64.56
Miscanthus,40009,39131,82.43,66.35
Switchgrass,40147,13479,82.43,88.26
Miscanthus,13189,15367,82.43,84.3
Corn Stover,27171,68740,82.45,23.65
Switchgrass,28059,14887,82.46,96.37
Switchgrass,37029,19240,82.46,83.07
Miscanthus,13271,7033,82.46,80.85
Corn Stover,24035,60582,82.55,29.53
Miscanthus,13285,19379,82.57,98.12
Switchgrass,45079,16288,82.59,89.56
Corn Stover,17099,462747,82.60,34.84183794
Corn Stover,42081,3822,82.60,31.85
Corn Stover,31065,116941,82.61,88.72
Miscanthus,24510,1,82.61,99.5
Miscanthus,39065,118,82.61,97.71
Switchgrass,21107,29280,82.62,89.07
Corn Stover,17089,177982,82.63,41.9
Switchgrass,1071,81136,82.64,88.97
Switchgrass,20069,67219,82.65,63.22
Miscanthus,13151,2057,82.65,85.06
Miscanthus,51600,1,82.65,103.69
Miscanthus,13101,540,82.67,88.82
Miscanthus,13225,5651,82.69,88.96
Corn Stover,55077,12672,82.69,37.07
Corn Stover,27169,143993,82.70,41.83425625
Switchgrass,51095,2402,82.70,79.98
Switchgrass,28133,5997,82.75,91.27
Miscanthus,48187,23645,82.76,76.22
Corn Stover,27145,337331,82.77,39.54177502
Miscanthus,51041,342,82.78,84.74
Corn Stover,17063,139490,82.78,28.53455667
Corn Stover,27067,181276,82.78,27.83207043
Corn Stover,19169,207798,82.79,36.86147287
Corn Stover,18087,17261,82.79,43.2
Switchgrass,13055,6633,82.80,82.85
Corn Stover,17071,159477,82.81,38.83
Miscanthus,31173,7008,82.82,82.91
Switchgrass,45035,16904,82.82,84.07
Miscanthus,39063,109,82.85,99.87
Switchgrass,24015,10498,82.86,87.26
Miscanthus,45057,11302,82.87,86.37
Corn Stover,27173,374069,82.88,43.96
Miscanthus,17021,9965,82.88,97.09
Miscanthus,28117,12153,82.90,90.74
Switchgrass,35041,28569,82.93,51.74
Switchgrass,21085,23510,82.94,92.79
Switchgrass,48279,47587,82.94,57.73
Switchgrass,20101,38582,82.95,66.58
Switchgrass,51117,1424,82.96,83.49
Corn Stover,55091,37156,82.97,40.78496609
Corn Stover,18059,21824,82.97,32.83
Miscanthus,51065,1031,82.99,87.59
Switchgrass,48083,448008,83.00,74.37472974
Switchgrass,51111,2634,83.01,80.3
Corn Stover,27129,402284,83.02,45.15114367
Corn Stover,18053,109498,83.02,30.94
Switchgrass,48183,27640,83.03,94.13
Miscanthus,5147,31655,83.03,99.15
Miscanthus,12073,60,83.04,89.73
Miscanthus,1117,764,83.07,88.15
Switchgrass,51101,98,83.09,81.64
Miscanthus,13113,576,83.09,97.66
Biosorghum,20205,143273,83.09,26.03
Corn Stover,6099,39799,83.09,35.19
Miscanthus,13197,10437,83.10,87.73
Miscanthus,31059,5495,83.10,86.35
Miscanthus,51013,5,83.14,100.16
Corn Stover,17075,448932,83.14,30.20336327
Miscanthus,48353,517,83.15,50.1
Miscanthus,19191,58892,83.16,105.04
Miscanthus,13223,31,83.18,97.8
Switchgrass,45071,495,83.21,72.5
Corn Stover,27109,169369,83.21,36.93
Miscanthus,51570,2,83.25,93.92
Miscanthus,18091,40566,83.27,101.65
Switchgrass,13155,25537,83.28,75.63
Corn Stover,27121,184697,83.29,40.81311429
Miscanthus,48209,4222,83.30,72.05
Miscanthus,48267,31,83.30,65.79
Switchgrass,28021,34866,83.32,99.27
Switchgrass,1005,58119,83.32,80.68
Miscanthus,40007,53773,83.35,47.16
Corn Stover,26145,122683,83.38,32.52
Miscanthus,45047,23077,83.39,86
Miscanthus,40045,31414,83.42,65.16
Corn Stover,39151,45045,83.43,46.59
Corn Stover,46085,45200,83.43,103.3201903
Corn Stover,55139,54499,83.43,34.51926806
Corn Stover,27161,257933,83.45,46.51220336
Miscanthus,18149,7308,83.45,99.24
Switchgrass,37139,42340,83.45,87.39
Miscanthus,17073,8935,83.46,108.23
Switchgrass,13069,14102,83.50,78.51
Miscanthus,1045,11513,83.50,88.52
Switchgrass,20039,47661,83.53,74.48
Miscanthus,13035,1074,83.54,88.06
Corn Stover,38097,45227,83.55,97.7
Miscanthus,27121,16330,83.55,90.79
Miscanthus,47115,7541,83.55,106.61
Miscanthus,39095,57,83.55,91.79
Switchgrass,20137,55985,83.57,76.78
Corn Stover,46121,26038,83.57,98.07
Switchgrass,51199,152,83.59,81.92
Corn Stover,19067,246962,83.60,45.37142184
Corn Stover,19043,195269,83.60,36.0874256
Switchgrass,48423,118754,83.61,87.13355626
Corn Stover,17057,184620,83.62,32.88796718
Switchgrass,13229,10365,83.64,84.33
Corn Stover,17093,118866,83.64,35.98618495
Corn Stover,19035,269042,83.65,46.52
Miscanthus,20165,4808,83.66,73.04
Miscanthus,45005,16221,83.68,88.1
Corn Stover,39133,25504,83.68,47.71
Corn Stover,19151,418563,83.71,47.01340943
Switchgrass,17005,85508,83.71,93.8
Miscanthus,48319,877,83.71,65.23
Corn Stover,17183,215834,83.73,29.43
Switchgrass,37179,32402,83.75,81.84
Miscanthus,51075,13931,83.75,90.36
Switchgrass,12073,19948,83.82,95.03466012
Corn Stover,19071,142242,83.83,40.33357089
Corn Stover,20187,31610,83.84,41.38
Corn Stover,13033,14628,83.85,50.28
Corn Stover,39171,92719,83.86,47.20165425
Miscanthus,13215,242,83.86,90.32
Corn Stover,22065,90213,83.86,43.69
Switchgrass,13287,9744,83.87,87.47
Miscanthus,13239,751,83.89,92.84
Corn Stover,26093,39213,83.89,51.82407722
Miscanthus,31131,121945,83.90,101.78
Miscanthus,1089,190,83.91,102.17
Corn Stover,17109,284341,83.93,46.24
Corn Stover,39003,75652,83.94,31.76964033
Miscanthus,1103,24836,83.96,111.43
Corn Stover,39057,81215,83.97,31.46927673
Miscanthus,29189,19893,83.98,110.66
Miscanthus,28017,23824,84.00,100.28
Corn Stover,27163,42319,84.02,49.47
Corn Stover,36069,54633,84.04,26.49
Corn Stover,39173,183800,84.04,47.11
Miscanthus,31077,26417,84.05,86.67
Miscanthus,55009,26963,84.06,100.92
Corn Stover,27153,45939,84.07,28.99
Corn Stover,18033,26312,84.07,44.1
Miscanthus,55107,51180,84.07,101.52
Corn Stover,19055,310965,84.07,43.04072468
Miscanthus,48447,24932,84.08,63.13
Switchgrass,21033,39116,84.10,98.08
Switchgrass,13133,64,84.11,88.57
Corn Stover,27041,89765,84.12,42.77679107
Corn Stover,39161,142416,84.14,44.89917818
Corn Stover,19045,313100,84.16,45.28336723
Corn Stover,39149,84482,84.16,30.26136846
Switchgrass,1129,26102,84.17,97.77
Switchgrass,37123,2211,84.17,85.89
Corn Stover,18177,55727,84.19,41.66682057
Miscanthus,17147,16,84.23,110.26
Corn Stover,39065,138089,84.24,44.52
Miscanthus,48045,29431,84.24,62.49
Switchgrass,13083,810,84.25,96.6
Corn Stover,19089,206628,84.27,47.21004307
Corn Stover,17167,338910,84.29,37.20511773
Miscanthus,17019,31077,84.29,113.9
Switchgrass,12089,1174,84.32,105.45
Corn Stover,17175,195119,84.33,48.54562539
Corn Stover,55137,58232,84.33,49.29268392
Miscanthus,18015,777,84.33,109.07
Miscanthus,45021,26637,84.33,99.91
Corn Stover,21007,11916,84.35,39.36
Corn Stover,21149,25587,84.35,47.23
Corn Stover,55049,68624,84.36,42.08
Corn Stover,39047,89756,84.40,25.52829382
Corn Stover,18157,113483,84.41,33.92
Biosorghum,28137,22239,84.42,8.09
Miscanthus,1099,4892,84.43,103.04
Corn Stover,39075,25266,84.45,46.89610781
Biosorghum,20037,135023,84.45,23.19
Miscanthus,38015,93660,84.47,80.06
Miscanthus,21151,23285,84.49,123.24
Corn Stover,19015,262152,84.49,48.12247643
Corn Stover,26023,79730,84.51,54.77
Biosorghum,20099,135834,84.51,24.83
Corn Stover,17111,161267,84.52,42.61
Corn Stover,5003,26287,84.52,54.26
Corn Stover,17127,17259,84.52,35.67
Corn Stover,17193,86863,84.52,41.18
Switchgrass,40057,101826,84.53,72.31284819
Corn Stover,17105,426303,84.53,42.44561594
Switchgrass,13141,73,84.53,86.68
Miscanthus,26015,3642,84.58,110.54
Switchgrass,20083,33926,84.59,81.32
Corn Stover,17129,66082,84.60,41.21
Corn Stover,6039,22094,84.62,71.53
Miscanthus,42043,2762,84.64,102.12
Corn Stover,29005,176496,84.65,43.40972849
Corn Stover,17135,40430,84.66,31.12
Switchgrass,13103,8233,84.67,90.63
Miscanthus,13145,1095,84.67,107.58
Corn Stover,31157,129004,84.68,116.92
Switchgrass,5003,8532,84.68,97.48
Switchgrass,48031,329,84.69,87.18
Switchgrass,13303,8141,84.72,83.18
Switchgrass,13321,22554,84.72,89.54
Switchgrass,40021,184538,84.74,97.04123443
Corn Stover,17039,163284,84.75,35.75373944
Miscanthus,1111,61094,84.76,104.67
Corn Stover,24031,15956,84.77,47.45
Switchgrass,22103,27057,84.77,110.75
Corn Stover,19157,135030,84.79,40.23
Switchgrass,37053,9755,84.79,94.5
Miscanthus,48381,1188,84.79,64.86
Corn Stover,21145,3155,84.80,31.64
Corn Stover,55009,63390,84.81,51.96
Corn Stover,27055,43614,84.83,38.9
Miscanthus,39091,166,84.84,109.16
Miscanthus,48169,11824,84.84,40.28
Biosorghum,29049,55546,84.85,5.51
Miscanthus,21181,6503,84.85,117.71
Miscanthus,45075,55481,84.91,104.3390667
Miscanthus,13163,24518,84.91,97.1
Corn Stover,18131,125794,84.92,48.59
Corn Stover,18145,50678,84.92,48.58
Miscanthus,40033,63561,84.92,68.82
Switchgrass,45053,2572,84.93,91.98
Miscanthus,42133,1226,84.94,97
Miscanthus,55013,18161,84.94,103.55
Switchgrass,37185,7348,84.95,89.94
Switchgrass,13205,38971,84.96,84.39
Corn Stover,20069,35778,84.96,56.2
Miscanthus,45091,39393,84.98,95.23
Biosorghum,29195,152215,84.98,15.41
Miscanthus,29151,251589,84.99,119.1325134
Switchgrass,48125,7139,85.00,74.17
Miscanthus,1091,1440,85.00,99.38
Miscanthus,27021,10685,85.00,93.92
Biosorghum,40097,23236,85.01,10.46
Corn Stover,39017,4569,85.03,50.69
Switchgrass,5017,7902,85.07,99.93
Miscanthus,46053,83957,85.11,88.12
Switchgrass,1123,22919,85.12,90.47
Miscanthus,31141,350,85.12,96.66
Corn Stover,18141,124225,85.14,47.10786331
Corn Stover,27033,271183,85.15,49.93425904
Miscanthus,18127,58,85.16,112.15
Switchgrass,48153,56044,85.17,74.25
Corn Stover,18147,9747,85.18,29.69
Corn Stover,19009,178666,85.18,45.61219796
Corn Stover,18113,83092,85.19,48.80993465
Corn Stover,18015,63462,85.19,52.99
Corn Stover,27097,151236,85.21,51.86
Corn Stover,39071,61997,85.23,43.48
Biosorghum,29159,116884,85.24,18.74
Miscanthus,45039,21716,85.27,102.96
Biosorghum,20001,130210,85.27,41.68
Biosorghum,20121,21550,85.27,36.26
Miscanthus,17155,3059,85.28,110.57
Switchgrass,48445,46024,85.30,64.84
Miscanthus,20145,38682,85.30,80.34
Miscanthus,27139,11773,85.32,109.08
Miscanthus,31071,72419,85.32,87.7
Miscanthus,13125,1541,85.33,97.26
Miscanthus,40093,68139,85.33,81.54
Miscanthus,20101,62165,85.34,65.38
Corn Stover,18149,77331,85.35,51.01639743
Switchgrass,37143,47157,85.35,97.34
Miscanthus,13053,162,85.36,99.29
Switchgrass,28011,4518,85.37,103.04
Miscanthus,45017,18865,85.38,110.03
Miscanthus,48303,80512,85.38,44.67
Corn Stover,55017,130211,85.38,53.72
Miscanthus,18023,1536,85.40,122.22
Miscanthus,48345,284,85.42,62.3
Miscanthus,37149,2710,85.43,105.23
Switchgrass,20009,177423,85.44,96.59
Corn Stover,24011,54145,85.44,44.19
Switchgrass,1085,77998,85.49,108.1
Miscanthus,27143,667,85.51,105.18
Miscanthus,17141,28158,85.52,113.47
Miscanthus,1067,61229,85.53,100.62
Corn Stover,17029,41768,85.53,50.71
Switchgrass,28083,184,85.54,109.31
Miscanthus,40057,17679,85.54,69.65
Switchgrass,51097,17341,85.55,93.88
Switchgrass,1057,29310,85.55,103.87
Corn Stover,21059,93183,85.57,50.57855478
Corn Stover,17137,95819,85.57,49.69
Miscanthus,48351,18,85.58,106.05
Corn Stover,18011,125109,85.58,37.07104853
Miscanthus,47121,31952,85.60,120.5
Miscanthus,40049,20041,85.61,110.06
Switchgrass,28141,18251,85.63,103.58
Miscanthus,20195,64857,85.64,84.53
Switchgrass,13025,1068,85.65,97.05
Corn Stover,19189,184393,85.66,49.52
Switchgrass,51119,1517,85.66,88.94
Biosorghum,29107,124277,85.66,29.54
Switchgrass,51073,3240,85.67,94.28
Miscanthus,1053,3781,85.69,109.84
Corn Stover,26057,80428,85.70,35.50741819
Switchgrass,48087,17494,85.71,81.15
Corn Stover,18081,8430,85.72,42.22
Corn Stover,18163,5078,85.75,5.5
Biosorghum,20107,117286,85.76,37.85
Corn Stover,24041,25151,85.78,42.97
Switchgrass,22089,772,85.79,107.91
Corn Stover,18133,41410,85.80,54.79
Corn Stover,18067,19920,85.82,54.52
Switchgrass,12129,1868,85.84,106.43
Corn Stover,17173,29297,85.85,33.76
Switchgrass,20129,22755,85.88,64.01
Miscanthus,21057,38425,85.88,119.6617827
Corn Stover,18017,46297,85.89,54.30154092
Corn Stover,18171,30457,85.90,56.88154808
Miscanthus,48107,64369,85.91,55.36
Switchgrass,13017,5606,85.92,86.39
Miscanthus,17105,230,85.92,117.66
Corn Stover,39101,52843,85.96,57.28824575
Corn Stover,19005,75049,85.96,46.16868513
Miscanthus,27037,798,85.97,113.51
Biosorghum,20059,80812,85.97,24.57
Miscanthus,45063,11881,85.98,110
Switchgrass,13221,1622,85.99,96.06
Miscanthus,31121,1424,86.01,99.42
Corn Stover,42027,27344,86.02,55.73
Switchgrass,48069,74359,86.03,74.85
Switchgrass,13149,5,86.04,102.06
Corn Stover,20189,88563,86.04,104.5338745
Corn Stover,26149,115072,86.06,49.70640208
Miscanthus,20057,13204,86.07,76.46
Switchgrass,13107,19438,86.07,89.12
Corn Stover,39063,106213,86.08,50.13628247
Corn Stover,55111,89773,86.09,52.62
Corn Stover,18129,19493,86.10,19.74
Corn Stover,21107,18036,86.11,51.56
Miscanthus,48275,33654,86.14,65.89
Switchgrass,13223,388,86.16,107.5
Corn Stover,26155,82760,86.17,49.23423876
Corn Stover,28149,15480,86.17,65.23
Corn Stover,47131,38424,86.17,41.71
Miscanthus,28095,36738,86.19,111.11
Miscanthus,20183,56603,86.20,89.32
Miscanthus,21235,19973,86.20,126.19
Miscanthus,31175,779,86.20,94.71
Corn Stover,36123,8786,86.20,49.49
Switchgrass,28055,389,86.22,108.65
Miscanthus,55127,134379,86.23,121.0894287
Corn Stover,24025,21656,86.23,56.45
Corn Stover,18159,67734,86.25,31.6
Biosorghum,20207,110550,86.26,46.47
Miscanthus,51149,1731,86.27,98.68
Miscanthus,13165,17728,86.27,102.65
Corn Stover,39107,87556,86.28,26.91
Switchgrass,1051,5740,86.29,98.54
Corn Stover,18007,106704,86.29,23.03
Corn Stover,18109,4901,86.32,43.72
Switchgrass,35009,38106,86.34,74.15
Biosorghum,29103,83233,86.34,12.66
Corn Stover,39083,56453,86.35,60.92467486
Miscanthus,38093,152841,86.36,94.8
Corn Stover,17123,228320,86.36,60.53458094
Corn Stover,21225,92311,86.37,46.33752987
Corn Stover,39021,124938,86.37,49.40457115
Miscanthus,47143,7228,86.38,120.93
Switchgrass,21093,25077,86.39,117.73
Switchgrass,20153,43659,86.39,90.79
Corn Stover,29021,37997,86.39,55.36
Switchgrass,40139,93357,86.43,71.3
Corn Stover,18169,75448,86.45,54.18597126
Switchgrass,48303,48233,86.48,74.80235171
Corn Stover,29147,22882,86.51,44.97
Corn Stover,26151,181027,86.51,59.33
Miscanthus,38023,73302,86.53,67.7
Miscanthus,48487,22768,86.53,66.11
Miscanthus,48493,10195,86.54,81.73
Corn Stover,38063,15605,86.54,92.44
Corn Stover,36099,52473,86.55,48.75
Switchgrass,51037,5009,86.55,97.52
Switchgrass,13031,26924,86.57,97.56
Miscanthus,48415,26200,86.57,59.71
Miscanthus,48445,79411,86.57,44.49
Miscanthus,48219,79704,86.58,49.54435336
Switchgrass,10003,22367,86.59,103.19
Switchgrass,20075,31892,86.60,70.4
Corn Stover,18069,99737,86.61,47.84450826
Switchgrass,20139,33886,86.62,104.87
Corn Stover,8087,28225,86.66,45.77
Miscanthus,20163,6253,86.67,90.3
Miscanthus,22005,35469,86.67,131.99
Miscanthus,38091,54003,86.67,99.49
Corn Stover,36051,105718,86.67,50.8
Corn Stover,47079,14370,86.68,45.4
Switchgrass,13049,352,86.71,105.95
Miscanthus,48199,57,86.72,114.54
Switchgrass,5073,75659,86.73,109.82
Miscanthus,51081,12852,86.73,104.1
Switchgrass,1077,155689,86.75,108.8603906
Corn Stover,24029,33992,86.76,48.55
Corn Stover,55117,57117,86.76,57.41185006
Miscanthus,48083,31990,86.77,83.72
Corn Stover,19115,129424,86.78,57.98356935
Miscanthus,31043,5517,86.79,102.74
Miscanthus,21131,24,86.80,117.07
Corn Stover,26107,30324,86.80,54.8
Corn Stover,18089,69796,86.81,49.54225916
Switchgrass,21221,35207,86.82,114.21
Miscanthus,17011,7331,86.83,118.63
Miscanthus,5033,9810,86.89,113.19
Corn Stover,18127,19938,86.89,62.7
Miscanthus,45049,11276,86.90,104.99
Switchgrass,13295,17220,86.93,104.04
Corn Stover,39027,87477,87.01,40.79890383
Switchgrass,20171,70632,87.02,84.84
Miscanthus,51595,31,87.03,103.39
Miscanthus,27129,3999,87.04,106.68
Miscanthus,37161,16040,87.04,111.73
Switchgrass,13005,8158,87.05,96.73
Switchgrass,13211,1539,87.05,107.47
Miscanthus,20093,36126,87.05,63.02
Biosorghum,22061,7,87.05,276.59
Miscanthus,20175,6963,87.06,64.76
Miscanthus,22063,12,87.06,127.82
Corn Stover,19019,403342,87.08,61.79268534
Corn Stover,42107,15831,87.09,54.26
Switchgrass,28039,25755,87.12,120.16
Miscanthus,28051,7090,87.12,130.8
Corn Stover,19025,187270,87.14,62.62471506
Switchgrass,21027,39570,87.14,110.07
Switchgrass,21123,471,87.15,115.75
Miscanthus,47071,26899,87.16,113.82
Corn Stover,39039,71309,87.16,53.94508519
Switchgrass,5001,9147,87.17,112.6
Switchgrass,42067,19221,87.17,89.15
Corn Stover,18103,41563,87.20,59.61
Biosorghum,29199,5089,87.24,12.83
Corn Stover,55025,285475,87.24,60.66235324
Corn Stover,13167,1201,87.25,65.27
Switchgrass,51115,1843,87.26,105.96
Biosorghum,17027,155736,87.27,11.72
Switchgrass,28041,22511,87.28,115.54
Corn Stover,39031,1371,87.28,61.52
Corn Stover,26125,4226,87.30,59.00587317
Corn Stover,55109,64147,87.32,35.06
Miscanthus,17053,69689,87.32,121.23
Switchgrass,42011,475,87.33,96.81
Corn Stover,39055,4089,87.33,66.37
Miscanthus,21133,3,87.34,121.96
Corn Stover,26147,55982,87.34,66.76420582
Miscanthus,48269,4896,87.36,73.23
Miscanthus,21011,6077,87.37,136.26
Miscanthus,27023,6416,87.43,105.3
Miscanthus,27131,15661,87.45,128.64
Miscanthus,51085,14698,87.45,110.22
Corn Stover,47183,43586,87.45,38.45
Miscanthus,48369,101895,87.51,70.04
Corn Stover,18183,46185,87.52,56.02349139
Switchgrass,45057,24255,87.52,100.9580705
Switchgrass,24041,53857,87.53,105.85
Miscanthus,48023,43926,87.53,77.98
Miscanthus,18157,4018,87.53,125.32
Switchgrass,21149,19901,87.55,107.79
Corn Stover,38103,45475,87.57,82.4
Biosorghum,17005,168372,87.57,11.73
Miscanthus,48263,5512,87.61,69.37
Switchgrass,13121,6,87.64,117.51
Switchgrass,13043,9427,87.65,100.1
Corn Stover,18139,112243,87.67,63.22405513
Corn Stover,18003,125929,87.68,55.24941459
Miscanthus,48295,13730,87.68,76.79
Miscanthus,28007,5161,87.71,125.9
Miscanthus,46041,57716,87.71,80.38
Switchgrass,13007,9559,87.72,94.98
Miscanthus,48117,83550,87.72,70.18
Miscanthus,51121,1915,87.72,108.34
Miscanthus,40043,56725,87.73,93.39134861
Miscanthus,28155,1702,87.73,120.23
Corn Stover,42079,3209,87.74,54.51
Miscanthus,37023,12478,87.78,120.21
Corn Stover,39159,85475,87.79,58.43470945
Switchgrass,13167,13320,87.79,96.14
Corn Stover,26035,6307,87.79,58.21
Miscanthus,51185,6292,87.80,122.36
Switchgrass,12085,127307,87.81,122.54
Corn Stover,39141,68172,87.82,51.34
Switchgrass,20111,36115,87.85,112.78
Miscanthus,27159,45092,87.85,110.29
Miscanthus,26065,2413,87.86,123.45
Corn Stover,13165,3370,87.86,69.96
Corn Stover,55001,24525,87.86,67.6
Corn Stover,19123,99521,87.88,40.37
Miscanthus,45083,30209,87.89,122.6595256
Miscanthus,27051,5182,87.89,114.36
Biosorghum,28033,5818,87.89,23.12
Corn Stover,19183,182698,87.90,61.05436671
Corn Stover,17119,16524,87.91,65.09
Biosorghum,40145,52131,87.91,27.52
Miscanthus,27103,397,87.92,116.05
Miscanthus,48411,8946,87.95,95.5
Miscanthus,45035,11957,87.97,110.53
Corn Stover,18161,42391,87.97,64.0752773
Biosorghum,20011,87980,88.00,50.51
Miscanthus,51183,22956,88.02,108.41
Switchgrass,13015,13826,88.03,105.97
Corn Stover,42087,8807,88.03,58.77
Switchgrass,37181,5775,88.04,104.07
Corn Stover,17061,53891,88.04,66.7
Corn Stover,19131,267650,88.05,67.86410577
Miscanthus,31143,5168,88.06,108.75
Corn Stover,39045,58809,88.06,48.74
Corn Stover,39129,90654,88.07,35.58
Switchgrass,12109,789,88.07,128.22
Miscanthus,51109,3611,88.08,113.27
Corn Stover,55057,37277,88.08,71.61
Switchgrass,51057,21254,88.09,103.31
Miscanthus,48055,6664,88.11,96.33
Corn Stover,18091,109072,88.12,65.8465586
Miscanthus,51197,5285,88.12,121.37
Miscanthus,37045,77195,88.13,118.48
Miscanthus,39101,80,88.14,123.18
Biosorghum,28093,22365,88.14,24.91
Miscanthus,48363,2306,88.16,86.63
Miscanthus,48049,8827,88.18,98.96
Corn Stover,18083,37566,88.19,55.83
Miscanthus,46043,4812,88.19,99.14
Corn Stover,39097,125898,88.19,54.77694745
Miscanthus,46089,30431,88.20,99.14
Biosorghum,20031,114162,88.20,35.29
Corn Stover,39099,26237,88.22,66.22
Switchgrass,21177,7535,88.22,114.88
Biosorghum,47053,115840,88.26,18.36
Biosorghum,17159,43970,88.30,18.41
Switchgrass,13095,3564,88.35,102.31
Switchgrass,29185,13592,88.35,111.65
Biosorghum,20091,45755,88.35,58.86
Miscanthus,40003,101033,88.37,99.87408965
Switchgrass,31065,5000,88.38,98.2
Miscanthus,48399,40404,88.39,80.83
Corn Stover,17051,9945,88.39,55.47
Switchgrass,40133,192930,88.41,113.5620787
Miscanthus,48279,84882,88.42,61.59
Switchgrass,13081,11084,88.43,106.61
Miscanthus,31129,5837,88.45,106.76
Corn Stover,26117,101158,88.45,63.47242828
Corn Stover,21183,43943,88.45,65.15
Corn Stover,19057,42591,88.46,55.17
Biosorghum,20021,193593,88.46,61.00295104
Corn Stover,51061,8905,88.49,73.98
Corn Stover,51107,4883,88.49,68.25
Switchgrass,13237,177,88.50,109.43
Corn Stover,17113,528852,88.51,60.45677666
Switchgrass,24011,31172,88.54,107.06
Corn Stover,26133,19310,88.56,68.81
Miscanthus,45029,10736,88.56,112.42
Miscanthus,24033,834,88.57,114.05
Corn Stover,18005,42756,88.60,62.94
Miscanthus,26161,18094,88.61,126.47
Corn Stover,38005,33862,88.61,94.97
Switchgrass,1001,5963,88.62,113.18
Switchgrass,51159,15491,88.63,110.54
Switchgrass,18123,5754,88.65,111.67
Corn Stover,17171,70807,88.70,63.0509934
Miscanthus,37027,18210,88.73,125.82
Switchgrass,21047,2392,88.74,120.49
Switchgrass,13077,498,88.75,114.28
Corn Stover,36073,52087,88.76,49.53
Switchgrass,13161,15677,88.76,105.77
Miscanthus,17183,6889,88.78,138.03
Biosorghum,40131,15483,88.78,26.63
Corn Stover,39043,55866,88.79,68.44406079
Miscanthus,48017,59319,88.79,67.99
Miscanthus,13251,19706,88.80,116.23
Biosorghum,17119,205570,88.85,28.2
Biosorghum,29025,53838,88.85,29.66
Corn Stover,26045,40379,88.88,37.16596201
