feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost
Corn stover,6101,8352,108.96,0,112.3756501
Corn stover,36073,68060,28.90608287,103.639424,112.3971684
Biosorghum,47113,64465,24.71,64.99,112.47
Yard Trimmings,5123,222,36.01,90.19,112.48
Yard Trimmings,5147,57,38.9,90.19,112.49
Biosorghum,17055,67724,22.73,64.08,112.52
Biosorghum,20021,254033,42.97654525,83.32818587,112.5344967
Switchgrass,37007,40887,46.07,142.3155556,112.5579798
Yard Trimmings,37045,780,71.56,98.58,112.62
Yard Trimmings,36071,2990,47.09,126.6,112.62
Miscanthus,8039,809,54.3,100.31,112.63
Yard Trimmings,5067,141,39.67,90.19,112.66
Miscanthus,39053,7838,69.36,140.29,112.67
Corn stover,17041,148569,34.35920172,90.90181868,112.6856251
Miscanthus,36103,361,63.88,135.43,112.69
Yard Trimmings,29103,32,74.22,96.9,112.7
Biosorghum,28107,72926,22.57162439,72.05111209,112.7058328
Biosorghum,18125,23953,35.09,53.56,112.73
Yard Trimmings,5131,1018,44.44,87.54,112.82
Biosorghum,28159,32,8.53,69.4,112.83
Switchgrass,48091,54260,33.17974456,143.9323435,112.835624
Biosorghum,28135,16384,15.46,72.77,112.88
Yard Trimmings,29119,183,68.16,102.33,112.89
Corn stover,18069,130324,48.12596206,93.711853,112.9080911
Yard Trimmings,46113,113,77.19,97.64,112.94
Corn stover,36023,19855,28.45425485,100.0653795,112.9422926
Yard Trimmings,36083,1276,34.37,161.94,112.96
Miscanthus,31183,93977,34.26724135,153.1927189,112.9636564
Yard Trimmings,46019,82,81.79,97.64,112.98
Miscanthus,27057,5715,71.9,116.71,112.98
Biosorghum,28019,1345,19.89,69.4,112.99
Corn stover,29129,464,62.71,64.45,112.99
Yard Trimmings,40143,2456,73.74,102.33,113.02
Corn stover,28137,2044,8.09,62.91,113.03
Corn stover,27107,69612,34.8538479,61.38990605,113.0543903
Yard Trimmings,6039,1217,158.09,0,113.07
Yard Trimmings,26031,206,76.49,102.35,113.09
Biosorghum,40041,22258,48.05,53.59,113.1
Yard Trimmings,39013,557,93.65,77.84,113.2
Corn stover,42087,11508,58.77,90.76,113.2
Yard Trimmings,42117,341,80.2,94.79,113.24
Yard Trimmings,36045,966,24.99,178.45,113.28
Biosorghum,29199,6678,12.83,82.14,113.29
Corn stover,20187,41304,27.41675383,119.7812328,113.2963437
Miscanthus,5101,21768,94.66170342,104.7095457,113.3172519
Miscanthus,34025,764,46.85,135.43,113.34
Yard Trimmings,38013,18,137.5,0,113.43
Switchgrass,12101,132974,33.55,172.59,113.43
Yard Trimmings,54105,46,89.91,77.84,113.44
Biosorghum,20079,203729,13,56.9338645,113.4442209
Switchgrass,46105,14557,35.89,104.5,113.46
Yard Trimmings,55085,286,38.05,140.46,113.47
Corn stover,42037,19672,31.83555104,127.3372143,113.5175905
Yard Trimmings,29051,611,79.03,96.9,113.52
Biosorghum,17185,49682,39.87,53.56,113.53
Yard Trimmings,5007,1861,73.25,53.59,113.56
Yard Trimmings,51175,147,89.95,79.96,113.6
Biosorghum,28105,2719,26.22,69.4,113.6
Corn stover,55029,23025,10.19,115.1390219,113.6103114
Yard Trimmings,9009,6910,52.07,126.6,113.62
Corn stover,29027,2651,72.64,49.06,113.69
Yard Trimmings,5117,68,10.22,128.58,113.74
Miscanthus,38065,1739,23.36,151.68,113.75
Corn stover,28009,2661,32.97,107.01,113.75
Biosorghum,17165,1238,30.85,64.08,113.75
Biosorghum,29137,120808,16.36,96.9,113.75
Biosorghum,17087,5352,13.64,96.45,113.77
Yard Trimmings,6007,1769,166.49,0,113.78
Miscanthus,39067,6531,82.44,140.29,113.79
Corn stover,18037,17892,48.34,53.56,113.79
Miscanthus,36071,5983,80.04,135.43,113.85
Biosorghum,17081,8623,26.97,64.08,113.85
Miscanthus,38085,72756,32.28090096,137.7411897,113.866895
Corn stover,39157,23896,50.57141279,98.08732047,113.8777975
Biosorghum,28143,90508,38.2315645,54.49401158,113.9245852
Corn stover,13279,2761,37.39,126.6,113.95
Biosorghum,40079,74474,16.93,87.54,114
Corn stover,45015,159,13.64,116.92,114.07
Biosorghum,28003,15544,43.93,47,114.1
Corn stover,22069,5749,40.28,88.49,114.11
Biosorghum,17033,50718,37.85,53.56,114.12
Corn stover,39059,6690,64.72699552,83.99866368,114.1228341
Yard Trimmings,6045,700,165.72,0,114.14
Corn stover,27111,227778,32.88,102.4915506,114.1839649
Yard Trimmings,5149,174,128.54,0,114.19
Corn stover,21123,22608,25.49,126.52,114.2
Miscanthus,42033,3183,56.52,136.39,114.22
Yard Trimmings,26071,93,42.36,140.46,114.29
Corn stover,6099,52004,35.19,113.79,114.3040791
Yard Trimmings,5085,561,13.2,128.58,114.39
Biosorghum,20005,31987,5.35,63.94,114.43
Yard Trimmings,13051,1106,53.17,126.6,114.45
Switchgrass,5025,18338,73.87796815,133.7929076,114.4655415
Corn stover,48233,5634,43.35,83.39,114.47
Miscanthus,48087,38712,87.09272344,82.05408246,114.4890755
Biosorghum,28043,13260,22.08,72.77,114.52
Corn stover,13305,4861,37.6,126.6,114.53
Switchgrass,46047,3112,61.16,97.64,114.58
Corn stover,55115,110396,17.54,110.1622175,114.5984041
Biosorghum,22029,90486,50.58175508,56.25746314,114.6878808
Yard Trimmings,38097,65,55.12,106.11,114.72
Biosorghum,17127,11089,17.16,96.45,114.74
Yard Trimmings,5079,113,8.91,134.97,114.75
Corn stover,17081,37560,26.97,88.64458653,114.7614457
Miscanthus,38005,10660,99.00518199,79.74218762,114.7677411
Yard Trimmings,36091,1779,35.71,161.94,114.78
Yard Trimmings,26047,263,83.92,102.35,114.8
Biosorghum,28055,59862,9.757973339,102.7363336,114.8011045
Yard Trimmings,54085,82,97.86,77.84,114.82
Yard Trimmings,36035,440,40.75,161.94,114.83
Yard Trimmings,46063,11,78.03,104.5,114.85
Yard Trimmings,5037,141,14.72,128.02,114.89
Yard Trimmings,29111,81,85.81,96.9,114.9
Miscanthus,39127,7690,67.99045254,149.9423355,114.9045384
Yard Trimmings,5055,345,65.65,69.24,114.91
Yard Trimmings,29181,113,105.21,69.24,114.97
Yard Trimmings,55009,2022,39.54,132.62,115
Yard Trimmings,37079,172,96.65,79.96,115.01
Corn stover,39089,77390,45.56316191,83.18479209,115.0172915
Yard Trimmings,9005,1498,58.49,126.6,115.02
Corn stover,17165,5294,31.36,96.45,115.08
Corn stover,26069,6297,61.42,60.86,115.08
Biosorghum,28033,7634,23.12,86.33,115.09
Yard Trimmings,38035,541,53.83,106.11,115.1
Corn stover,13273,7153,44.2,50.81,115.11
Corn stover,6039,28869,91.07338841,88.09866258,115.1150636
Yard Trimmings,55067,158,46.31,140.46,115.12
Biosorghum,22079,40536,26.5,88.49,115.18
Biosorghum,45089,59462,19.84,51.29,115.19
Corn stover,13031,4524,39.76,126.6,115.22
Yard Trimmings,29151,111,87.5,96.9,115.24
Biosorghum,29045,70560,36.66,70.82462656,115.2502331
Miscanthus,27069,4177,86.08,106.11,115.3
Corn stover,51015,26649,44.88,120.2129956,115.3384149
Switchgrass,8073,51986,29.20730235,133.8611457,115.3442638
Corn stover,29051,1536,60.33,50.46,115.36
Corn stover,13161,2290,43.68,126.6,115.37
Miscanthus,26031,1031,119.8,60.86,115.38
Yard Trimmings,5077,81,51.5,90.19,115.4
Miscanthus,8073,82660,27.31,136.1,115.43
Biosorghum,17199,12797,43.71,64.08,115.43
Biosorghum,28093,29348,24.91,86.33,115.46
Yard Trimmings,29197,35,86.66,96.9,115.47
Corn stover,18173,5507,17.59,81.37832758,115.4712675
Yard Trimmings,6103,506,189.01,0,115.48
Yard Trimmings,38101,523,146.62,0,115.48
Corn stover,29197,233,34.4,82.14,115.48
Biosorghum,29111,91981,31.92,67.63,115.48
Corn stover,39107,114407,30.58534661,98.96741939,115.4833796
Yard Trimmings,55083,299,48.76,140.46,115.59
Switchgrass,34029,832,77.81,135.43,115.59
Yard Trimmings,45017,120,81.77,51.29,115.6
Yard Trimmings,39067,125,102.68,77.84,115.62
Yard Trimmings,37195,654,100.6,79.96,115.64
Yard Trimmings,29055,198,76.73,112.44,115.66
Yard Trimmings,46093,207,81.97,104.5,115.66
Biosorghum,19181,64367,34.66,63.11,115.67
Biosorghum,37133,23221,16.79,55.7,115.68
Yard Trimmings,46023,74,74.42,114.52,115.7
Miscanthus,27007,278,93.4,106.11,115.73
Yard Trimmings,1093,226,79.98,47,115.75
Miscanthus,20129,51774,43.66459613,105.4059107,115.7827296
Switchgrass,1069,21026,68.42613431,129.9370808,115.7903196
Biosorghum,28071,10740,37.76,67.25,115.82
Yard Trimmings,6003,9,173.21,0,115.84
Biosorghum,29197,19053,34.4,82.14,115.84
Yard Trimmings,45075,731,82.69,51.29,115.86
Corn stover,1089,45052,39.27,139.0826165,115.8767708
Biosorghum,18081,18921,16.38,81.85,115.88
Miscanthus,31035,9443,47.08138833,162.6353108,115.8846479
Yard Trimmings,26029,208,85.92,102.35,115.9
Yard Trimmings,55099,111,117.55,68.34,116.03
Yard Trimmings,31109,1173,110.04,84.19,116.06
Corn stover,13003,4871,38.37416342,142.4959536,116.08566
Biosorghum,28117,19867,40,47,116.13
Corn stover,26099,31582,59.75878538,107.0725078,116.1444984
Switchgrass,8039,15802,54.3,100.31,116.16
Corn stover,42071,55753,65.94276272,67.75927071,116.1713766
Corn stover,37159,11132,36.12,98.58,116.2
Corn stover,54053,1731,103.4142981,41.34818024,116.2194801
Miscanthus,51093,31219,79.33199302,119.9844979,116.2318002
Yard Trimmings,29125,73,79.63,112.44,116.25
Biosorghum,48027,15902,41.17,0,116.25
Corn stover,34023,939,39.16,135.43,116.26
Miscanthus,26047,845,127.23,60.86,116.27
Corn stover,42093,10866,12.05,154.8451629,116.3022584
Biosorghum,28015,9267,50.11,67.25,116.33
Biosorghum,28155,11212,36.86,69.4,116.33
Corn stover,55013,15622,37.25,108.6683203,116.3617923
Yard Trimmings,34041,859,68.38,129.29,116.38
Yard Trimmings,36049,218,37.56,178.45,116.4
Yard Trimmings,54079,453,107.32,77.84,116.43
Miscanthus,54051,8129,132.4339218,78.3341149,116.4728146
Yard Trimmings,54095,73,105.82,77.84,116.49
Biosorghum,13275,30335,8.23,63.15,116.54
Biosorghum,40051,81691,26.16669841,10.70926785,116.5622619
Yard Trimmings,56011,57,101.04,97.64,116.6
Yard Trimmings,36077,495,51.69,161.94,116.62
Corn stover,34033,8998,40.57,129.29,116.63
Corn stover,55061,77228,25.7,132.62,116.6332682
Miscanthus,46043,6239,92.66788107,103.5477208,116.6847267
Switchgrass,8005,9067,72.93,100.31,116.76
Switchgrass,26009,1361,50.35,102.35,116.78
Biosorghum,28057,3028,51.22,47,116.78
Yard Trimmings,51183,95,106.26,79.96,116.79
Yard Trimmings,54069,352,111.99,77.84,116.85
Yard Trimmings,27069,36,86.08,106.11,116.86
Yard Trimmings,39111,117,110.81,77.84,116.91
Switchgrass,26137,125,93.98,60.86,116.91
Corn stover,22025,31568,62.19929676,102.3472827,116.9361936
Yard Trimmings,38099,88,55.48,124.75,116.97
Biosorghum,29001,1352,38.54,82.14,116.98
Yard Trimmings,51181,55,105.14,79.96,117.01
Yard Trimmings,26141,105,88.48,102.35,117.04
Corn stover,26119,2271,49.94,102.35,117.049793
Yard Trimmings,38061,70,25.33,149.2,117.12
Corn stover,34019,5442,42.83,129.29,117.13
Corn stover,17055,2514,34.89909706,88.23991647,117.142494
Yard Trimmings,37161,538,93.82,98.58,117.17
Yard Trimmings,24009,716,90.23134078,104.0882682,117.1995531
Yard Trimmings,54087,118,112.47,77.84,117.24
Yard Trimmings,9007,1323,75.31,126.6,117.27
Yard Trimmings,36021,500,59.66,161.94,117.27
Corn stover,26045,52762,16.05631212,137.8955548,117.2766296
Corn stover,18119,2610,38.75,81.85,117.29
Switchgrass,30109,1463,119.08,0,117.32
Corn stover,39067,3884,63.14672245,102.7630844,117.3336148
Corn stover,13229,3526,53.72,126.6,117.38
Corn stover,28003,1241,43.93,47,117.39
Biosorghum,12065,78,37.45,63.15,117.39
Corn stover,26007,9694,62.31,102.35,117.5169136
Yard Trimmings,38085,34,30.92,150.72,117.52
Corn stover,27119,57276,0.42,106.11,117.6246318
Yard Trimmings,1107,155,73.26,69.4,117.67
Biosorghum,45041,63182,17.08,51.29,117.7
Yard Trimmings,46031,32,55.8,150.72,117.73
Corn stover,30021,1930,105.63,0,117.78
Biosorghum,40111,28024,57.19465886,64.39073651,117.7872395
Yard Trimmings,51149,296,111.2,79.96,117.79
Corn stover,47051,1905,1.57,130.58,117.79
Biosorghum,45051,31482,20.3,67.03,117.79
Corn stover,8095,149136,45.47928803,140.4349846,117.8136699
Biosorghum,45031,67365,36.97908751,19.57722512,117.8229499
Yard Trimmings,36039,389,57.22,161.94,117.86
Miscanthus,48199,74,49.33,183.27,117.91
Yard Trimmings,37107,473,108.52,79.96,117.94
Biosorghum,29083,18781,33.69,107.9,117.97
Yard Trimmings,54017,66,113.39,77.84,117.98
Yard Trimmings,27007,362,93.4,106.11,118
Yard Trimmings,12029,128,121.23,63.15,118.05
Yard Trimmings,38105,214,30.01,149.2,118.07
Biosorghum,22003,12848,80.68148973,43.57787593,118.1008966
Biosorghum,48051,14058,27.72,59.1,118.15
Miscanthus,31175,1009,94.71,114.52,118.18
Corn stover,34015,1634,31.94,129.29,118.18
Yard Trimmings,12125,122,127.5,63.15,118.23
Yard Trimmings,37097,1301,30.33,178.3,118.24
Biosorghum,28103,8971,34.86,69.4,118.26
Biosorghum,37107,55033,30.05,55.7,118.26
Corn stover,45061,33224,48.76,132.0279698,118.2640859
Corn stover,18031,24708,12.09,129.6684034,118.2786122
Corn stover,42119,24307,17.5,173.1,118.29
Corn stover,27025,30704,31.21405713,136.659872,118.4013598
Yard Trimmings,34037,1175,76.21,126.6,118.45
Yard Trimmings,46053,34,88.12,114.52,118.45
Yard Trimmings,1075,230,94.94,47,118.49
Yard Trimmings,45035,1139,87.48,51.29,118.5
Yard Trimmings,25003,1041,63.16,161.94,118.53
Yard Trimmings,37035,1236,29.75,178.3,118.53
Switchgrass,13111,212,66.37,178.41,118.53
Switchgrass,13039,269,88.76,126.6,118.58
Yard Trimmings,45025,368,48.03,98.58,118.64
Yard Trimmings,37027,656,30.82,178.3,118.66
Corn stover,1033,43663,63.16122758,128.1319696,118.6751036
Yard Trimmings,12019,1553,101.49,91.26,118.69
Corn stover,6103,1950,189.01,0,118.74
Corn stover,42097,46570,18.16,173.1,118.76
Corn stover,19001,105157,40.68,134.71,118.79
Corn stover,21215,3728,68.57,85.95,118.79
Biosorghum,13025,1186,11.93,91.26,118.8
Yard Trimmings,37149,162,103.54,98.58,118.95
Corn stover,47099,18921,49.14951958,120.9167481,118.9948924
Switchgrass,46121,3465,81.08,127.83,119.05
Biosorghum,22043,6291,29.73,108.3865665,119.0852837
Miscanthus,13227,59,74.87,178.41,119.1
Yard Trimmings,27135,123,96.75,106.11,119.12
Yard Trimmings,36111,1452,83.91,126.6,119.17
Corn stover,36037,75881,47.37764447,110.1599527,119.1724842
Biosorghum,37101,56659,13.35,53.02,119.18
Yard Trimmings,42027,1244,55.73,173.1,119.25
Corn stover,37193,4328,11.14,178.3,119.25
Biosorghum,48349,22065,5.49,73.71,119.25
Yard Trimmings,37197,304,35.35,178.3,119.26
Corn stover,55093,90733,44.80330398,116.6853106,119.2659204
Switchgrass,12061,117384,38.41621132,215.2869474,119.3088971
Miscanthus,13137,12879,32.69,228.161636,119.3229373
Biosorghum,45043,6404,40.19,67.03,119.37
Biosorghum,13131,28834,20.33,63.15,119.4
Biosorghum,28141,3734,63.02,47,119.41
Miscanthus,21063,11899,70.93853685,163.4672166,119.4294747
Yard Trimmings,46121,79,81.08,127.83,119.45
Switchgrass,37175,651,44,191.37,119.46
Miscanthus,48467,1809,105.85,127.67,119.55
Miscanthus,37023,16179,48.5,191.37,119.56
Yard Trimmings,51730,257,119.03,79.96,119.6
Corn stover,39119,11803,39.89,77.84,119.6175396
Biosorghum,28025,9957,74.39617254,46.66957919,119.6519624
Corn stover,36057,13892,23.59,161.94,119.6954607
Biosorghum,37049,34674,34.37,57.09,119.7
Yard Trimmings,34009,771,86.24097276,130.7667315,119.7073152
Corn stover,55107,12667,59.2008084,98.42468619,119.7171872
Biosorghum,29171,433,57.91,67.63,119.75
Switchgrass,35037,18750,51.528768,152.2756533,119.7811147
Switchgrass,37111,1791,41.98,191.37,119.79
Yard Trimmings,39089,1341,40.11,177.88,119.87
Yard Trimmings,37009,217,38.41,178.3,119.88
Yard Trimmings,42103,454,87.23,126.6,119.89
Yard Trimmings,45009,126,102.22,51.29,119.89
Biosorghum,37019,15620,43.86,67.03,119.89
Yard Trimmings,51670,178,121.37,79.96,119.91
Biosorghum,37195,16805,22.72487771,50.33508361,119.9712151
Yard Trimmings,50003,293,68.25,161.94,119.98
Miscanthus,54035,7936,55.55,204.1122266,120.0277608
Miscanthus,45021,34537,60.51676868,176.9331193,120.1040557
Corn stover,39043,72997,32.51663288,160.4623778,120.1180807
Corn stover,39031,1791,18.15,177.88,120.12
Yard Trimmings,36025,377,71.49,161.94,120.15
Yard Trimmings,37191,996,119.83,79.96,120.16
Yard Trimmings,45091,1876,56.51,98.58,120.17
Corn stover,42133,82069,43.91195384,148.0319201,120.1813282
Switchgrass,51035,927,10.53,235.09,120.2
Yard Trimmings,45029,306,108.99,51.29,120.21
Corn stover,13103,2271,60.94,126.6,120.21
Yard Trimmings,36103,11996,95.42,126.6,120.22
Corn stover,20027,8589,55.30283036,126.1666574,120.2293655
Yard Trimmings,36105,615,83.4,126.6,120.25
Switchgrass,20011,2823,89.32,147.41,120.25
Biosorghum,13205,52693,29.2,50.81,120.25
Corn stover,22123,21847,72.01723486,71.39113105,120.2531336
Biosorghum,37191,5787,32.27,53.02,120.27
Biosorghum,37103,33551,45.8819758,57.0839513,120.2747346
Corn stover,13165,4404,68.17,126.6,120.29
Yard Trimmings,37179,1666,21.54,198.44,120.33
Biosorghum,37093,16389,16.45,63.37,120.33
Switchgrass,37123,2923,36.18,198.44,120.36
Biosorghum,13229,17256,8.06,91.26,120.46
Yard Trimmings,29229,149,103.95,107.9,120.48
Yard Trimmings,12041,135,133.23,63.15,120.49
Yard Trimmings,1063,203,87.24,69.4,120.5
Corn stover,26029,5659,85.92,102.35,120.5674412
Corn stover,37167,5856,14.43,98.58,120.57
Yard Trimmings,37189,417,41.09,178.3,120.6
Miscanthus,13049,220,90.53,126.6,120.6
Biosorghum,13071,48460,28.45,50.81,120.63
Yard Trimmings,12007,217,139.58,63.15,120.69
Yard Trimmings,51001,267,33.97,185.01,120.69
Biosorghum,20107,153903,33.85,141.248778,120.7128886
Yard Trimmings,36065,1871,57.89,178.45,120.74
Yard Trimmings,48121,2830,54.24,167.88,120.74
Yard Trimmings,45057,633,58.7,98.58,120.77
Yard Trimmings,46129,44,110.36,100.73,120.77
Corn stover,37057,4343,54.78,98.58,120.78
Yard Trimmings,13063,1064,169.75,50.81,120.8
Yard Trimmings,36115,504,65.96,161.94,120.87
Miscanthus,37007,25347,41.87,198.44,120.87
Yard Trimmings,38041,21,87.12,100.73,120.89
Yard Trimmings,38075,21,173.26,0,120.9
Biosorghum,19007,7168,68.35,67.63,120.91
Biosorghum,28007,5630,42.14,69.4,120.91
Yard Trimmings,46043,24,99.14,114.52,120.92
Corn stover,36063,63270,15.4,172.37,120.9396988
Biosorghum,45015,818,51.99,51.29,120.95
Switchgrass,46093,27185,86.39497775,100.0182259,120.9645709
Yard Trimmings,36113,523,70.19,161.94,121.03
Yard Trimmings,37119,7746,24.43,198.44,121.06
Miscanthus,13291,454,83.85,178.41,121.06
Corn stover,26141,13817,88.48,102.35,121.0834125
Yard Trimmings,42087,374,58.77,173.1,121.14
Yard Trimmings,36053,579,74.12,161.94,121.18
Switchgrass,12089,1553,112.88,126.6,121.25
Switchgrass,31091,186,88.6,127.83,121.29
Corn stover,26157,128952,50.81988321,136.5912707,121.2937355
Switchgrass,46019,6621,81.79,97.64,121.3
Biosorghum,48331,31611,15.95,59.1,121.35
Switchgrass,31105,23560,56.00337054,127.2347699,121.3799198
Corn stover,36091,13756,35.71,161.94,121.4299535
Corn stover,22029,14607,68.87603889,110.5773068,121.4671473
Biosorghum,12039,247,53.87,63.15,121.5
Yard Trimmings,37059,330,48.34,178.3,121.51
Corn stover,29207,23233,61.8917501,118.8760423,121.5330835
Yard Trimmings,12001,2012,146.47,63.15,121.58
Corn stover,13043,490,36.9,126.6,121.59
Biosorghum,48251,6331,79.76,0,121.6
Biosorghum,20111,78066,14.36,133.17,121.61
Yard Trimmings,42009,395,40.68,195.38,121.64
Miscanthus,39105,9943,50.19,213.5,121.65
Yard Trimmings,46135,180,103.28,114.52,121.69
Corn stover,26001,352,42.49,102.35,121.69
Biosorghum,1097,13848,58.49,101.812201,121.7091919
Corn stover,42081,4995,31.85,173.1,121.71
Miscanthus,48213,6788,104.6459207,120.0526827,121.7199985
Yard Trimmings,46009,56,103.99,114.52,121.72
Corn stover,42013,33103,43.52889678,147.0948002,121.7476135
Biosorghum,48289,2565,71.5,0,121.76
Yard Trimmings,6091,25,219.87,0,121.83
Yard Trimmings,51640,55,0,235.09,121.87
Yard Trimmings,1079,382,20.82,167.77,121.88
Yard Trimmings,24001,591,41.13,195.38,121.88
Yard Trimmings,37109,631,44.82,178.3,121.88
Yard Trimmings,37023,721,44.71,178.3,121.9
Miscanthus,31163,256,46,191.45,121.92
Corn stover,34011,3701,62.73,129.29,121.93
Miscanthus,20033,14958,57.53875719,166.7007788,121.9418719
Miscanthus,48083,41478,56.27646536,161.8839968,121.948931
Yard Trimmings,26089,173,110.74,102.35,121.95
Yard Trimmings,20047,24,120.34,102.37,121.98
Yard Trimmings,38063,25,87.72,106.11,121.99
Corn stover,8087,36881,33.03,154.89,121.9902614
Yard Trimmings,6051,115,202.01,0,122.06
Yard Trimmings,42035,318,68.6,173.1,122.13
Yard Trimmings,37111,360,117.71,98.58,122.19
Corn stover,31161,33726,52.24881516,190.4708741,122.1905574
Biosorghum,48139,43008,38.03313267,56.69215541,122.1966653
Corn stover,34041,13370,68.38,129.29,122.2
Yard Trimmings,37133,1470,132.75,79.96,122.21
Yard Trimmings,1089,111,48.52,130.58,122.26
Corn stover,13107,1620,57.79,126.6,122.27
Corn stover,13069,5772,73.99,126.6,122.33
Biosorghum,13287,12497,20.27,50.81,122.33
Biosorghum,13027,15710,30.84100064,63.29818842,122.3498453
Miscanthus,38105,161031,30.01,173.309181,122.3734885
Yard Trimmings,45083,2306,100.66,98.58,122.43
Corn stover,39003,98850,43.50595083,147.9277596,122.4606121
Yard Trimmings,1057,190,97.56,69.4,122.48
Yard Trimmings,20123,51,129.02,102.37,122.48
Miscanthus,1091,1867,56.54,194.31,122.48
Yard Trimmings,29065,125,129.98,108.91,122.51
Switchgrass,13137,7882,32.69,245.57,122.54
Corn stover,24021,30707,24.36,186.27,122.61
Yard Trimmings,21155,160,44.86,186.61,122.62
Yard Trimmings,1071,73,52.65,130.58,122.63
Biosorghum,12073,18,33,110.91,122.64
Miscanthus,13257,1202,34.24,245.57,122.65
Yard Trimmings,38071,92,82.78,124.75,122.67
Miscanthus,5005,38015,40,224.46,122.7
Yard Trimmings,38027,19,84.04,124.75,122.77
Yard Trimmings,5119,3110,39.02,172.97,122.8
Yard Trimmings,46021,11,120.53,100.73,122.84
Yard Trimmings,39119,686,52.84,177.88,122.85
Yard Trimmings,45023,261,73.01,98.58,122.87
Biosorghum,13185,8746,43.52,58.71,122.88
Biosorghum,29089,90331,53.05108291,102.2246068,122.8994771
Miscanthus,39119,2513,64.95,213.5,122.9
Biosorghum,45067,26193,37.4958046,66.24939984,122.937171
Miscanthus,35009,16400,26.36,182.49,122.95
Corn stover,13253,21385,47.09,172.6204653,123.0531962
Corn stover,5041,40311,42.42,132.4394272,123.0661465
Yard Trimmings,20155,514,111.17,106.7,123.07
Yard Trimmings,37089,864,125.28,98.58,123.17
Corn stover,36021,5921,59.66,161.94,123.17
Yard Trimmings,37123,221,36.18,198.44,123.28
Yard Trimmings,21073,395,49.4,186.61,123.29
Yard Trimmings,45003,1306,59.71,128.62,123.39
Yard Trimmings,1043,183,28.58,167.77,123.44
Yard Trimmings,5133,137,60.45,125.27,123.44
Yard Trimmings,45021,445,79.02,98.58,123.48
Switchgrass,48507,4002,23.62,198.49,123.49
Miscanthus,27077,409,130.72,106.11,123.5
Corn stover,42055,58336,37.89595653,174.1951029,123.5005218
Yard Trimmings,12091,1523,70.03,179.82,123.52
Switchgrass,28109,96588,43.7,228.2,123.54
Biosorghum,22059,1075,39.51,112.45,123.54
Biosorghum,48037,9282,3.38,125.27,123.55
Yard Trimmings,38067,58,87.9,124.75,123.56
Yard Trimmings,12005,1375,63.76,179.82,123.62
Corn stover,20151,7768,28.44,101.16,123.64
Biosorghum,13039,93,42.59,91.26,123.65
Biosorghum,22069,17672,35.35,112.45,123.69
Corn stover,5079,5501,59.83962552,139.0681494,123.7271569
Yard Trimmings,45011,178,119.99,51.29,123.76
Yard Trimmings,1119,107,103.26,69.4,123.77
Yard Trimmings,6063,155,215.63,0,123.78
Yard Trimmings,51053,224,139.37,79.96,123.79
Yard Trimmings,12107,585,127.43,91.26,123.83
Corn stover,27139,54183,47.92939188,169.6998075,123.8475208
Yard Trimmings,37011,141,57.13,178.3,123.93
Yard Trimmings,37159,1103,55.25,178.3,123.94
Switchgrass,37171,8899,27.5,235.09,123.94
Miscanthus,26097,592,136.27,102.35,123.98
Yard Trimmings,21173,215,55.53,186.61,124.03
Miscanthus,5139,40,116.25,127.67,124.04
Yard Trimmings,5091,349,63.25,127.67,124.05
Yard Trimmings,29209,253,121.47,107.9,124.06
Biosorghum,28123,4915,68.19227263,78.10284435,124.0818881
Switchgrass,26047,170,83.92,102.35,124.1
Corn stover,37097,26297,30.33,178.3,124.1
Biosorghum,13019,25170,18.91,58.71,124.13
Yard Trimmings,42127,414,105.1,126.6,124.14
Biosorghum,17047,68510,44.92897008,105.8297767,124.1553586
Yard Trimmings,51035,239,10.53,235.09,124.17
Switchgrass,47019,1816,76.8,178.3,124.17
Corn stover,36075,11141,25,178.45,124.18
Yard Trimmings,21199,508,55.91,186.61,124.33
Yard Trimmings,21195,516,34.2,199.69,124.35
Biosorghum,37165,9074,24.08,63.37,124.36
Yard Trimmings,26097,89,136.27,102.35,124.37
Switchgrass,42011,627,78.62,178.32,124.47
Corn stover,29145,5111,64.99,144.68,124.5160184
Miscanthus,48227,43676,31.83846231,164.0734005,124.5371339
Biosorghum,13299,7342,19.34,91.26,124.62
Yard Trimmings,21097,149,56.31,186.61,124.66
Yard Trimmings,26033,312,140.12,102.35,124.67
Corn stover,36027,10544,50.67,149.7203642,124.6946131
Yard Trimmings,51077,122,13.53,235.09,124.71
Yard Trimmings,6089,1427,238.3,0,124.74
Yard Trimmings,1125,1589,106.76,69.4,124.76
Yard Trimmings,12039,373,73.69,179.82,124.81
Corn stover,5069,31688,45.41379071,102.9725511,124.8685225
Corn stover,45033,3953,17.55,173.73,124.87
Corn stover,24029,44417,60.31,141.15,124.88
Yard Trimmings,37071,1665,51.50486486,191.5815135,124.9178378
Switchgrass,31069,10297,55.04,183.61,124.92
Corn stover,45067,89,29.68,173.73,124.95
Yard Trimmings,20077,47,117.72,106.7,125.04
Yard Trimmings,46107,19,130.73,100.73,125.04
Yard Trimmings,29215,206,127.18,107.9,125.06
Miscanthus,27071,9397,143.6164914,102.7355273,125.1128573
Yard Trimmings,36041,38,116.4,128.9,125.12
Corn stover,36095,12485,34.63409291,168.4143292,125.1477958
Yard Trimmings,26109,190,0,236.67,125.19
Yard Trimmings,38031,27,95.92,124.75,125.19
