feedstock,state_fips,activity,equipment_name,equipment_horsepower,irrigation_water_source,acreage_fraction,resource,rate,unit_numerator,unit_denominator
corn grain,36,irrigation,irrigation diesel,12.05631509,relifting or boosting water within systems,0.025171187,time,17.70929348,hours,acre
corn grain,36,irrigation,irrigation lpg,8.640359147,relifting or boosting water within systems,0,time,17.70929348,hours,acre
corn grain,36,irrigation,irrigation natgas,8.640359147,relifting or boosting water within systems,0,time,17.70929348,hours,acre
corn grain,36,irrigation,irrigation electricity,7.975716136,relifting or boosting water within systems,0.002746418,time,17.70929348,hours,acre
corn grain,37,irrigation,irrigation gasoline,10.23444519,relifting or boosting water within systems,0.000106929,time,19.39589286,hours,acre
corn grain,37,irrigation,irrigation diesel,14.2806212,relifting or boosting water within systems,0.017842973,time,19.39589286,hours,acre
corn grain,37,irrigation,irrigation lpg,10.23444519,relifting or boosting water within systems,0.000309446,time,19.39589286,hours,acre
corn grain,37,irrigation,irrigation natgas,10.23444519,relifting or boosting water within systems,0,time,19.39589286,hours,acre
corn grain,37,irrigation,irrigation electricity,9.447180178,relifting or boosting water within systems,0.010758114,time,19.39589286,hours,acre
corn grain,38,irrigation,irrigation gasoline,39.40291807,relifting or boosting water within systems,0,time,5.068793333,hours,acre
corn grain,38,irrigation,irrigation diesel,54.98081591,relifting or boosting water within systems,0.010115314,time,5.068793333,hours,acre
corn grain,38,irrigation,irrigation lpg,39.40291807,relifting or boosting water within systems,0.000187154,time,5.068793333,hours,acre
corn grain,38,irrigation,irrigation natgas,39.40291807,relifting or boosting water within systems,0,time,5.068793333,hours,acre
corn grain,38,irrigation,irrigation electricity,36.37192437,relifting or boosting water within systems,0.017811493,time,5.068793333,hours,acre
corn grain,39,irrigation,irrigation gasoline,14.55644444,relifting or boosting water within systems,0.002531692,time,8.136104869,hours,acre
corn grain,39,irrigation,irrigation diesel,20.31131783,relifting or boosting water within systems,0.02251943,time,8.136104869,hours,acre
corn grain,39,irrigation,irrigation lpg,14.55644444,relifting or boosting water within systems,0.001042461,time,8.136104869,hours,acre
corn grain,39,irrigation,irrigation natgas,14.55644444,relifting or boosting water within systems,0,time,8.136104869,hours,acre
corn grain,39,irrigation,irrigation electricity,13.43671795,relifting or boosting water within systems,0.01043781,time,8.136104869,hours,acre
corn grain,40,irrigation,irrigation gasoline,35.29811897,relifting or boosting water within systems,0.000125367,time,12.03932843,hours,acre
corn grain,40,irrigation,irrigation diesel,49.25318926,relifting or boosting water within systems,0.002962946,time,12.03932843,hours,acre
corn grain,40,irrigation,irrigation lpg,35.29811897,relifting or boosting water within systems,0.000216158,time,12.03932843,hours,acre
corn grain,40,irrigation,irrigation natgas,35.29811897,relifting or boosting water within systems,0.00463835,time,12.03932843,hours,acre
corn grain,40,irrigation,irrigation electricity,32.58287905,relifting or boosting water within systems,0.003197686,time,12.03932843,hours,acre
corn grain,41,irrigation,irrigation gasoline,90.28704227,relifting or boosting water within systems,0,time,17.16450695,hours,acre
corn grain,41,irrigation,irrigation diesel,125.9819195,relifting or boosting water within systems,0.00287599,time,17.16450695,hours,acre
corn grain,41,irrigation,irrigation lpg,90.28704227,relifting or boosting water within systems,0.000103173,time,17.16450695,hours,acre
corn grain,41,irrigation,irrigation natgas,90.28704227,relifting or boosting water within systems,0,time,17.16450695,hours,acre
corn grain,41,irrigation,irrigation electricity,83.34188518,relifting or boosting water within systems,0.05816152,time,17.16450695,hours,acre
corn grain,42,irrigation,irrigation gasoline,6.759649832,relifting or boosting water within systems,0.003989336,time,77.30516148,hours,acre
corn grain,42,irrigation,irrigation diesel,9.432069533,relifting or boosting water within systems,0.016288795,time,77.30516148,hours,acre
corn grain,42,irrigation,irrigation lpg,6.759649832,relifting or boosting water within systems,0.000689132,time,77.30516148,hours,acre
corn grain,42,irrigation,irrigation natgas,6.759649832,relifting or boosting water within systems,0.000214609,time,77.30516148,hours,acre
corn grain,42,irrigation,irrigation electricity,6.239676768,relifting or boosting water within systems,0.004890692,time,77.30516148,hours,acre
corn grain,44,irrigation,,,relifting or boosting water within systems,,time,,hours,acre
corn grain,45,irrigation,irrigation gasoline,31.06128545,relifting or boosting water within systems,0,time,9.173733108,hours,acre
corn grain,45,irrigation,irrigation diesel,43.34132853,relifting or boosting water within systems,0.007704072,time,9.173733108,hours,acre
corn grain,45,irrigation,irrigation lpg,31.06128545,relifting or boosting water within systems,0,time,9.173733108,hours,acre
corn grain,45,irrigation,irrigation natgas,31.06128545,relifting or boosting water within systems,0,time,9.173733108,hours,acre
corn grain,45,irrigation,irrigation electricity,28.6719558,relifting or boosting water within systems,0.009580565,time,9.173733108,hours,acre
corn grain,46,irrigation,irrigation gasoline,95.31672278,relifting or boosting water within systems,0,time,2.869128302,hours,acre
corn grain,46,irrigation,irrigation diesel,133.0000783,relifting or boosting water within systems,0.009392011,time,2.869128302,hours,acre
corn grain,46,irrigation,irrigation lpg,95.31672278,relifting or boosting water within systems,0.003529129,time,2.869128302,hours,acre
corn grain,46,irrigation,irrigation natgas,95.31672278,relifting or boosting water within systems,0.003529129,time,2.869128302,hours,acre
corn grain,46,irrigation,irrigation electricity,87.98466718,relifting or boosting water within systems,0.040221271,time,2.869128302,hours,acre
corn grain,47,irrigation,irrigation gasoline,2.494204265,relifting or boosting water within systems,0.001066453,time,90.51416667,hours,acre
corn grain,47,irrigation,irrigation diesel,3.480285021,relifting or boosting water within systems,0.012019396,time,90.51416667,hours,acre
corn grain,47,irrigation,irrigation lpg,2.494204265,relifting or boosting water within systems,0.000614831,time,90.51416667,hours,acre
corn grain,47,irrigation,irrigation natgas,2.494204265,relifting or boosting water within systems,0,time,90.51416667,hours,acre
corn grain,47,irrigation,irrigation electricity,2.302342398,relifting or boosting water within systems,0.005461939,time,90.51416667,hours,acre
corn grain,48,irrigation,irrigation gasoline,35.69616162,relifting or boosting water within systems,1.89141E-05,time,22.28041026,hours,acre
corn grain,48,irrigation,irrigation diesel,49.8085976,relifting or boosting water within systems,0.007443345,time,22.28041026,hours,acre
corn grain,48,irrigation,irrigation lpg,35.69616162,relifting or boosting water within systems,0.000620514,time,22.28041026,hours,acre
corn grain,48,irrigation,irrigation natgas,35.69616162,relifting or boosting water within systems,0.002366746,time,22.28041026,hours,acre
corn grain,48,irrigation,irrigation electricity,32.95030303,relifting or boosting water within systems,0.008559938,time,22.28041026,hours,acre
corn grain,49,irrigation,irrigation gasoline,50.27857239,relifting or boosting water within systems,0,time,27.11188768,hours,acre
corn grain,49,irrigation,irrigation diesel,70.15614752,relifting or boosting water within systems,0.02340354,time,27.11188768,hours,acre
corn grain,49,irrigation,irrigation lpg,50.27857239,relifting or boosting water within systems,0,time,27.11188768,hours,acre
corn grain,49,irrigation,irrigation natgas,50.27857239,relifting or boosting water within systems,0,time,27.11188768,hours,acre
corn grain,49,irrigation,irrigation electricity,46.4109899,relifting or boosting water within systems,0.176061755,time,27.11188768,hours,acre
corn grain,50,irrigation,,,relifting or boosting water within systems,,time,,hours,acre
corn grain,51,irrigation,irrigation gasoline,11.94828283,relifting or boosting water within systems,0.00343719,time,24.13711111,hours,acre
corn grain,51,irrigation,irrigation diesel,16.67202255,relifting or boosting water within systems,0.028120728,time,24.13711111,hours,acre
corn grain,51,irrigation,irrigation lpg,11.94828283,relifting or boosting water within systems,0,time,24.13711111,hours,acre
corn grain,51,irrigation,irrigation natgas,11.94828283,relifting or boosting water within systems,0,time,24.13711111,hours,acre
corn grain,51,irrigation,irrigation electricity,11.02918415,relifting or boosting water within systems,0.014387688,time,24.13711111,hours,acre
corn grain,53,irrigation,irrigation gasoline,100.1523861,relifting or boosting water within systems,5.6491E-05,time,14.32598321,hours,acre
corn grain,53,irrigation,irrigation diesel,139.7475155,relifting or boosting water within systems,0.00941492,time,14.32598321,hours,acre
corn grain,53,irrigation,irrigation lpg,100.1523861,relifting or boosting water within systems,0.000487729,time,14.32598321,hours,acre
corn grain,53,irrigation,irrigation natgas,100.1523861,relifting or boosting water within systems,0,time,14.32598321,hours,acre
corn grain,53,irrigation,irrigation electricity,92.44835638,relifting or boosting water within systems,0.155112116,time,14.32598321,hours,acre
corn grain,54,irrigation,,,relifting or boosting water within systems,,time,,hours,acre
corn grain,55,irrigation,irrigation gasoline,103.0728919,relifting or boosting water within systems,1.31227E-05,time,2.935594595,hours,acre
corn grain,55,irrigation,irrigation diesel,143.8226398,relifting or boosting water within systems,0.003249915,time,2.935594595,hours,acre
corn grain,55,irrigation,irrigation lpg,103.0728919,relifting or boosting water within systems,0.000124298,time,2.935594595,hours,acre
corn grain,55,irrigation,irrigation natgas,103.0728919,relifting or boosting water within systems,0,time,2.935594595,hours,acre
corn grain,55,irrigation,irrigation electricity,95.14420789,relifting or boosting water within systems,0.001642017,time,2.935594595,hours,acre
corn grain,56,irrigation,irrigation gasoline,43.19618107,relifting or boosting water within systems,,time,13.94629154,hours,acre
corn grain,56,irrigation,irrigation diesel,60.27374103,relifting or boosting water within systems,,time,13.94629154,hours,acre
corn grain,56,irrigation,irrigation lpg,43.19618107,relifting or boosting water within systems,,time,13.94629154,hours,acre
corn grain,56,irrigation,irrigation natgas,43.19618107,relifting or boosting water within systems,,time,13.94629154,hours,acre
corn grain,56,irrigation,irrigation electricity,39.87339791,relifting or boosting water within systems,,time,13.94629154,hours,acre
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
