feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest whole tree,no tillage,19137,17197,north central,production,1740.6,dry short ton,
forest whole tree,no tillage,19139,19061,north central,production,5113.8,dry short ton,
forest whole tree,no tillage,19145,29021,north central,production,2773.1,dry short ton,
forest whole tree,no tillage,19149,19161,north central,production,318.4,dry short ton,
forest whole tree,no tillage,19153,19083,north central,production,744,dry short ton,
forest whole tree,no tillage,19157,19083,north central,production,1037.4,dry short ton,
forest whole tree,no tillage,19159,08063,north central,production,679.6,dry short ton,
forest whole tree,no tillage,19169,19083,north central,production,1067.6,dry short ton,
forest whole tree,no tillage,19171,19099,north central,production,2260.8,dry short ton,
forest whole tree,no tillage,19173,29021,north central,production,4670,dry short ton,
forest whole tree,no tillage,19175,05041,north central,production,3176.4,dry short ton,
forest whole tree,no tillage,19177,19183,north central,production,2468.8,dry short ton,
forest whole tree,no tillage,19179,19183,north central,production,5574.2,dry short ton,
forest whole tree,no tillage,19181,19099,north central,production,1734.7,dry short ton,
forest whole tree,no tillage,19183,19183,north central,production,1868.3,dry short ton,
forest whole tree,no tillage,19185,19099,north central,production,1410.5,dry short ton,
forest whole tree,no tillage,19191,19061,north central,production,2681.7,dry short ton,
forest whole tree,no tillage,19193,19193,north central,production,639.3,dry short ton,
forest whole tree,no tillage,20001,20111,north central,production,261.3,dry short ton,
forest whole tree,no tillage,20003,29095,north central,production,10077.8,dry short ton,
forest whole tree,no tillage,20005,29021,north central,production,5041.6,dry short ton,
forest whole tree,no tillage,20007,31157,north central,production,3380.1,dry short ton,
forest whole tree,no tillage,20011,29217,north central,production,9379.7,dry short ton,
forest whole tree,no tillage,20013,29021,north central,production,3879.5,dry short ton,
forest whole tree,no tillage,20015,20111,north central,production,13636.3,dry short ton,
forest whole tree,no tillage,20017,20111,north central,production,3473.2,dry short ton,
forest whole tree,no tillage,20019,17197,north central,production,21304,dry short ton,
forest whole tree,no tillage,20021,29217,north central,production,2218.3,dry short ton,
forest whole tree,no tillage,20029,29033,north central,production,2953.5,dry short ton,
forest whole tree,no tillage,20031,20111,north central,production,8688.2,dry short ton,
forest whole tree,no tillage,20035,19099,north central,production,1351.8,dry short ton,
forest whole tree,no tillage,20037,29217,north central,production,17463.6,dry short ton,
forest whole tree,no tillage,20041,20111,north central,production,1807.7,dry short ton,
forest whole tree,no tillage,20043,29021,north central,production,5404.7,dry short ton,
forest whole tree,no tillage,20045,29021,north central,production,9593.2,dry short ton,
forest whole tree,no tillage,20047,29007,north central,production,1907.6,dry short ton,
forest whole tree,no tillage,20049,20111,north central,production,6633.6,dry short ton,
forest whole tree,no tillage,20053,22043,north central,production,4531.5,dry short ton,
forest whole tree,no tillage,20059,29095,north central,production,15062.7,dry short ton,
forest whole tree,no tillage,20061,20111,north central,production,11660.3,dry short ton,
forest whole tree,no tillage,20073,20111,north central,production,9076,dry short ton,
forest whole tree,no tillage,20079,48201,north central,production,4471,dry short ton,
forest whole tree,no tillage,20085,29021,north central,production,929.5,dry short ton,
forest whole tree,no tillage,20087,29021,north central,production,12121,dry short ton,
forest whole tree,no tillage,20089,48279,north central,production,646.1,dry short ton,
forest whole tree,no tillage,20091,29095,north central,production,7268,dry short ton,
forest whole tree,no tillage,20095,48201,north central,production,3853.7,dry short ton,
forest whole tree,no tillage,20099,29217,north central,production,559.8,dry short ton,
forest whole tree,no tillage,20103,29021,north central,production,25655.7,dry short ton,
forest whole tree,no tillage,20107,29217,north central,production,23340.8,dry short ton,
forest whole tree,no tillage,20111,20111,north central,production,4666.8,dry short ton,
forest whole tree,no tillage,20115,20111,north central,production,8155,dry short ton,
forest whole tree,no tillage,20117,20111,north central,production,3078,dry short ton,
forest whole tree,no tillage,20121,29095,north central,production,8983.9,dry short ton,
forest whole tree,no tillage,20125,48245,north central,production,7275.5,dry short ton,
forest whole tree,no tillage,20127,20111,north central,production,398.9,dry short ton,
forest whole tree,no tillage,20131,19045,north central,production,3600.6,dry short ton,
forest whole tree,no tillage,20133,29217,north central,production,11039.5,dry short ton,
forest whole tree,no tillage,20139,20111,north central,production,19255.6,dry short ton,
forest whole tree,no tillage,20141,48441,north central,production,1983.8,dry short ton,
forest whole tree,no tillage,20143,48037,north central,production,448.7,dry short ton,
forest whole tree,no tillage,20145,19109,north central,production,3453.1,dry short ton,
forest whole tree,no tillage,20149,20111,north central,production,22684.1,dry short ton,
forest whole tree,no tillage,20155,29007,north central,production,6298.3,dry short ton,
forest whole tree,no tillage,20157,29033,north central,production,1977,dry short ton,
forest whole tree,no tillage,20159,29021,north central,production,4774,dry short ton,
forest whole tree,no tillage,20161,20111,north central,production,19979.6,dry short ton,
forest whole tree,no tillage,20165,27053,north central,production,1407.6,dry short ton,
forest whole tree,no tillage,20169,08063,north central,production,4534.7,dry short ton,
forest whole tree,no tillage,20177,29021,north central,production,8585,dry short ton,
forest whole tree,no tillage,20183,29021,north central,production,1418.1,dry short ton,
forest whole tree,no tillage,20191,29007,north central,production,2193.2,dry short ton,
forest whole tree,no tillage,20197,20111,north central,production,3458.7,dry short ton,
forest whole tree,no tillage,20201,48251,north central,production,2712.8,dry short ton,
forest whole tree,no tillage,20205,20111,north central,production,14763.2,dry short ton,
forest whole tree,no tillage,20207,20111,north central,production,24134.6,dry short ton,
forest whole tree,no tillage,20209,29095,north central,production,10177.3,dry short ton,
forest whole tree,no tillage,21001,19061,northeast,production,14164.4,dry short ton,
forest whole tree,no tillage,21003,47037,northeast,production,7351.1,dry short ton,
forest whole tree,no tillage,21005,21191,northeast,production,12872,dry short ton,
forest whole tree,no tillage,21007,13261,northeast,production,14743.6,dry short ton,
forest whole tree,no tillage,21009,47037,northeast,production,6612,dry short ton,
forest whole tree,no tillage,21011,21191,northeast,production,29132.2,dry short ton,
forest whole tree,no tillage,21013,42003,northeast,production,32527.8,dry short ton,
forest whole tree,no tillage,21015,39061,northeast,production,9154.1,dry short ton,
forest whole tree,no tillage,21017,21191,northeast,production,7064.5,dry short ton,
forest whole tree,no tillage,21019,01071,northeast,production,1965.5,dry short ton,
forest whole tree,no tillage,21021,21059,northeast,production,8157.5,dry short ton,
forest whole tree,no tillage,21023,21191,northeast,production,20153.9,dry short ton,
forest whole tree,no tillage,21025,01067,northeast,production,8831.6,dry short ton,
forest whole tree,no tillage,21027,21059,northeast,production,16064.7,dry short ton,
forest whole tree,no tillage,21029,45049,northeast,production,3974.2,dry short ton,
forest whole tree,no tillage,21031,47037,northeast,production,9646.5,dry short ton,
forest whole tree,no tillage,21033,21059,northeast,production,12161,dry short ton,
forest whole tree,no tillage,21035,26099,northeast,production,3675.8,dry short ton,
forest whole tree,no tillage,21037,39061,northeast,production,19009.6,dry short ton,
forest whole tree,no tillage,21039,45003,northeast,production,6775.6,dry short ton,
forest whole tree,no tillage,21041,21191,northeast,production,5310.3,dry short ton,
forest whole tree,no tillage,21043,42041,northeast,production,35187.5,dry short ton,
forest whole tree,no tillage,21045,22089,northeast,production,43197.9,dry short ton,
forest whole tree,no tillage,21047,21059,northeast,production,54640.1,dry short ton,
forest whole tree,no tillage,21049,21191,northeast,production,2040.9,dry short ton,
forest whole tree,no tillage,21051,26091,northeast,production,97213.1,dry short ton,
forest whole tree,no tillage,21053,45045,northeast,production,5671.4,dry short ton,
forest whole tree,no tillage,21055,21059,northeast,production,25180.6,dry short ton,
forest whole tree,no tillage,21057,19099,northeast,production,20725,dry short ton,
forest whole tree,no tillage,21059,21059,northeast,production,10998.8,dry short ton,
forest whole tree,no tillage,21061,21059,northeast,production,3809.7,dry short ton,
forest whole tree,no tillage,21063,01071,northeast,production,10811.5,dry short ton,
forest whole tree,no tillage,21065,21191,northeast,production,8109.4,dry short ton,
forest whole tree,no tillage,21069,21191,northeast,production,15567.5,dry short ton,
forest whole tree,no tillage,21071,13115,northeast,production,11464.2,dry short ton,
forest whole tree,no tillage,21073,39061,northeast,production,4233.9,dry short ton,
forest whole tree,no tillage,21075,22005,northeast,production,3102.2,dry short ton,
forest whole tree,no tillage,21081,21191,northeast,production,53166.5,dry short ton,
forest whole tree,no tillage,21083,01083,northeast,production,16247.9,dry short ton,
forest whole tree,no tillage,21085,21059,northeast,production,22977.2,dry short ton,
forest whole tree,no tillage,21087,17099,northeast,production,11126.9,dry short ton,
forest whole tree,no tillage,21089,26091,northeast,production,45032.5,dry short ton,
forest whole tree,no tillage,21091,21059,northeast,production,946.3,dry short ton,
forest whole tree,no tillage,21093,21059,northeast,production,8065.4,dry short ton,
forest whole tree,no tillage,21095,42003,northeast,production,3646,dry short ton,
forest whole tree,no tillage,21097,21191,northeast,production,18187.4,dry short ton,
forest whole tree,no tillage,21099,05003,northeast,production,10589.6,dry short ton,
forest whole tree,no tillage,21101,21059,northeast,production,1503.2,dry short ton,
forest whole tree,no tillage,21103,21191,northeast,production,20926.4,dry short ton,
forest whole tree,no tillage,21105,17099,northeast,production,20504.5,dry short ton,
forest whole tree,no tillage,21107,21059,northeast,production,58116.4,dry short ton,
forest whole tree,no tillage,21109,13115,northeast,production,23351.8,dry short ton,
forest whole tree,no tillage,21111,29007,northeast,production,17090.1,dry short ton,
forest whole tree,no tillage,21113,21191,northeast,production,4008.6,dry short ton,
forest whole tree,no tillage,21115,42049,northeast,production,12019.5,dry short ton,
forest whole tree,no tillage,21117,39061,northeast,production,10507.8,dry short ton,
forest whole tree,no tillage,21121,18171,northeast,production,55450.4,dry short ton,
forest whole tree,no tillage,21123,29095,northeast,production,7355.3,dry short ton,
forest whole tree,no tillage,21125,01083,northeast,production,15545.1,dry short ton,
forest whole tree,no tillage,21127,39151,northeast,production,34435.6,dry short ton,
forest whole tree,no tillage,21129,55025,northeast,production,25371.1,dry short ton,
forest whole tree,no tillage,21131,42049,northeast,production,11707.9,dry short ton,
forest whole tree,no tillage,21135,21191,northeast,production,39676,dry short ton,
forest whole tree,no tillage,21137,37019,northeast,production,15815.5,dry short ton,
forest whole tree,no tillage,21139,17197,northeast,production,30513.3,dry short ton,
forest whole tree,no tillage,21141,47037,northeast,production,12492.5,dry short ton,
forest whole tree,no tillage,21143,05107,northeast,production,33767.1,dry short ton,
forest whole tree,no tillage,21145,29007,northeast,production,316.8,dry short ton,
forest whole tree,no tillage,21147,42007,northeast,production,46892.2,dry short ton,
forest whole tree,no tillage,21149,21059,northeast,production,11254.4,dry short ton,
forest whole tree,no tillage,21151,21191,northeast,production,12372.6,dry short ton,
forest whole tree,no tillage,21153,13115,northeast,production,22789.5,dry short ton,
forest whole tree,no tillage,21155,18085,northeast,production,3197,dry short ton,
forest whole tree,no tillage,21157,29021,northeast,production,9515.5,dry short ton,
forest whole tree,no tillage,21159,19045,northeast,production,2676.4,dry short ton,
forest whole tree,no tillage,21161,39061,northeast,production,23314.4,dry short ton,
forest whole tree,no tillage,21163,21059,northeast,production,5386.7,dry short ton,
forest whole tree,no tillage,21167,21191,northeast,production,15886.8,dry short ton,
forest whole tree,no tillage,21169,39139,northeast,production,12093.9,dry short ton,
forest whole tree,no tillage,21171,47037,northeast,production,5391.9,dry short ton,
forest whole tree,no tillage,21173,21191,northeast,production,18228.2,dry short ton,
forest whole tree,no tillage,21175,01071,northeast,production,21732.6,dry short ton,
forest whole tree,no tillage,21177,47037,northeast,production,41621,dry short ton,
forest whole tree,no tillage,21179,39151,northeast,production,11633.7,dry short ton,
forest whole tree,no tillage,21181,39061,northeast,production,15423.2,dry short ton,
forest whole tree,no tillage,21183,21059,northeast,production,58084.1,dry short ton,
forest whole tree,no tillage,21185,01071,northeast,production,5482.9,dry short ton,
forest whole tree,no tillage,21187,39061,northeast,production,12406,dry short ton,
forest whole tree,no tillage,21189,47157,northeast,production,24477.5,dry short ton,
forest whole tree,no tillage,21191,21191,northeast,production,29017.1,dry short ton,
forest whole tree,no tillage,21193,47039,northeast,production,36047.7,dry short ton,
forest whole tree,no tillage,21195,17113,northeast,production,7833.1,dry short ton,
forest whole tree,no tillage,21197,21191,northeast,production,10886.8,dry short ton,
forest whole tree,no tillage,21199,18171,northeast,production,78227.5,dry short ton,
forest whole tree,no tillage,21201,21191,northeast,production,20195,dry short ton,
forest whole tree,no tillage,21203,01099,northeast,production,9687.7,dry short ton,
forest whole tree,no tillage,21205,21191,northeast,production,5345.1,dry short ton,
forest whole tree,no tillage,21207,17183,northeast,production,4624.5,dry short ton,
forest whole tree,no tillage,21209,21191,northeast,production,22805.8,dry short ton,
forest whole tree,no tillage,21211,21191,northeast,production,13590.1,dry short ton,
forest whole tree,no tillage,21213,47037,northeast,production,9970.9,dry short ton,
forest whole tree,no tillage,21215,45003,northeast,production,30402.9,dry short ton,
forest whole tree,no tillage,21217,01099,northeast,production,11744.8,dry short ton,
forest whole tree,no tillage,21219,21059,northeast,production,37162.9,dry short ton,
forest whole tree,no tillage,45077,45045,south,production,8553.3,dry short ton,
forest whole tree,no tillage,45079,45003,south,production,46878.4,dry short ton,
forest whole tree,no tillage,45081,45003,south,production,30383.2,dry short ton,
forest whole tree,no tillage,45083,45045,south,production,8796.1,dry short ton,
forest whole tree,no tillage,45085,13115,south,production,76917.2,dry short ton,
forest whole tree,no tillage,45087,45045,south,production,59904.4,dry short ton,
forest whole tree,no tillage,45089,21191,south,production,88527.2,dry short ton,
forest whole tree,no tillage,45091,45045,south,production,118679.6,dry short ton,
forest whole tree,no tillage,46033,40139,north central,production,16790.4,dry short ton,
forest whole tree,no tillage,46045,27053,north central,production,1875.8,dry short ton,
forest whole tree,no tillage,46047,40139,north central,production,7992.3,dry short ton,
forest whole tree,no tillage,46049,29021,north central,production,1676.6,dry short ton,
forest whole tree,no tillage,46051,17119,north central,production,912.1,dry short ton,
forest whole tree,no tillage,46053,40139,north central,production,3249,dry short ton,
forest whole tree,no tillage,46073,19083,north central,production,2476,dry short ton,
forest whole tree,no tillage,46081,08063,north central,production,22737.2,dry short ton,
forest whole tree,no tillage,46103,27063,north central,production,82120.8,dry short ton,
forest whole tree,no tillage,46111,19183,north central,production,3851.7,dry short ton,
forest whole tree,no tillage,46113,19183,north central,production,2122.3,dry short ton,
forest whole tree,no tillage,47001,28151,northeast,production,22016,dry short ton,
forest whole tree,no tillage,47003,47037,northeast,production,11907.1,dry short ton,
forest whole tree,no tillage,47005,47039,northeast,production,22373,dry short ton,
forest whole tree,no tillage,47007,13213,northeast,production,20875.2,dry short ton,
forest whole tree,no tillage,47009,39151,northeast,production,11702,dry short ton,
forest whole tree,no tillage,47011,13115,northeast,production,15572.7,dry short ton,
forest whole tree,no tillage,47013,01071,northeast,production,34306.5,dry short ton,
forest whole tree,no tillage,47015,01071,northeast,production,24352.1,dry short ton,
forest whole tree,no tillage,47017,47039,northeast,production,22621.3,dry short ton,
forest whole tree,no tillage,47019,36085,northeast,production,13809.2,dry short ton,
forest whole tree,no tillage,47021,47037,northeast,production,2796.2,dry short ton,
forest whole tree,no tillage,47023,47039,northeast,production,19927.6,dry short ton,
forest whole tree,no tillage,47025,12105,northeast,production,39330.5,dry short ton,
forest whole tree,no tillage,47027,47037,northeast,production,9076.4,dry short ton,
forest whole tree,no tillage,47029,28151,northeast,production,9715.5,dry short ton,
forest whole tree,no tillage,47031,47037,northeast,production,13811.3,dry short ton,
forest whole tree,no tillage,47033,47039,northeast,production,297.4,dry short ton,
forest whole tree,no tillage,47035,19183,northeast,production,35979.7,dry short ton,
forest whole tree,no tillage,47037,47037,northeast,production,26196,dry short ton,
forest whole tree,no tillage,47039,47039,northeast,production,11145.6,dry short ton,
forest whole tree,no tillage,47041,01071,northeast,production,33716.1,dry short ton,
forest whole tree,no tillage,47043,47039,northeast,production,27013.3,dry short ton,
forest whole tree,no tillage,47045,47157,northeast,production,8518.2,dry short ton,
forest whole tree,no tillage,47047,47157,northeast,production,34925.1,dry short ton,
forest whole tree,no tillage,47049,01071,northeast,production,27002.4,dry short ton,
forest whole tree,no tillage,47051,01083,northeast,production,24141,dry short ton,
forest whole tree,no tillage,47053,47039,northeast,production,4722.3,dry short ton,
forest whole tree,no tillage,47055,01083,northeast,production,87833.6,dry short ton,
forest whole tree,no tillage,47057,13213,northeast,production,28557.8,dry short ton,
forest whole tree,no tillage,47059,39061,northeast,production,36713.3,dry short ton,
forest whole tree,no tillage,47061,01071,northeast,production,39148.2,dry short ton,
forest whole tree,no tillage,47063,39151,northeast,production,178.3,dry short ton,
forest whole tree,no tillage,47065,13213,northeast,production,38825.4,dry short ton,
forest whole tree,no tillage,47067,13115,northeast,production,21967.1,dry short ton,
forest whole tree,no tillage,47069,47157,northeast,production,42038.1,dry short ton,
forest whole tree,no tillage,47071,47039,northeast,production,25450.3,dry short ton,
forest whole tree,no tillage,47073,01067,northeast,production,29405.6,dry short ton,
forest whole tree,no tillage,47075,47157,northeast,production,5868.9,dry short ton,
forest whole tree,no tillage,47077,47039,northeast,production,39890.4,dry short ton,
forest whole tree,no tillage,47079,47039,northeast,production,9955.3,dry short ton,
forest whole tree,no tillage,47081,47039,northeast,production,49605.6,dry short ton,
forest whole tree,no tillage,47083,47039,northeast,production,11796.2,dry short ton,
forest whole tree,no tillage,47085,47039,northeast,production,36947.5,dry short ton,
forest whole tree,no tillage,47087,47037,northeast,production,45261.7,dry short ton,
forest whole tree,no tillage,47089,21059,northeast,production,5020.3,dry short ton,
forest whole tree,no tillage,47091,17197,northeast,production,25566,dry short ton,
forest whole tree,no tillage,47093,05003,northeast,production,9852.4,dry short ton,
forest whole tree,no tillage,47095,05003,northeast,production,7190.8,dry short ton,
forest whole tree,no tillage,47097,47157,northeast,production,10192.5,dry short ton,
forest whole tree,no tillage,47099,47039,northeast,production,27747.9,dry short ton,
forest whole tree,no tillage,47101,47039,northeast,production,7951.4,dry short ton,
forest whole tree,no tillage,47103,01083,northeast,production,59451.9,dry short ton,
forest whole tree,no tillage,47105,13213,northeast,production,24755.1,dry short ton,
forest whole tree,no tillage,47107,13213,northeast,production,16603.2,dry short ton,
forest whole tree,no tillage,47109,47039,northeast,production,47168.1,dry short ton,
forest whole tree,no tillage,47111,47037,northeast,production,15737,dry short ton,
forest whole tree,no tillage,47113,47039,northeast,production,46318.8,dry short ton,
forest whole tree,no tillage,47115,01071,northeast,production,22805.9,dry short ton,
forest whole tree,no tillage,47117,47037,northeast,production,26495.7,dry short ton,
forest whole tree,no tillage,47119,47039,northeast,production,23133.2,dry short ton,
forest whole tree,no tillage,47121,13213,northeast,production,11161.1,dry short ton,
forest whole tree,no tillage,47123,13213,northeast,production,35616.2,dry short ton,
forest whole tree,no tillage,47125,47037,northeast,production,15604,dry short ton,
forest whole tree,no tillage,47127,01083,northeast,production,13071.5,dry short ton,
forest whole tree,no tillage,47129,39061,northeast,production,32222.4,dry short ton,
forest whole tree,no tillage,47131,47039,northeast,production,16991.2,dry short ton,
forest whole tree,no tillage,47133,13115,northeast,production,8966.6,dry short ton,
forest whole tree,no tillage,47135,47039,northeast,production,29122.6,dry short ton,
forest whole tree,no tillage,47137,01071,northeast,production,3173.3,dry short ton,
forest whole tree,no tillage,47139,13115,northeast,production,50708.2,dry short ton,
forest whole tree,no tillage,47141,01067,northeast,production,18462.5,dry short ton,
forest whole tree,no tillage,47143,13213,northeast,production,14390.6,dry short ton,
forest whole tree,no tillage,47145,13213,northeast,production,9579.7,dry short ton,
forest whole tree,no tillage,47147,47037,northeast,production,2575.3,dry short ton,
forest whole tree,no tillage,47149,01071,northeast,production,45290.9,dry short ton,
forest whole tree,no tillage,47151,42049,northeast,production,25896.3,dry short ton,
forest whole tree,no tillage,47153,01071,northeast,production,28085,dry short ton,
forest whole tree,no tillage,47155,01071,northeast,production,2320,dry short ton,
forest whole tree,no tillage,47157,47157,northeast,production,47646.1,dry short ton,
forest whole tree,no tillage,47159,47037,northeast,production,28003.7,dry short ton,
forest whole tree,no tillage,47161,47037,northeast,production,26611.9,dry short ton,
forest whole tree,no tillage,47163,12023,northeast,production,6540.5,dry short ton,
forest whole tree,no tillage,47165,47037,northeast,production,36011.2,dry short ton,
forest whole tree,no tillage,47167,47157,northeast,production,8405.2,dry short ton,
forest whole tree,no tillage,47169,47037,northeast,production,13102.6,dry short ton,
forest whole tree,no tillage,47171,47039,northeast,production,3852.3,dry short ton,
forest whole tree,no tillage,47173,17113,northeast,production,29423.1,dry short ton,
forest whole tree,no tillage,47175,01071,northeast,production,11371,dry short ton,
forest whole tree,no tillage,47177,47037,northeast,production,13566.2,dry short ton,
forest whole tree,no tillage,47179,01071,northeast,production,24778.1,dry short ton,
forest whole tree,no tillage,47181,01083,northeast,production,52037.4,dry short ton,
forest whole tree,no tillage,47183,47039,northeast,production,30415.4,dry short ton,
forest whole tree,no tillage,47185,01071,northeast,production,9813.3,dry short ton,
forest whole tree,no tillage,47187,01083,northeast,production,16784.3,dry short ton,
forest whole tree,no tillage,47189,47037,northeast,production,64821.3,dry short ton,
forest whole tree,no tillage,48001,29021,south,production,89863.8,dry short ton,
forest whole tree,no tillage,48005,47157,south,production,56937.2,dry short ton,
forest whole tree,no tillage,48037,48037,south,production,22912.4,dry short ton,
forest whole tree,no tillage,48063,48037,south,production,6584.3,dry short ton,
forest whole tree,no tillage,48067,48037,south,production,96060.3,dry short ton,
forest whole tree,no tillage,48071,48201,south,production,37456.2,dry short ton,
forest whole tree,no tillage,48073,05107,south,production,62362.5,dry short ton,
forest whole tree,no tillage,48159,48037,south,production,1192.9,dry short ton,
forest whole tree,no tillage,48183,48037,south,production,2818.2,dry short ton,
forest whole tree,no tillage,48185,48201,south,production,8498.1,dry short ton,
forest whole tree,no tillage,48199,48291,south,production,82807.7,dry short ton,
forest whole tree,no tillage,48201,48201,south,production,42766.5,dry short ton,
forest whole tree,no tillage,48203,48037,south,production,62502.6,dry short ton,
forest whole tree,no tillage,48213,48439,south,production,12884.9,dry short ton,
forest whole tree,no tillage,48225,48339,south,production,33815.8,dry short ton,
forest whole tree,no tillage,48241,48291,south,production,91846.8,dry short ton,
forest whole tree,no tillage,48245,48245,south,production,3459.8,dry short ton,
forest whole tree,no tillage,48289,40143,south,production,2787,dry short ton,
forest whole tree,no tillage,48291,48291,south,production,44111.2,dry short ton,
forest whole tree,no tillage,48313,48339,south,production,1172.7,dry short ton,
forest whole tree,no tillage,48315,48037,south,production,33491.4,dry short ton,
forest whole tree,no tillage,48339,48339,south,production,20256,dry short ton,
forest whole tree,no tillage,48343,48037,south,production,12329.3,dry short ton,
forest whole tree,no tillage,48347,29027,south,production,83400.2,dry short ton,
forest whole tree,no tillage,48351,48245,south,production,103897,dry short ton,
forest whole tree,no tillage,48361,48245,south,production,30557.4,dry short ton,
forest whole tree,no tillage,48365,22089,south,production,101227.3,dry short ton,
forest whole tree,no tillage,48373,48201,south,production,99145.9,dry short ton,
forest whole tree,no tillage,48387,48037,south,production,34389.1,dry short ton,
forest whole tree,no tillage,48401,48279,south,production,41951.3,dry short ton,
forest whole tree,no tillage,48403,48201,south,production,55022.2,dry short ton,
forest whole tree,no tillage,48405,01099,south,production,53651,dry short ton,
forest whole tree,no tillage,48407,48201,south,production,21872.8,dry short ton,
forest whole tree,no tillage,48419,29095,south,production,49995.3,dry short ton,
forest whole tree,no tillage,48423,48245,south,production,26144.9,dry short ton,
forest whole tree,no tillage,48449,48037,south,production,3889.5,dry short ton,
forest whole tree,no tillage,48455,48339,south,production,96644.8,dry short ton,
forest whole tree,no tillage,48457,48291,south,production,97193.6,dry short ton,
forest whole tree,no tillage,48459,48037,south,production,31458.3,dry short ton,
forest whole tree,no tillage,48467,17119,south,production,8183.5,dry short ton,
forest whole tree,no tillage,48471,48201,south,production,45171.5,dry short ton,
forest whole tree,no tillage,48473,48201,south,production,5300.3,dry short ton,
forest whole tree,no tillage,48499,48037,south,production,22329.1,dry short ton,
forest whole tree,no tillage,49001,06029,inland west,production,8186.1,dry short ton,
forest whole tree,no tillage,49005,31157,inland west,production,17824,dry short ton,
forest whole tree,no tillage,49009,16075,inland west,production,2531,dry short ton,
forest whole tree,no tillage,49013,06071,inland west,production,28838.3,dry short ton,
forest whole tree,no tillage,49015,06029,inland west,production,3002.4,dry short ton,
forest whole tree,no tillage,49017,16075,inland west,production,8561.9,dry short ton,
forest whole tree,no tillage,49019,40139,inland west,production,1603,dry short ton,
forest whole tree,no tillage,49021,06095,inland west,production,11761.1,dry short ton,
forest whole tree,no tillage,49025,35009,inland west,production,308.8,dry short ton,
forest whole tree,no tillage,49029,16075,inland west,production,5098.6,dry short ton,
forest whole tree,no tillage,49033,32003,inland west,production,36351.1,dry short ton,
forest whole tree,no tillage,49039,06029,inland west,production,6278.9,dry short ton,
forest whole tree,no tillage,49041,06029,inland west,production,4786.2,dry short ton,
forest whole tree,no tillage,49043,04013,inland west,production,41985.6,dry short ton,
forest whole tree,no tillage,49047,06071,inland west,production,32992.2,dry short ton,
forest whole tree,no tillage,49049,32003,inland west,production,7838,dry short ton,
forest whole tree,no tillage,49051,16075,inland west,production,15432.2,dry short ton,
forest whole tree,no tillage,49055,06019,inland west,production,3008.7,dry short ton,
forest whole tree,no tillage,49057,06071,inland west,production,2239.4,dry short ton,
forest whole tree,no tillage,50001,42049,northeast,production,12950.2,dry short ton,
forest whole tree,no tillage,50003,25003,northeast,production,9670.7,dry short ton,
forest whole tree,no tillage,50005,25003,northeast,production,30440.4,dry short ton,
forest whole tree,no tillage,50007,36047,northeast,production,21440.8,dry short ton,
forest whole tree,no tillage,50009,25003,northeast,production,33134.2,dry short ton,
forest whole tree,no tillage,50011,42049,northeast,production,33481.8,dry short ton,
forest whole tree,no tillage,50013,25009,northeast,production,489.6,dry short ton,
forest whole tree,no tillage,50015,36047,northeast,production,20588.5,dry short ton,
forest whole tree,no tillage,50017,25003,northeast,production,19236.2,dry short ton,
forest whole tree,no tillage,50019,36117,northeast,production,39010.4,dry short ton,
forest whole tree,no tillage,50021,25003,northeast,production,18003.9,dry short ton,
forest whole tree,no tillage,50023,25003,northeast,production,27905.5,dry short ton,
forest whole tree,no tillage,50025,25003,northeast,production,26541,dry short ton,
forest whole tree,no tillage,50027,25003,northeast,production,29859.6,dry short ton,
forest whole tree,no tillage,51001,36117,south,production,801.3,dry short ton,
forest whole tree,no tillage,51003,01071,south,production,15834.9,dry short ton,
forest whole tree,no tillage,51005,42003,south,production,21816,dry short ton,
forest whole tree,no tillage,51007,18085,south,production,15232.1,dry short ton,
forest whole tree,no tillage,51009,34017,south,production,26596,dry short ton,
forest whole tree,no tillage,51011,21191,south,production,28595.7,dry short ton,
forest whole tree,no tillage,51015,42049,south,production,47686.8,dry short ton,
forest whole tree,no tillage,51017,17075,south,production,16798.8,dry short ton,
forest whole tree,no tillage,51019,13115,south,production,55362.8,dry short ton,
forest whole tree,no tillage,51021,17197,south,production,16183.6,dry short ton,
forest whole tree,no tillage,51023,01067,south,production,41121.3,dry short ton,
forest whole tree,no tillage,51025,45049,south,production,44917.3,dry short ton,
forest whole tree,no tillage,51027,13115,south,production,7188.6,dry short ton,
forest whole tree,no tillage,51029,36047,south,production,48061.8,dry short ton,
forest whole tree,no tillage,51031,36085,south,production,40222.9,dry short ton,
forest whole tree,no tillage,51033,01071,south,production,12268.5,dry short ton,
forest whole tree,no tillage,51035,21059,south,production,34132.4,dry short ton,
forest whole tree,no tillage,51036,25009,south,production,6192.3,dry short ton,
forest whole tree,no tillage,51037,37019,south,production,52933.1,dry short ton,
forest whole tree,no tillage,51041,36047,south,production,23522.3,dry short ton,
forest whole tree,no tillage,51045,42049,south,production,24577.9,dry short ton,
forest whole tree,no tillage,51047,18085,south,production,4040.3,dry short ton,
forest whole tree,no tillage,51049,01083,south,production,17629.1,dry short ton,
forest whole tree,no tillage,51051,47157,south,production,9511.3,dry short ton,
forest whole tree,no tillage,51053,47037,south,production,34758.8,dry short ton,
forest whole tree,no tillage,51057,42049,south,production,5192.5,dry short ton,
